ifa,age,fnlwgt,logfnl,education_num,capital_gain,capital_loss,hours_per_week,income_label,gender_label
6307a,33,477106,5.678614878,9,0,0,40,0,0
6310a,32,169841,5.230042538,10,0,0,55,0,1
6315a,31,86143,4.935219992,9,0,0,40,0,0
6342a,31,269654,5.430806867,13,0,0,48,0,0
6344a,32,34104,4.53280532,10,0,0,40,0,0
6365a,33,164707,5.216712057,12,2174,0,55,0,1
6381a,33,86492,4.93697594,9,0,0,87,0,0
6393a,33,208785,5.319699294,10,10520,0,40,1,0
6407a,33,67072,4.826541257,9,0,0,50,1,0
6439a,33,342730,5.534952121,10,0,0,52,0,0
6457a,33,403552,5.605899504,9,0,0,32,0,0
6496a,31,356689,5.552289716,13,0,0,40,0,0
6503a,33,213226,5.32884016,9,0,0,50,0,0
6512a,32,136935,5.136514466,9,0,0,13,0,1
6532a,31,128220,5.107955773,4,0,0,35,0,1
6540a,33,91811,4.962894718,9,0,0,40,0,0
6558a,31,357954,5.55382722,12,0,0,20,0,0
6560a,32,190290,5.279415966,9,0,0,40,0,0
6581a,33,111567,5.047535755,14,0,1902,45,1,0
6587a,33,40444,4.606854102,10,0,0,40,0,0
6592a,33,234542,5.370220624,11,0,0,40,0,1
6601a,33,198660,5.298110431,13,0,0,50,0,0
6617a,33,270889,5.43279137,9,0,0,60,0,0
6620a,33,295589,5.470688268,10,0,0,35,0,0
6634a,33,209768,5.321739238,13,0,0,40,1,0
6639a,31,114639,5.059332389,11,0,0,50,0,0
6657a,31,118941,5.075331586,10,0,0,20,0,1
6665a,31,181824,5.259651208,13,0,1902,35,1,1
6670a,31,37546,4.574563676,13,0,1902,35,1,1
6679a,33,113364,5.054475161,9,0,0,45,0,0
6683a,33,154227,5.188160411,11,0,0,40,0,0
6724a,31,291052,5.463970588,10,0,2051,40,0,0
6728a,31,345122,5.537972645,15,14084,0,50,1,0
6729a,32,127384,5.105114882,11,0,0,55,1,0
6733a,31,595000,5.774516966,9,0,0,35,0,1
6735a,33,177824,5.249990375,9,0,0,40,0,1
6742a,31,159187,5.201907598,9,0,0,40,0,0
6760a,31,48588,4.686529023,10,0,0,40,0,0
6770a,33,173005,5.238058655,13,0,1848,45,1,0
6788a,31,155781,5.192514487,13,0,0,40,1,0
6809a,33,115488,5.06253686,13,0,0,50,0,0
6820a,32,198211,5.297127753,10,0,0,38,0,0
6823a,32,319280,5.504171715,12,0,0,80,0,0
6826a,32,32732,4.514972543,9,0,0,50,0,0
6829a,33,376483,5.575745371,10,0,0,40,0,1
6853a,32,604506,5.781400616,9,0,0,72,0,0
6869a,32,128016,5.107264253,9,0,0,20,0,1
6876a,32,100135,5.000585902,13,0,0,32,0,1
6886a,33,222654,5.347630502,13,0,0,40,0,0
6913a,31,236861,5.374493558,9,0,0,60,0,0
6931a,31,50442,4.702792298,10,0,0,25,0,1
6938a,33,245378,5.389835622,6,0,0,40,0,0
6946a,31,229636,5.361039973,10,0,0,45,0,0
6950a,33,111363,5.046740922,13,0,0,45,0,0
6961a,32,131584,5.119203084,9,7298,0,40,1,0
6966a,32,187560,5.273140224,15,3908,0,40,0,0
6969a,31,118161,5.072474158,9,0,0,40,0,0
6990a,33,227282,5.356565042,9,0,0,60,0,0
6993a,31,182237,5.260636557,12,4386,0,45,1,0
7004a,32,213887,5.330184389,10,0,0,45,0,0
7051a,31,159737,5.203405524,6,0,0,40,0,1
7063a,31,139455,5.14443409,13,0,0,40,0,1
7073a,32,245482,5.390019653,9,0,0,40,0,0
7080a,31,204052,5.309740856,9,0,0,40,1,0
7083a,31,104509,5.019153692,13,0,0,65,1,1
7099a,32,182975,5.262391756,10,0,0,20,0,1
7104a,32,152940,5.184521086,10,0,0,40,1,0
7108a,33,101562,5.006731245,14,0,0,40,0,1
7112a,33,213887,5.330184389,9,0,0,40,0,0
7125a,32,243988,5.387368467,3,0,0,40,0,0
7140a,33,224185,5.350606551,9,0,0,40,0,0
7155a,32,153588,5.186357285,9,0,0,40,0,0
7190a,32,381583,5.581589018,9,0,0,40,0,0
7205a,33,345360,5.538272036,10,0,0,40,0,0
7213a,31,318647,5.503309834,7,0,0,40,0,0
7214a,33,80145,4.903876433,9,0,0,60,0,0
7218a,31,197672,5.295945156,13,0,0,40,0,0
7225a,32,210562,5.323379997,11,0,0,46,0,0
7255a,32,199963,5.300949644,7,0,0,40,0,1
7263a,31,191001,5.281035641,9,0,0,40,0,1
7270a,33,101352,5.005832323,15,0,0,50,1,1
7289a,33,31573,4.49931585,9,0,0,40,0,0
7293a,33,150570,5.17773845,13,0,0,40,0,0
7297a,31,75755,4.879411303,16,7298,0,55,1,0
7304a,31,183778,5.264293521,13,0,0,45,0,0
7308a,32,205152,5.312075755,13,0,0,40,0,0
7326a,31,358461,5.554441912,10,0,0,40,0,0
7330a,33,132832,5.123302712,9,0,0,50,0,1
7331a,33,357691,5.553508013,14,0,0,40,0,0
7358a,32,90446,4.956389365,6,0,0,40,0,0
7380a,31,351141,5.545481542,9,0,0,40,0,0
7388a,32,198452,5.29765548,9,0,0,40,0,1
7393a,32,71540,4.854548936,10,0,0,40,0,0
7435a,33,376483,5.575745371,13,0,0,30,0,1
7447a,33,180551,5.256599898,9,0,0,40,0,1
7448a,33,48189,4.682947914,9,0,0,30,0,0
7454a,31,185528,5.268409463,10,0,0,35,0,1
7462a,32,148138,5.170666477,13,0,2002,40,0,0
7485a,31,59083,4.771462539,9,0,0,40,0,0
7488a,33,278736,5.445193063,11,0,0,50,0,0
7495a,31,159187,5.201907598,10,0,0,40,1,0
7507a,32,400535,5.602640472,9,3781,0,40,0,0
7512a,33,121966,5.086238781,9,0,0,40,0,1
7518a,33,170769,5.232409035,16,99999,0,60,1,0
7535a,31,108464,5.035285617,12,0,0,40,0,0
7546a,31,261943,5.418206797,10,0,0,40,0,0
7583a,32,170108,5.230724739,9,0,0,50,0,0
7626a,32,232766,5.366919543,10,0,0,40,0,1
7636a,31,156464,5.194414429,6,0,0,40,0,0
7638a,33,83671,4.92257496,13,0,0,50,0,1
7639a,31,339482,5.530816752,9,0,1848,40,1,0
7642a,31,455995,5.658960081,10,0,0,65,1,0
7647a,31,196125,5.292532957,7,0,0,40,0,0
7660a,32,227214,5.356435087,13,0,0,40,0,0
7673a,33,99309,4.996988609,9,0,0,50,0,0
7683a,31,248178,5.39476328,10,0,0,35,0,0
7685a,32,209103,5.320360264,10,3464,0,40,0,0
7690a,33,38223,4.58232477,9,0,0,70,0,0
7701a,33,452924,5.656025334,9,0,0,40,0,0
7746a,33,198660,5.298110431,9,99999,0,56,1,0
7754a,33,221324,5.345028511,9,0,0,40,0,1
7757a,31,120672,5.081606511,7,0,1721,40,0,0
7786a,32,151053,5.179129355,9,0,0,40,1,0
7791a,33,176711,5.247263585,9,0,0,40,0,0
7795a,33,125761,5.099545982,10,0,0,36,0,0
7799a,32,192565,5.284577354,9,0,0,40,0,0
7806a,31,217460,5.337379384,13,0,0,40,1,0
7816a,33,190027,5.278815312,9,0,0,20,0,1
7824a,33,157747,5.197961109,12,0,0,40,0,0
7831a,31,154227,5.188160411,9,0,0,43,1,0
7840a,33,202498,5.306420738,4,0,0,40,0,0
7847a,33,53373,4.727321614,9,0,0,35,0,0
7864a,31,220690,5.343782655,10,0,0,80,0,0
7867a,33,134737,5.129486873,9,0,0,35,0,0
7871a,33,112115,5.049663721,13,0,1902,45,1,0
7875a,32,33417,4.523967459,10,0,0,50,0,0
7899a,33,309630,5.490843033,9,0,0,40,0,0
7909a,33,348416,5.542098091,9,0,0,40,0,1
7910a,31,379046,5.578691918,9,0,0,40,0,1
7916a,33,231826,5.365162142,4,0,0,40,0,0
7937a,32,71151,4.852181008,13,0,0,20,0,0
7963a,31,213002,5.328383681,8,4650,0,50,0,0
7973a,31,31600,4.499687083,13,0,0,40,0,1
7974a,31,286282,5.456794043,13,0,0,20,0,1
7976a,33,238912,5.378237964,16,0,0,60,1,0
7986a,33,142675,5.154347881,13,0,0,30,0,0
8001a,33,156192,5.193658786,14,0,0,45,1,0
8005a,32,77634,4.890051963,7,0,0,45,0,0
8018a,33,180551,5.256599898,10,0,0,40,0,1
8023a,32,123971,5.093320104,7,0,0,49,0,1
8042a,32,272944,5.436073552,10,0,0,40,0,1
8045a,33,236818,5.374414709,11,0,0,26,0,1
8057a,32,182323,5.260841458,5,0,0,40,0,0
8062a,33,155198,5.19088612,5,0,0,35,0,0
8065a,31,334346,5.524196132,13,0,0,40,1,0
8087a,31,43716,4.640640417,11,0,0,43,0,0
8100a,32,259719,5.414503722,10,0,0,40,0,0
8106a,32,113543,5.055160365,15,0,0,40,1,0
8114a,31,132996,5.123838579,9,5178,0,45,1,0
8122a,32,200246,5.30156385,13,0,0,40,1,0
8134a,31,255830,5.407951471,12,0,0,45,0,1
8156a,32,163530,5.213597437,9,0,0,40,0,1
8159a,31,58624,4.768075448,9,0,0,40,0,0
8164a,31,206046,5.313964188,9,0,0,40,0,0
8171a,31,48189,4.682947914,9,0,0,45,0,0
8211a,31,35378,4.548733278,10,0,0,45,0,1
8213a,32,73621,4.867001712,10,0,0,42,0,1
8218a,31,173495,5.239286963,9,0,0,35,0,0
8228a,31,433788,5.637277534,10,0,0,40,1,0
8245a,32,121634,5.085054989,6,0,0,40,0,0
8256a,32,136480,5.135069014,13,0,0,60,1,0
8339a,33,209101,5.32035611,9,0,0,40,0,0
8343a,33,198211,5.297127753,9,0,0,40,0,0
8346a,31,561334,5.749221348,9,0,0,40,0,0
8356a,33,42485,4.628235623,7,0,0,70,0,0
8369a,31,162572,5.211045749,13,0,0,40,0,0
8373a,33,62155,4.793476071,10,0,0,35,0,0
8384a,31,188900,5.276231958,12,3325,0,35,0,1
8408a,31,255004,5.406546993,13,0,1741,38,0,0
8413a,31,87891,4.943944406,12,0,0,60,0,0
8414a,31,226443,5.3549589,10,0,0,55,1,0
8419a,31,369825,5.567996266,13,4101,0,50,0,0
8424a,32,302845,5.481220408,9,0,0,48,0,1
8484a,32,107417,5.031073019,9,0,0,37,0,0
8506a,33,511289,5.708666449,11,0,0,48,1,0
8521a,32,340917,5.532648658,9,0,0,40,0,0
8538a,32,292592,5.466262448,9,0,0,35,0,1
8545a,33,133503,5.125491025,9,2635,0,16,0,0
8551a,33,159247,5.20207126,13,0,0,40,1,0
8561a,32,112176,5.04989995,10,0,0,30,0,0
8598a,32,191385,5.281907896,12,2174,0,40,0,0
8601a,31,295922,5.471177254,10,0,0,40,0,0
8602a,31,175856,5.245157191,9,0,0,60,0,0
8615a,32,193042,5.285651808,15,15024,0,60,1,0
8616a,33,67006,4.826113693,6,0,0,45,0,1
8618a,33,182714,5.261771825,15,0,0,65,1,1
8621a,32,102858,5.012238076,12,0,2002,42,0,0
8625a,32,282611,5.451189062,13,0,0,40,0,1
8635a,32,29312,4.467045452,6,0,0,80,1,0
8640a,31,200192,5.301446718,9,0,0,40,0,1
8647a,32,256362,5.408853651,9,0,0,40,1,0
8650a,31,237824,5.376255679,9,0,0,60,0,1
8656a,33,172304,5.23629536,6,0,0,40,0,0
8660a,32,385959,5.586541172,9,0,0,50,0,0
8661a,33,116539,5.066471287,9,0,0,40,0,0
8672a,33,313729,5.496554665,14,0,0,60,0,0
8679a,32,105938,5.02505177,9,0,1602,20,0,1
8686a,33,171876,5.235215238,10,0,0,40,0,1
8691a,31,326862,5.514364434,10,0,0,40,0,0
8697a,33,196385,5.293108313,14,0,0,37,1,0
8706a,32,296466,5.471974894,14,0,0,60,0,0
8707a,33,323069,5.509295287,11,0,0,40,0,1
8735a,31,137952,5.139728001,10,0,0,40,0,0
8739a,32,169955,5.230333946,10,0,0,36,0,1
8753a,31,158092,5.198909894,10,0,0,35,0,1
8754a,31,374833,5.573837819,2,0,0,40,0,0
8779a,33,394447,5.595988657,14,0,0,33,1,0
8795a,33,198211,5.297127753,9,0,0,40,0,0
8799a,31,273324,5.436677768,10,0,1721,16,0,0
8819a,32,203849,5.309308585,4,0,0,19,0,0
8824a,32,459007,5.661819309,9,0,0,90,0,0
8834a,31,119432,5.077120705,13,0,0,40,1,0
8851a,33,296453,5.47195585,14,0,0,15,0,0
8857a,31,22201,4.346372537,9,0,0,40,1,0
8865a,33,202729,5.306915878,13,0,0,40,1,0
8870a,33,149726,5.175297222,9,0,0,40,1,0
8896a,32,103608,5.01539329,13,0,0,40,0,0
8938a,33,111985,5.049159854,10,0,0,58,0,0
8959a,32,70985,4.851166587,9,4064,0,40,0,0
8963a,32,167531,5.224095181,15,15024,0,50,1,1
8989a,32,204374,5.310425645,15,0,1977,60,1,0
8991a,31,223046,5.348394439,9,0,0,60,0,0
9009a,32,130057,5.114133732,13,0,0,45,1,0
9010a,31,117963,5.071745809,16,0,0,40,0,0
9013a,32,207172,5.316331059,10,0,0,40,0,1
9048a,32,191777,5.282796521,11,0,0,35,0,1
9065a,32,200323,5.301730815,15,0,0,60,0,0
9086a,32,73585,4.866789294,11,0,0,40,0,0
9088a,33,165814,5.219621196,9,0,0,40,0,0
9090a,33,34975,4.543757723,10,0,0,45,0,0
9091a,31,157078,5.196115363,6,0,0,40,0,1
9098a,33,96480,4.984437295,14,0,0,40,0,1
9122a,32,140092,5.146413335,7,0,0,40,0,0
9125a,33,281030,5.448752683,9,0,0,94,0,0
9153a,32,175931,5.245342371,9,0,0,40,0,0
9168a,32,97723,4.989996791,11,0,0,40,0,0
9179a,31,317761,5.502100594,13,0,0,40,0,0
9180a,32,164197,5.215365218,13,0,0,60,1,0
9184a,33,259931,5.414858078,7,0,0,30,0,0
9185a,32,134737,5.129486873,13,99999,0,50,1,0
9203a,33,295649,5.470776414,9,0,0,40,0,1
9212a,33,193172,5.285944176,11,7688,0,50,1,1
9230a,32,208291,5.318670505,9,0,0,50,0,0
9232a,33,55176,4.741750213,4,0,0,40,0,0
9280a,31,110554,5.043574461,9,4386,0,40,1,1
9289a,33,296282,5.471705268,9,0,0,40,0,0
9299a,33,50276,4.701360718,13,0,0,40,0,0
9318a,32,188246,5.274725757,9,0,0,40,0,0
9327a,31,295589,5.470688268,10,0,0,40,0,0
9333a,31,131568,5.119150273,5,0,0,40,0,0
9362a,32,303942,5.482790717,9,0,0,40,0,0
9383a,32,168854,5.227511353,9,0,0,54,0,0
9389a,32,235124,5.371296961,10,0,0,46,0,0
9390a,31,144949,5.161215224,9,0,0,40,0,0
9396a,31,210008,5.322235839,9,0,0,40,0,1
9418a,33,206051,5.313974727,9,0,0,40,0,0
9421a,33,245777,5.390541239,9,0,0,40,0,0
9429a,32,42485,4.628235623,9,0,0,40,0,0
9452a,33,194901,5.289814067,9,0,0,45,0,0
9454a,32,173730,5.23987482,13,7688,0,40,1,0
9457a,31,359249,5.555395568,11,0,0,40,0,0
9460a,32,97723,4.989996791,10,0,0,38,0,0
9470a,32,56328,4.750724331,13,0,0,8,1,1
9484a,33,104509,5.019153692,10,0,0,40,0,1
9486a,33,252168,5.401689974,9,0,0,40,0,0
9498a,33,184833,5.266779513,9,0,0,35,0,1
9503a,33,255334,5.407108649,13,0,0,25,1,0
9520a,31,454508,5.657541532,7,0,2001,40,0,0
9522a,33,101345,5.005802327,9,0,0,42,1,1
9525a,31,402361,5.604615879,9,0,0,40,0,0
9526a,33,143582,5.157099998,9,0,0,48,0,1
9563a,32,324386,5.511062102,13,0,0,40,0,0
9584a,33,124187,5.094076136,12,0,0,32,0,0
9617a,32,647882,5.811495914,9,0,0,40,0,0
9619a,32,37380,4.572639297,10,0,0,38,0,1
9631a,31,189269,5.277079488,9,0,0,40,0,0
9641a,33,276221,5.441256693,16,0,0,40,0,0
9663a,32,50178,4.700513347,10,0,0,35,0,0
9669a,31,382368,5.582481539,7,0,0,40,0,0
9744a,33,193246,5.286110513,9,0,0,55,0,0
9745a,32,236543,5.373910101,8,0,0,40,0,0
9751a,31,193231,5.286076801,13,3325,0,60,0,0
9766a,31,381153,5.581099342,10,0,0,60,0,0
9796a,32,157887,5.198346373,9,0,0,40,0,0
9827a,33,181091,5.257896867,13,0,0,60,1,0
9856a,32,191856,5.282975386,14,0,0,45,1,1
9876a,31,331126,5.519993283,13,0,0,48,0,0
9881a,31,386331,5.586959558,9,0,0,50,0,0
9903a,32,211743,5.325809062,13,0,0,45,0,0
9913a,31,208657,5.319432959,10,0,0,40,0,1
9920a,32,218407,5.339266554,10,0,0,70,0,0
9929a,33,361497,5.558104698,9,0,0,40,0,0
9931a,33,345277,5.53816765,13,0,0,45,1,1
9938a,31,49923,4.698300675,9,0,0,40,0,0
9941a,33,124407,5.094844817,13,0,0,40,0,1
9945a,33,198452,5.29765548,12,0,0,45,0,1
9952a,33,73296,4.865080274,9,1831,0,40,0,1
9955a,32,130057,5.114133732,9,0,0,55,1,0
9983a,33,409172,5.611905907,13,0,0,55,0,0
10030a,33,174789,5.242514098,10,0,0,40,0,0
10033a,33,121904,5.086017956,10,0,0,28,0,1
10043a,33,281832,5.449990303,16,0,0,40,1,0
10048a,32,339773,5.531188865,10,0,0,40,1,0
10049a,31,210926,5.324130117,9,0,0,40,0,1
10052a,32,191385,5.281907896,16,0,0,77,0,0
10060a,32,229732,5.361221493,13,0,0,45,0,0
10081a,31,145377,5.162495703,13,0,0,60,0,0
10096a,31,164569,5.21634803,10,0,0,48,0,1
10107a,33,229716,5.361191245,9,0,0,38,0,0
10108a,31,341672,5.53360939,13,0,0,60,0,0
10197a,31,345277,5.53816765,13,0,0,40,0,1
10210a,32,290964,5.463839259,13,0,1590,40,0,1
10221a,31,128591,5.109210574,5,0,0,40,0,0
10234a,33,96635,4.985134451,10,0,0,26,0,0
10237a,33,167474,5.223947393,6,0,0,40,0,0
10242a,31,263561,5.420881147,13,0,2246,45,1,0
10251a,33,177331,5.248784663,11,0,0,40,0,0
10255a,31,204752,5.311228153,8,0,0,32,0,0
10279a,32,153326,5.185615806,13,0,0,40,0,0
10281a,33,206609,5.315149236,9,0,0,50,0,0
10295a,31,102884,5.012347841,9,0,0,50,0,0
10306a,33,357954,5.55382722,9,0,0,35,0,0
10321a,31,334744,5.524712801,9,0,0,40,0,0
10345a,33,249249,5.396633425,3,0,0,50,1,0
10348a,31,226696,5.355443857,11,0,0,60,1,0
10354a,33,126414,5.101795174,13,0,0,40,0,1
10358a,33,287878,5.459208477,10,0,0,26,0,1
10360a,32,183811,5.264371498,9,2829,0,40,0,0
10366a,33,295621,5.470735282,13,0,0,25,1,0
10367a,32,204567,5.310835576,13,99999,0,60,1,0
10384a,33,203488,5.308538803,10,0,0,40,0,0
10386a,31,243665,5.386793152,9,0,0,41,1,0
10407a,31,103435,5.014667519,13,0,0,50,1,0
10413a,31,219318,5.341074277,9,0,0,35,0,1
10453a,31,213307,5.329005108,9,0,0,40,0,1
10465a,31,118551,5.073905222,5,0,0,40,0,1
10474a,31,356882,5.552524644,9,5013,0,40,0,0
10478a,31,131568,5.119150273,4,0,0,20,0,0
10482a,31,129761,5.113144184,9,0,0,40,0,1
10489a,31,356689,5.552289716,13,0,0,40,0,0
10512a,33,125856,5.099873925,9,0,0,40,0,0
10544a,33,193042,5.285651808,9,0,0,60,1,0
10572a,32,63910,4.805568818,9,0,0,40,0,1
10586a,32,188048,5.274268719,13,0,0,40,0,1
10588a,33,214129,5.330675489,10,0,0,40,0,1
10590a,32,240979,5.381979198,10,0,0,60,1,0
10601a,33,206609,5.315149236,13,0,0,45,0,0
10603a,31,188246,5.274725757,14,0,0,50,0,0
10606a,33,137674,5.138851931,9,0,0,40,0,0
10630a,33,120508,5.081015879,13,0,0,60,0,1
10631a,33,122612,5.088532977,9,0,0,35,0,1
10634a,32,351869,5.546381007,10,0,1485,45,1,0
10641a,33,188861,5.276142285,9,0,0,40,0,0
10644a,32,51150,4.708845638,11,0,0,40,0,1
10652a,33,223046,5.348394439,9,0,0,40,0,0
10676a,33,169496,5.229159454,9,0,0,40,0,0
10688a,33,112383,5.050700621,10,0,0,40,0,0
10697a,31,77143,4.887296524,8,0,0,40,0,0
10702a,33,221966,5.346286456,13,2202,0,50,0,0
10721a,32,207301,5.316601397,9,0,0,40,0,1
10733a,32,134727,5.129454639,9,0,0,40,0,0
10740a,33,80058,4.903404736,9,0,0,48,0,0
10762a,33,191385,5.281907896,13,0,0,40,0,0
10819a,32,133503,5.125491025,9,0,0,40,0,0
10849a,32,330715,5.519453893,9,99999,0,40,1,0
10878a,31,98639,4.994048661,9,0,0,40,0,0
10887a,33,97939,4.990955665,12,0,0,42,0,1
10892a,33,58702,4.768652898,11,3103,0,50,1,1
10907a,32,78530,4.895035597,10,15024,0,50,1,0
10913a,33,183612,5.263901061,9,0,0,40,1,0
10954a,31,119411,5.077044335,13,0,0,60,1,0
10989a,33,99309,4.996988609,10,0,0,50,0,0
10998a,33,189710,5.278090224,4,0,0,45,0,0
11005a,31,206512,5.314945293,7,0,0,25,0,0
11010a,31,124827,5.096308533,9,0,0,40,0,0
11015a,32,42596,4.629368818,13,0,0,40,0,0
11030a,32,157747,5.197961109,10,0,0,45,0,0
11033a,33,348618,5.542349807,3,0,0,20,0,0
11058a,33,150154,5.176536906,10,0,0,40,0,0
11083a,33,177675,5.249626324,13,0,0,50,1,0
11090a,31,206051,5.313974727,13,0,0,40,1,0
11113a,33,96128,4.982849907,7,0,0,40,0,0
11135a,32,112137,5.049748933,1,4508,0,40,0,1
11148a,31,185480,5.268297087,9,0,0,40,1,1
11153a,32,36467,4.561900037,12,0,0,45,1,0
11160a,33,316663,5.500597322,10,0,0,50,0,1
11163a,33,167939,5.225151563,9,0,0,25,0,1
11177a,31,349148,5.543009559,9,0,0,40,1,0
11178a,32,222221,5.346785098,11,7298,0,42,1,0
11213a,33,202046,5.305450257,13,0,2001,40,0,0
11218a,32,285131,5.455044437,12,0,0,20,0,0
11230a,32,244147,5.387651392,13,0,1876,50,0,0
11237a,31,96480,4.984437295,9,0,0,50,0,1
11245a,32,171116,5.23329062,9,0,0,40,0,1
11255a,31,34503,4.537856858,11,0,0,40,1,0
11259a,32,116365,5.065822374,9,0,0,20,0,1
11269a,32,235109,5.371269254,10,0,0,40,0,1
11301a,31,217962,5.338380784,8,0,0,40,0,0
11304a,31,117816,5.071204274,4,0,0,70,0,0
11338a,32,360593,5.557017292,9,0,0,30,0,1
11364a,32,209808,5.321822044,10,0,1740,47,0,0
11378a,31,80933,4.908125639,9,0,0,52,0,0
11401a,31,117507,5.070063739,9,0,0,45,0,0
11413a,33,98995,4.99561326,6,0,0,36,0,1
11422a,31,37030,4.568553712,12,0,0,25,0,1
11431a,31,82473,4.916311793,5,0,0,25,0,1
11443a,33,99339,4.997119784,12,0,880,40,0,1
11444a,32,34437,4.537025311,9,0,0,40,0,0
11450a,31,164309,5.215661352,10,0,0,38,0,1
11459a,31,112062,5.049458369,13,0,0,40,0,1
11499a,33,54782,4.738637884,13,0,1579,42,0,0
11523a,33,252168,5.401689974,10,0,0,40,0,0
11559a,32,188245,5.27472345,7,0,0,40,0,1
11569a,32,313729,5.496554665,9,0,0,40,0,0
11580a,31,87560,4.942305753,10,0,0,50,0,1
11586a,33,137616,5.13866893,14,0,0,35,0,1
11591a,33,24504,4.389236984,9,0,0,50,0,0
11595a,33,92865,4.967852063,10,0,0,40,0,1
11630a,31,129804,5.113288076,5,0,0,40,0,0
11635a,32,131224,5.118013272,9,0,0,40,0,0
11680a,32,113688,5.055714626,11,0,0,50,0,1
11697a,32,175878,5.245211518,4,0,0,35,0,0
11720a,32,194981,5.289992293,9,0,0,36,0,1
11746a,33,167309,5.223519303,13,0,0,40,0,0
11775a,31,29152,4.464668355,8,0,0,40,0,1
11776a,33,79303,4.899289617,9,0,0,45,0,0
11780a,31,164243,5.215486869,10,0,1579,40,0,0
11789a,31,373432,5.572211531,5,0,0,43,0,0
11793a,32,44777,4.651054993,9,0,0,46,0,0
11811a,33,207937,5.317931774,9,0,1092,40,0,0
11813a,33,340332,5.531902786,13,0,0,45,0,1
11835a,33,267859,5.427906243,10,0,0,40,0,0
11845a,31,286406,5.456982112,9,3325,0,40,0,0
11875a,33,433375,5.636863855,2,0,0,35,0,0
11896a,32,194901,5.289814067,9,0,0,40,0,0
11901a,32,236543,5.373910101,8,0,0,54,0,0
11932a,32,185027,5.267235107,12,0,1887,40,1,0
11936a,33,163110,5.212480588,13,0,0,20,0,0
11950a,31,142038,5.152404548,9,0,0,45,0,1
11959a,31,173002,5.238051124,9,0,0,40,0,1
11971a,33,143540,5.156972942,9,0,0,40,0,0
11976a,33,183923,5.264636042,14,7688,0,35,1,1
11981a,31,225507,5.353160027,11,0,0,40,0,1
12002a,31,182896,5.262204207,9,0,0,40,0,1
12013a,32,164707,5.216712057,9,0,0,40,1,1
12028a,31,263000,5.419955748,11,0,0,38,0,0
12029a,33,554986,5.744282028,10,0,0,40,0,1
12043a,31,30290,4.481299273,9,0,0,40,0,1
12052a,33,130057,5.114133732,12,0,0,45,0,0
12074a,32,127651,5.106024221,9,0,0,40,0,0
12075a,33,239018,5.378430608,16,0,0,60,0,0
12106a,32,86808,4.93855975,9,0,0,40,0,1
12107a,33,174171,5.240975845,10,0,0,12,0,0
12108a,32,504951,5.703249237,12,0,0,50,0,0
12126a,31,126501,5.102093959,10,0,0,40,0,0
12130a,33,70447,4.847862503,9,0,0,40,0,0
12144a,31,363130,5.56006213,10,0,0,40,1,0
12149a,33,34748,4.540929813,9,0,1887,20,1,1
12153a,33,150570,5.17773845,13,3103,0,43,1,0
12154a,31,505438,5.70366789,9,0,0,30,0,0
12158a,33,106670,5.028042295,13,0,0,40,1,1
