ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1
461793,Male,No,20,No,Marketing,0.0,Low,2.0,Cat_6
463735,Male,No,29,Yes,Healthcare,4.0,Low,2.0,Cat_6
464134,Female,No,43,Yes,Entertainment,0.0,Low,6.0,Cat_6
466643,Female,Yes,68,Yes,Lawyer,9.0,High,4.0,Cat_6
461313,Male,Yes,57,Yes,Artist,1.0,Average,"",Cat_6
466910,Male,Yes,59,Yes,Entertainment,9.0,Low,1.0,Cat_6
463085,Female,No,35,Yes,Artist,0.0,Low,1.0,Cat_6
463085,Female,No,35,Yes,Artist,0.0,Low,1.0,Cat_6
464020,Male,No,20,No,Healthcare,0.0,Low,4.0,Cat_6
466263,Male,No,53,Yes,Artist,0.0,Low,2.0,Cat_4
466263,Male,No,53,Yes,Artist,0.0,Low,2.0,Cat_4
461812,Male,Yes,30,No,Artist,9.0,High,6.0,Cat_2
466848,Female,Yes,65,Yes,Artist,1.0,Low,2.0,Cat_6
466848,Female,Yes,65,Yes,Artist,1.0,Low,2.0,Cat_6
467190,Male,Yes,36,Yes,Executive,0.0,Low,2.0,Cat_3
467848,Male,No,37,Yes,Artist,12.0,Low,1.0,Cat_6
462610,Male,No,27,Yes,Doctor,1.0,Low,6.0,Cat_4
461316,Female,Yes,53,Yes,Artist,0.0,Average,2.0,Cat_3
460556,Female,Yes,38,Yes,"",1.0,Low,1.0,Cat_3
460556,Female,Yes,38,Yes,"",1.0,Low,1.0,Cat_3
461079,Female,No,26,No,Engineer,4.0,Low,1.0,Cat_7
461079,Female,No,26,No,Engineer,4.0,Low,1.0,Cat_7
464671,Male,No,30,No,Entertainment,1.0,Low,2.0,Cat_4
467088,Male,Yes,57,Yes,Artist,0.0,Low,1.0,Cat_3
460250,Male,No,27,Yes,Healthcare,8.0,Low,4.0,Cat_6
465316,Male,No,21,No,Healthcare,0.0,Low,6.0,Cat_4
460683,Male,Yes,59,No,Entertainment,6.0,Average,3.0,Cat_3
459731,Female,Yes,58,Yes,Artist,0.0,High,3.0,""
459731,Female,Yes,58,Yes,Artist,0.0,High,3.0,""
460955,Male,No,19,No,Healthcare,"",Low,5.0,Cat_4
462179,Female,No,31,Yes,Marketing,0.0,Low,9.0,Cat_7
465722,Male,Yes,47,No,"",1.0,Low,5.0,Cat_3
464799,Male,No,35,No,Marketing,0.0,Low,4.0,Cat_4
461934,Female,Yes,46,Yes,Artist,8.0,Average,2.0,Cat_6
459146,Male,Yes,69,Yes,Artist,1.0,Low,2.0,Cat_6
466419,Female,Yes,45,Yes,Entertainment,3.0,Average,5.0,Cat_3
466419,Female,Yes,45,Yes,Entertainment,3.0,Average,5.0,Cat_3
459105,Male,Yes,39,Yes,Executive,5.0,High,3.0,Cat_6
463232,Female,No,23,No,Healthcare,2.0,Low,5.0,Cat_6
462870,Female,No,41,Yes,Artist,3.0,Low,3.0,Cat_6
461353,Male,Yes,50,Yes,Executive,0.0,High,4.0,Cat_6
465000,Male,Yes,50,Yes,Executive,1.0,High,3.0,Cat_6
461226,Male,Yes,51,Yes,"",1.0,Low,2.0,Cat_6
461536,Female,No,39,Yes,Doctor,2.0,Low,1.0,Cat_6
461004,Male,Yes,61,Yes,Artist,1.0,Average,3.0,Cat_3
461941,Female,Yes,72,Yes,Artist,0.0,Low,1.0,Cat_6
460699,Male,No,28,Yes,Artist,9.0,Low,1.0,Cat_6
464988,Male,Yes,63,Yes,Artist,0.0,Average,7.0,Cat_6
466593,Male,Yes,70,Yes,Lawyer,0.0,High,3.0,Cat_6
465678,Male,Yes,36,No,Entertainment,1.0,Low,2.0,Cat_4
465678,Male,Yes,36,No,Entertainment,1.0,Low,2.0,Cat_4
467862,Female,Yes,47,Yes,Artist,0.0,Low,3.0,Cat_6
461023,Male,Yes,65,No,Lawyer,"",High,2.0,Cat_3
461023,Male,Yes,65,No,Lawyer,"",High,2.0,Cat_3
460378,Female,No,40,Yes,Doctor,1.0,Low,1.0,Cat_6
460931,Male,Yes,40,Yes,Entertainment,2.0,Average,5.0,Cat_6
461126,Female,No,28,Yes,Homemaker,"",Low,2.0,Cat_4
459698,Male,Yes,60,Yes,Artist,1.0,Low,2.0,Cat_6
465979,Male,Yes,43,Yes,Artist,2.0,Low,2.0,Cat_6
465979,Male,Yes,43,Yes,Artist,2.0,Low,2.0,Cat_6
465979,Male,Yes,43,Yes,Artist,2.0,Low,2.0,Cat_6
467628,Male,Yes,73,No,Executive,"",High,3.0,Cat_6
466942,Female,No,29,Yes,Healthcare,1.0,Low,4.0,Cat_6
467195,Male,Yes,27,Yes,Executive,"",High,2.0,Cat_6
467195,Male,Yes,27,Yes,Executive,"",High,2.0,Cat_6
467617,Male,Yes,82,Yes,Lawyer,1.0,Low,1.0,Cat_6
465859,Male,No,47,Yes,Artist,0.0,Low,1.0,Cat_6
464394,Male,Yes,75,Yes,Lawyer,0.0,High,2.0,Cat_6
460964,Male,Yes,84,No,Lawyer,1.0,High,2.0,Cat_6
462172,Male,Yes,39,Yes,Doctor,0.0,Average,2.0,Cat_1
462172,Male,Yes,39,Yes,Doctor,0.0,Average,2.0,Cat_1
464563,Male,Yes,42,Yes,Artist,0.0,Average,2.0,Cat_6
461750,Male,No,52,No,Artist,5.0,Low,1.0,Cat_6
461750,Male,No,52,No,Artist,5.0,Low,1.0,Cat_6
463052,Male,Yes,37,Yes,Marketing,1.0,Low,2.0,Cat_6
461483,Female,No,28,Yes,Doctor,1.0,Low,4.0,Cat_6
460330,Female,No,51,Yes,Entertainment,4.0,Low,1.0,Cat_6
459650,Male,Yes,38,Yes,Entertainment,"",Low,2.0,Cat_6
459362,Male,Yes,55,No,Executive,0.0,Low,2.0,Cat_6
462474,Female,Yes,25,No,Engineer,1.0,Average,2.0,Cat_4
459163,Male,No,42,Yes,Entertainment,1.0,Low,1.0,Cat_6
459163,Male,No,42,Yes,Entertainment,1.0,Low,1.0,Cat_6
462803,Male,No,26,No,Doctor,0.0,Low,6.0,Cat_2
461583,Female,Yes,60,Yes,Doctor,6.0,Average,2.0,Cat_6
461583,Female,Yes,60,Yes,Doctor,6.0,Average,2.0,Cat_6
462689,Female,No,37,Yes,Homemaker,"",Low,1.0,Cat_6
462740,Male,Yes,63,Yes,Artist,6.0,Low,1.0,Cat_6
467658,Male,No,20,No,Healthcare,0.0,Low,4.0,Cat_3
462728,Female,No,31,No,Engineer,0.0,Low,1.0,Cat_6
460830,Male,Yes,40,No,Entertainment,2.0,Average,5.0,Cat_2
460830,Male,Yes,40,No,Entertainment,2.0,Average,5.0,Cat_2
464990,Male,Yes,73,No,Executive,1.0,High,2.0,Cat_6
463357,Male,Yes,27,Yes,Doctor,0.0,Average,2.0,Cat_5
460539,Female,Yes,35,Yes,Homemaker,"",Low,"",Cat_3
461651,Female,Yes,63,Yes,Artist,1.0,Average,3.0,Cat_6
463713,Male,No,30,No,Engineer,9.0,Low,3.0,Cat_4
463044,Male,Yes,80,Yes,Lawyer,"",High,2.0,Cat_6
463044,Male,Yes,80,Yes,Lawyer,"",High,2.0,Cat_6
463086,Male,No,33,Yes,Artist,8.0,Low,"",Cat_5
463086,Male,No,33,Yes,Artist,8.0,Low,"",Cat_5
459595,Female,Yes,36,Yes,Artist,4.0,High,7.0,Cat_6
461419,Male,Yes,27,No,Entertainment,3.0,Average,2.0,Cat_6
465767,Male,No,28,No,Healthcare,0.0,Low,5.0,Cat_4
465767,Male,No,28,No,Healthcare,0.0,Low,5.0,Cat_4
460598,Female,Yes,35,Yes,Doctor,0.0,Average,3.0,Cat_3
461584,Female,Yes,56,Yes,Artist,1.0,High,4.0,Cat_2
462066,Female,No,26,Yes,Artist,13.0,Low,2.0,Cat_6
466702,Male,Yes,62,"",Lawyer,0.0,Low,1.0,Cat_6
466702,Male,Yes,62,"",Lawyer,0.0,Low,1.0,Cat_6
466702,Male,Yes,62,"",Lawyer,0.0,Low,1.0,Cat_6
459238,Female,Yes,80,Yes,Lawyer,"",High,2.0,Cat_6
463996,Female,No,29,No,Healthcare,"",Low,5.0,Cat_4
466872,Male,Yes,43,Yes,Artist,1.0,Low,2.0,Cat_3
463953,Male,Yes,28,Yes,Entertainment,3.0,Average,3.0,Cat_7
467830,Male,No,31,Yes,Entertainment,1.0,Low,3.0,Cat_6
463752,Female,No,28,Yes,Healthcare,"",Low,2.0,Cat_3
461858,Male,No,31,No,Entertainment,1.0,Low,7.0,Cat_4
461858,Male,No,31,No,Entertainment,1.0,Low,7.0,Cat_4
460445,Male,No,29,Yes,Engineer,0.0,Low,4.0,Cat_3
462961,Female,Yes,56,No,Engineer,1.0,Average,5.0,Cat_6
462961,Female,Yes,56,No,Engineer,1.0,Average,5.0,Cat_6
463932,Female,Yes,72,Yes,Artist,1.0,Average,3.0,Cat_6
463721,Female,No,31,Yes,Healthcare,1.0,Low,4.0,Cat_2
462799,Male,No,26,No,Healthcare,"",Low,"",Cat_5
459006,Male,No,20,No,Healthcare,1.0,Low,4.0,Cat_6
460204,Male,Yes,41,Yes,Artist,4.0,Low,4.0,Cat_6
467275,Male,No,32,Yes,Healthcare,"",Low,"",Cat_6
467275,Male,No,32,Yes,Healthcare,"",Low,"",Cat_6
462117,Male,No,32,Yes,Entertainment,1.0,Low,2.0,Cat_6
460710,Female,Yes,38,Yes,Artist,0.0,Average,3.0,Cat_6
464042,Female,Yes,42,Yes,Artist,9.0,Low,2.0,Cat_6
464720,Male,Yes,46,No,Doctor,0.0,Average,3.0,Cat_4
461123,Male,No,20,No,Healthcare,2.0,Low,4.0,Cat_4
465413,Female,Yes,41,Yes,Engineer,0.0,High,3.0,Cat_6
465126,Female,Yes,35,No,Engineer,7.0,Average,4.0,Cat_4
465950,Female,Yes,52,Yes,Artist,6.0,Low,2.0,Cat_6
466222,Male,Yes,51,No,Executive,5.0,Low,3.0,Cat_2
461992,Female,No,37,Yes,Doctor,1.0,Low,1.0,Cat_4
459050,Female,No,19,No,Healthcare,0.0,Low,3.0,Cat_6
462330,Female,No,30,No,Artist,1.0,Low,1.0,Cat_6
463558,Female,Yes,88,Yes,Lawyer,1.0,Average,2.0,Cat_6
460049,Male,Yes,43,Yes,Entertainment,0.0,Average,2.0,Cat_5
464148,Male,Yes,50,Yes,Executive,9.0,High,3.0,Cat_2
464148,Male,Yes,50,Yes,Executive,9.0,High,3.0,Cat_2
461458,Female,No,40,Yes,Artist,6.0,Low,1.0,Cat_6
461458,Female,No,40,Yes,Artist,6.0,Low,1.0,Cat_6
461603,Male,No,39,Yes,Artist,"",Low,1.0,Cat_6
466359,Male,No,22,No,Healthcare,0.0,Low,4.0,Cat_6
461205,Male,No,27,Yes,Healthcare,"",Low,3.0,Cat_2
459076,Male,Yes,69,No,Doctor,0.0,Average,2.0,Cat_6
462827,Female,No,22,No,Doctor,1.0,Low,3.0,Cat_3
462827,Female,No,22,No,Doctor,1.0,Low,3.0,Cat_3
467912,Male,Yes,61,Yes,Entertainment,1.0,Low,2.0,Cat_5
462863,Male,No,29,Yes,Homemaker,5.0,Low,1.0,Cat_6
460465,Male,No,36,No,Executive,0.0,Low,3.0,Cat_6
460465,Male,No,36,No,Executive,0.0,Low,3.0,Cat_6
460335,Female,No,63,Yes,Doctor,0.0,Low,2.0,Cat_6
459807,Male,Yes,81,Yes,Lawyer,1.0,Low,1.0,Cat_6
463364,Female,Yes,71,No,Lawyer,1.0,High,2.0,Cat_6
463364,Female,Yes,71,No,Lawyer,1.0,High,2.0,Cat_6
463364,Female,Yes,71,No,Lawyer,1.0,High,2.0,Cat_6
463364,Female,Yes,71,No,Lawyer,1.0,High,2.0,Cat_6
463599,Female,No,31,No,Healthcare,10.0,Low,2.0,Cat_3
463599,Female,No,31,No,Healthcare,10.0,Low,2.0,Cat_3
462949,Male,Yes,35,No,Homemaker,1.0,Average,3.0,Cat_6
460275,Female,No,52,Yes,Artist,6.0,Low,1.0,Cat_6
461184,Male,No,19,No,Healthcare,"",Low,4.0,Cat_3
462416,Male,Yes,45,No,Artist,0.0,Low,2.0,Cat_4
460846,Female,No,19,No,Marketing,1.0,Low,4.0,Cat_6
460846,Female,No,19,No,Marketing,1.0,Low,4.0,Cat_6
459542,Male,No,23,No,Healthcare,2.0,Low,5.0,Cat_6
459080,Male,Yes,77,No,Lawyer,0.0,Low,2.0,Cat_6
459080,Male,Yes,77,No,Lawyer,0.0,Low,2.0,Cat_6
466474,Male,No,29,Yes,Entertainment,6.0,Low,3.0,Cat_6
461711,Female,No,35,Yes,Artist,8.0,Low,3.0,Cat_2
467689,Male,No,35,No,Healthcare,1.0,Low,1.0,Cat_6
466437,Male,Yes,56,No,Executive,0.0,Low,1.0,Cat_6
459590,Male,Yes,22,No,Executive,1.0,High,3.0,Cat_6
459590,Male,Yes,22,No,Executive,1.0,High,3.0,Cat_6
464668,Male,Yes,32,No,Healthcare,1.0,High,4.0,Cat_4
463049,Male,Yes,51,No,Executive,2.0,High,5.0,Cat_6
460458,Female,No,41,No,Marketing,1.0,Low,"",Cat_3
462407,Male,Yes,37,No,Doctor,2.0,Average,4.0,Cat_6
462407,Male,Yes,37,No,Doctor,2.0,Average,4.0,Cat_6
463255,Male,No,42,Yes,Entertainment,3.0,Low,2.0,Cat_6
467728,Female,Yes,38,No,Engineer,1.0,High,5.0,Cat_6
466619,Male,Yes,37,Yes,Entertainment,5.0,Average,2.0,Cat_6
459902,Male,Yes,52,Yes,Lawyer,8.0,High,2.0,Cat_6
460624,Male,Yes,57,Yes,Homemaker,5.0,High,2.0,Cat_6
462020,Female,No,25,Yes,Artist,13.0,Low,2.0,Cat_6
467696,Male,Yes,84,Yes,Lawyer,"",High,3.0,Cat_6
466504,Male,Yes,38,No,Executive,9.0,High,5.0,Cat_6
459875,Male,Yes,71,No,Lawyer,0.0,High,"",Cat_6
465268,Male,Yes,29,No,Executive,12.0,Low,3.0,Cat_6
465268,Male,Yes,29,No,Executive,12.0,Low,3.0,Cat_6
461370,Male,No,26,Yes,Doctor,1.0,Low,3.0,Cat_6
462290,Female,No,33,Yes,Doctor,1.0,Low,1.0,Cat_6
463626,Female,No,35,No,Artist,7.0,Low,2.0,Cat_6
463626,Female,No,35,No,Artist,7.0,Low,2.0,Cat_6
467220,Female,No,36,No,"","",Low,"",Cat_4
460313,Male,No,32,Yes,Artist,13.0,Low,3.0,Cat_6
465497,Male,No,25,No,Homemaker,14.0,Low,3.0,Cat_5
465846,Female,No,40,Yes,Artist,5.0,Low,1.0,Cat_6
463374,Female,No,19,No,Healthcare,0.0,Low,3.0,Cat_6
463374,Female,No,19,No,Healthcare,0.0,Low,3.0,Cat_6
462160,Female,No,36,Yes,Artist,3.0,Low,3.0,Cat_6
461069,Female,No,19,No,Healthcare,"",Low,"",Cat_3
461521,Male,Yes,68,Yes,Artist,0.0,High,2.0,Cat_6
459422,Male,Yes,50,Yes,Entertainment,"",Low,4.0,Cat_6
459111,Male,Yes,41,Yes,Executive,0.0,Low,4.0,Cat_6
459111,Male,Yes,41,Yes,Executive,0.0,Low,4.0,Cat_6
459408,Male,No,28,No,Doctor,"",Low,1.0,Cat_6
466698,Female,Yes,26,Yes,Healthcare,8.0,Low,2.0,Cat_3
466698,Female,Yes,26,Yes,Healthcare,8.0,Low,2.0,Cat_3
466052,Female,Yes,37,Yes,Homemaker,5.0,Low,2.0,Cat_4
467189,Female,Yes,46,Yes,Artist,1.0,High,4.0,Cat_6
462427,Male,Yes,87,Yes,Lawyer,9.0,Low,4.0,Cat_6
462785,Female,Yes,40,Yes,Engineer,"",Average,5.0,Cat_3
462785,Female,Yes,40,Yes,Engineer,"",Average,5.0,Cat_3
466906,Male,No,59,Yes,Artist,1.0,Low,2.0,Cat_6
462229,Male,No,23,No,"",0.0,Low,8.0,Cat_4
462229,Male,No,23,No,"",0.0,Low,8.0,Cat_4
462372,Female,Yes,65,No,Lawyer,"",High,2.0,Cat_6
462400,Male,No,47,Yes,Artist,0.0,Low,1.0,Cat_6
466598,Female,Yes,45,Yes,Artist,9.0,Low,2.0,Cat_6
466940,Male,Yes,79,No,Lawyer,0.0,Low,1.0,Cat_6
462025,Male,No,20,No,Healthcare,2.0,Low,3.0,Cat_4
465720,Female,Yes,36,Yes,Artist,1.0,Low,2.0,Cat_6
465849,Female,No,32,Yes,Doctor,5.0,Low,3.0,Cat_4
461828,Male,Yes,53,Yes,Artist,"",Average,3.0,Cat_6
463407,Female,No,33,No,Doctor,0.0,Low,1.0,Cat_3
463407,Female,No,33,No,Doctor,0.0,Low,1.0,Cat_3
463407,Female,No,33,No,Doctor,0.0,Low,1.0,Cat_3
464641,Female,Yes,65,Yes,Lawyer,2.0,Low,6.0,Cat_1
460290,Female,"",50,Yes,Artist,"",High,1.0,""
460290,Female,"",50,Yes,Artist,"",High,1.0,""
460167,Female,No,18,No,Entertainment,1.0,Low,5.0,Cat_2
464421,Female,Yes,27,No,Marketing,"",High,4.0,Cat_6
460639,Female,Yes,73,Yes,Lawyer,"",Low,5.0,Cat_1
465143,Male,No,26,Yes,Engineer,0.0,Low,5.0,Cat_4
460860,Male,Yes,52,Yes,Artist,7.0,Average,4.0,Cat_6
461720,Female,No,51,Yes,Artist,1.0,Low,1.0,Cat_4
460086,Male,Yes,50,No,Artist,1.0,Average,3.0,Cat_6
463541,Female,No,26,No,Healthcare,0.0,Low,3.0,Cat_5
466793,Female,"",62,Yes,Artist,4.0,Average,3.0,Cat_6
466010,Female,Yes,69,No,Doctor,0.0,Low,1.0,Cat_3
466010,Female,Yes,69,No,Doctor,0.0,Low,1.0,Cat_3
462773,Female,Yes,40,Yes,Artist,4.0,Average,5.0,Cat_6
467087,Male,No,68,Yes,Lawyer,0.0,Low,"",Cat_6
465763,Female,Yes,37,No,Artist,0.0,Average,2.0,Cat_4
464480,Male,Yes,42,Yes,Artist,1.0,Average,3.0,Cat_6
464480,Male,Yes,42,Yes,Artist,1.0,Average,3.0,Cat_6
462672,Male,No,25,No,Healthcare,7.0,Low,4.0,Cat_4
462672,Male,No,25,No,Healthcare,7.0,Low,4.0,Cat_4
466112,Male,Yes,51,Yes,Entertainment,1.0,Average,2.0,Cat_6
459831,Male,Yes,37,No,Engineer,8.0,Average,3.0,Cat_4
462467,Female,Yes,45,No,Doctor,1.0,Low,1.0,Cat_6
462491,Male,No,31,Yes,Artist,1.0,Low,5.0,Cat_6
460642,Male,No,19,No,Healthcare,13.0,Low,3.0,Cat_3
467027,Male,No,31,No,Executive,4.0,Low,5.0,Cat_1
467027,Male,No,31,No,Executive,4.0,Low,5.0,Cat_1
459707,Female,Yes,74,Yes,Lawyer,"",Low,"",Cat_6
459707,Female,Yes,74,Yes,Lawyer,"",Low,"",Cat_6
459707,Female,Yes,74,Yes,Lawyer,"",Low,"",Cat_6
466710,Female,Yes,73,No,Artist,1.0,High,2.0,Cat_6
465616,Male,Yes,42,Yes,Doctor,9.0,Low,2.0,Cat_6
465616,Male,Yes,42,Yes,Doctor,9.0,Low,2.0,Cat_6
463173,Male,No,47,Yes,Artist,0.0,Low,1.0,Cat_3
465826,Male,Yes,45,No,Executive,3.0,Low,9.0,Cat_4
463063,Female,No,25,No,Marketing,"",Low,7.0,Cat_2
463063,Female,No,25,No,Marketing,"",Low,7.0,Cat_2
463175,Female,"",40,No,Engineer,1.0,Low,4.0,Cat_3
462046,Female,No,30,Yes,Doctor,8.0,Low,"",Cat_4
465962,Male,Yes,33,Yes,Healthcare,0.0,Low,2.0,Cat_7
462781,Male,No,50,No,Marketing,1.0,Low,2.0,Cat_7
461502,Female,No,37,Yes,Artist,9.0,Low,1.0,Cat_6
459345,Female,Yes,39,Yes,Artist,3.0,Low,1.0,Cat_6
459345,Female,Yes,39,Yes,Artist,3.0,Low,1.0,Cat_6
467097,Male,Yes,55,Yes,Artist,2.0,Low,1.0,Cat_6
462571,Male,Yes,50,Yes,Healthcare,1.0,Average,1.0,Cat_6
462571,Male,Yes,50,Yes,Healthcare,1.0,Average,1.0,Cat_6
460152,Female,No,53,Yes,Artist,1.0,Low,1.0,Cat_6
463415,Female,No,28,Yes,Healthcare,"",Low,5.0,Cat_6
459587,Female,No,32,Yes,Artist,7.0,Low,3.0,Cat_6
460995,Female,No,31,Yes,Marketing,0.0,Low,1.0,Cat_6
463501,Male,Yes,52,Yes,Executive,0.0,High,2.0,Cat_6
463501,Male,Yes,52,Yes,Executive,0.0,High,2.0,Cat_6
463501,Male,Yes,52,Yes,Executive,0.0,High,2.0,Cat_6
460817,Female,No,20,No,Entertainment,"",Low,7.0,Cat_3
466751,Female,No,20,"",Healthcare,1.0,Low,4.0,Cat_6
463359,Male,No,23,No,Healthcare,1.0,Low,4.0,Cat_6
459467,Female,Yes,56,Yes,Artist,0.0,Average,2.0,Cat_6
464915,Male,Yes,41,Yes,Executive,"",High,4.0,Cat_4
464915,Male,Yes,41,Yes,Executive,"",High,4.0,Cat_4
464915,Male,Yes,41,Yes,Executive,"",High,4.0,Cat_4
461063,Male,Yes,53,No,Lawyer,0.0,Low,2.0,Cat_6
459089,Male,No,19,No,Artist,9.0,Low,7.0,Cat_7
467332,Female,Yes,70,Yes,Homemaker,3.0,Low,2.0,Cat_6
462195,Female,No,21,No,Healthcare,0.0,Low,4.0,Cat_4
466228,Male,Yes,80,No,Lawyer,0.0,Low,1.0,Cat_4
467589,Male,No,33,No,Entertainment,1.0,Low,1.0,Cat_6
466107,Male,Yes,48,Yes,Entertainment,1.0,Average,6.0,Cat_6
462199,Female,No,33,No,Healthcare,8.0,Low,3.0,""
464233,Female,Yes,48,Yes,Artist,1.0,Average,2.0,Cat_6
460094,Female,No,39,Yes,Artist,0.0,Low,1.0,Cat_3
460094,Female,No,39,Yes,Artist,0.0,Low,1.0,Cat_3
465623,Male,Yes,41,Yes,Artist,8.0,Average,2.0,Cat_6
465964,Female,Yes,47,No,Marketing,2.0,Low,1.0,Cat_6
465964,Female,Yes,47,No,Marketing,2.0,Low,1.0,Cat_6
465964,Female,Yes,47,No,Marketing,2.0,Low,1.0,Cat_6
465964,Female,Yes,47,No,Marketing,2.0,Low,1.0,Cat_6
467256,Male,No,33,No,Healthcare,0.0,Low,4.0,Cat_2
467414,Male,No,27,Yes,Healthcare,"",Low,1.0,Cat_6
463079,Female,No,35,No,Marketing,"",Low,"",Cat_3
465930,Female,No,36,Yes,Artist,9.0,Low,2.0,Cat_6
460175,Female,No,28,No,Artist,0.0,Low,5.0,Cat_2
466725,Female,Yes,89,No,Lawyer,0.0,High,2.0,Cat_6
466725,Female,Yes,89,No,Lawyer,0.0,High,2.0,Cat_6
461289,Male,No,22,No,Healthcare,0.0,Low,3.0,Cat_6
461289,Male,No,22,No,Healthcare,0.0,Low,3.0,Cat_6
459983,Female,Yes,50,Yes,Artist,2.0,Low,1.0,Cat_6
462363,Male,Yes,73,No,Executive,0.0,High,2.0,Cat_6
460575,Female,No,27,No,Artist,"",Low,"",Cat_3
461148,Male,"",37,Yes,Artist,1.0,Average,3.0,Cat_3
464064,Female,Yes,39,No,Doctor,0.0,Low,2.0,Cat_6
459303,Male,Yes,55,Yes,Artist,0.0,Low,1.0,Cat_6
467605,Female,Yes,40,Yes,Engineer,1.0,Average,7.0,Cat_6
467605,Female,Yes,40,Yes,Engineer,1.0,Average,7.0,Cat_6
467605,Female,Yes,40,Yes,Engineer,1.0,Average,7.0,Cat_6
466116,Male,Yes,62,Yes,Artist,0.0,Average,9.0,Cat_3
460320,Male,No,26,No,Artist,11.0,Low,4.0,Cat_6
464827,Female,Yes,46,No,Entertainment,9.0,Average,5.0,Cat_4
462475,Male,Yes,35,Yes,Artist,0.0,Average,2.0,Cat_6
465770,Male,No,52,Yes,Artist,1.0,Low,1.0,Cat_6
466503,Male,Yes,45,Yes,Artist,7.0,Average,5.0,Cat_6
461847,Male,Yes,41,No,Entertainment,0.0,Low,4.0,Cat_6
463316,Female,Yes,89,No,Lawyer,0.0,High,2.0,Cat_6
464307,Female,Yes,50,Yes,Artist,1.0,Average,2.0,Cat_6
462607,Female,"",37,No,Engineer,2.0,Average,3.0,Cat_4
462607,Female,"",37,No,Engineer,2.0,Average,3.0,Cat_4
464994,Male,Yes,56,Yes,Executive,8.0,High,5.0,Cat_6
464903,Male,Yes,28,No,Entertainment,0.0,Average,2.0,Cat_4
460419,Female,Yes,41,No,Doctor,"",Low,1.0,Cat_7
465981,Male,No,28,No,Artist,0.0,Low,2.0,Cat_6
466547,Male,Yes,45,Yes,Executive,1.0,Low,5.0,Cat_6
464631,Male,No,59,Yes,Artist,1.0,Low,2.0,Cat_6
464764,Female,Yes,60,No,Engineer,1.0,High,9.0,Cat_4
464419,Male,Yes,52,Yes,Artist,1.0,Average,3.0,Cat_6
464419,Male,Yes,52,Yes,Artist,1.0,Average,3.0,Cat_6
463671,Male,Yes,37,Yes,Entertainment,0.0,Average,3.0,Cat_6
463671,Male,Yes,37,Yes,Entertainment,0.0,Average,3.0,Cat_6
465351,Female,Yes,51,Yes,Artist,8.0,Average,2.0,Cat_6
464001,Male,Yes,59,Yes,Artist,0.0,Average,2.0,Cat_6
459763,Male,No,18,No,Artist,"",Low,4.0,Cat_4
462756,Female,No,23,No,Engineer,1.0,Low,4.0,Cat_6
461414,Male,No,30,Yes,Entertainment,"",Low,5.0,Cat_3
463543,Male,No,18,No,Healthcare,1.0,Low,4.0,Cat_6
463543,Male,No,18,No,Healthcare,1.0,Low,4.0,Cat_6
462768,Male,Yes,46,Yes,Artist,0.0,Average,3.0,Cat_6
462768,Male,Yes,46,Yes,Artist,0.0,Average,3.0,Cat_6
461876,Male,No,32,Yes,Entertainment,9.0,Low,2.0,Cat_6
461876,Male,No,32,Yes,Entertainment,9.0,Low,2.0,Cat_6
463484,Female,Yes,35,No,Engineer,1.0,High,2.0,""
463484,Female,Yes,35,No,Engineer,1.0,High,2.0,""
462084,Male,Yes,70,Yes,Artist,1.0,Low,1.0,Cat_6
463621,Male,Yes,53,No,Entertainment,1.0,Low,1.0,Cat_6
463621,Male,Yes,53,No,Entertainment,1.0,Low,1.0,Cat_6
467563,Male,Yes,39,Yes,Artist,0.0,Average,2.0,Cat_2
459820,Female,Yes,73,Yes,Artist,"",Average,3.0,Cat_3
464865,Female,No,30,No,Homemaker,8.0,Low,9.0,Cat_4
459619,Female,Yes,56,Yes,Doctor,0.0,Low,2.0,Cat_6
466699,Female,Yes,40,Yes,Artist,8.0,Low,1.0,Cat_6
460832,Female,Yes,41,No,Healthcare,1.0,Average,4.0,Cat_6
467304,Male,No,33,No,Doctor,1.0,Low,2.0,Cat_3
461463,Male,No,41,Yes,Artist,6.0,Low,1.0,Cat_3
462070,Male,Yes,41,Yes,Entertainment,9.0,Average,2.0,Cat_6
464162,Male,Yes,81,Yes,Lawyer,"",High,2.0,Cat_6
466554,Male,No,26,No,Healthcare,0.0,Low,3.0,Cat_6
466554,Male,No,26,No,Healthcare,0.0,Low,3.0,Cat_6
466554,Male,No,26,No,Healthcare,0.0,Low,3.0,Cat_6
462793,Male,Yes,42,No,Executive,3.0,High,5.0,Cat_6
462905,Female,No,25,No,Artist,6.0,Low,3.0,Cat_6
466254,Male,No,40,Yes,Entertainment,0.0,Low,2.0,Cat_2
466143,Female,Yes,48,No,Engineer,0.0,Average,5.0,""
466375,Male,Yes,52,Yes,Entertainment,1.0,Low,4.0,Cat_2
462746,Male,No,29,No,Entertainment,1.0,Low,3.0,Cat_6
467548,Male,Yes,48,Yes,Artist,0.0,High,2.0,Cat_6
467548,Male,Yes,48,Yes,Artist,0.0,High,2.0,Cat_6
467548,Male,Yes,48,Yes,Artist,0.0,High,2.0,Cat_6
467548,Male,Yes,48,Yes,Artist,0.0,High,2.0,Cat_6
459957,Female,Yes,32,Yes,Artist,8.0,Low,3.0,Cat_6
