ifa,age,fnlwgt,logfnl,education_num,capital_gain,capital_loss,hours_per_week,income_label,gender_label
7064a,38,26987,4.431154609,9,0,0,40,0,1
7084a,38,185394,5.268095675,13,7688,0,40,1,1
7094a,37,32709,4.514667267,13,0,0,40,1,1
7096a,37,24106,4.382125152,9,0,0,30,0,0
7102a,37,120045,5.079344076,9,0,0,56,0,1
7115a,39,165799,5.219581907,9,0,0,40,0,0
7123a,38,245090,5.389325592,5,0,0,40,0,0
7135a,37,175759,5.244917573,13,0,0,40,1,0
7138a,39,143445,5.156685415,9,0,0,40,0,1
7164a,39,85319,4.931045757,15,7688,0,60,1,1
7167a,39,487486,5.687962148,9,0,0,40,0,0
7178a,38,101978,5.00850649,10,0,2258,55,1,0
7195a,37,218184,5.338822899,13,0,1887,40,1,0
7215a,39,343646,5.536111293,13,0,0,40,1,0
7246a,37,40955,4.61230693,10,0,0,40,0,0
7250a,38,164050,5.214976235,10,0,0,40,1,0
7265a,38,204556,5.310812223,9,0,0,40,0,0
7278a,37,108540,5.035589817,9,0,0,40,0,0
7279a,37,333305,5.522841829,16,0,0,35,0,1
7284a,37,205852,5.313555091,13,0,0,45,0,0
7291a,39,201105,5.303422868,13,0,0,55,1,1
7310a,38,33975,4.531159465,9,0,0,40,1,0
7321a,38,200289,5.301657098,16,0,0,40,0,0
7327a,37,354929,5.550141485,12,0,0,38,0,0
7335a,38,174571,5.2419721,6,0,0,45,0,0
7343a,37,213841,5.330090977,10,0,0,50,1,0
7352a,37,538443,5.731139735,9,14344,0,40,1,0
7356a,37,99452,4.997613521,10,0,0,55,1,0
7375a,37,31023,4.491683793,9,0,0,45,0,0
7376a,39,116666,5.066944308,9,4650,0,48,0,0
7385a,37,172538,5.23688476,9,0,0,40,0,0
7387a,39,46028,4.663022104,10,0,0,60,0,1
7408a,39,98941,4.995376295,9,0,0,40,0,0
7424a,37,99146,4.996275197,13,0,1977,50,1,0
7440a,37,328301,5.516272206,13,0,0,36,0,1
7441a,39,301614,5.479451496,7,0,0,40,0,0
7445a,37,125550,5.098816717,9,0,0,60,0,1
7457a,39,272950,5.436083099,13,0,0,45,1,0
7468a,38,241153,5.382292669,14,0,0,48,1,0
7475a,39,115418,5.062273544,10,2174,0,45,0,1
7476a,38,193026,5.285615811,9,0,1408,40,0,0
7500a,37,176756,5.247374165,10,0,1485,70,1,0
7533a,39,287031,5.457928804,14,0,0,45,1,0
7549a,37,433491,5.636980085,9,0,0,40,0,0
7551a,39,125550,5.098816717,9,0,0,40,1,1
7559a,38,159179,5.201885772,15,0,0,45,1,0
7588a,39,178815,5.252403947,9,0,0,55,0,0
7591a,38,100295,5.001279283,4,0,0,50,1,1
7617a,39,326342,5.513672971,7,2635,0,37,0,0
7630a,38,167140,5.223080398,15,99999,0,70,1,0
7634a,37,203828,5.309263843,5,0,0,40,0,0
7655a,38,122493,5.088111271,13,4064,0,40,0,0
7656a,37,215419,5.333284006,12,0,0,25,0,1
7680a,37,152909,5.184433048,11,7688,0,40,1,0
7694a,39,152587,5.183517534,9,0,0,40,0,0
7695a,37,39089,4.59205456,10,3103,0,50,1,0
7710a,37,361888,5.558574182,13,10520,0,40,1,0
7732a,37,210945,5.324169236,9,0,0,24,0,0
7778a,39,286789,5.45756249,16,0,0,45,1,0
7781a,39,198097,5.296877899,13,0,0,50,0,0
7793a,37,213008,5.328395915,11,0,0,40,0,0
7802a,37,191754,5.282744432,13,0,0,50,1,0
7807a,39,86551,4.93727209,9,0,0,40,1,0
7809a,38,215917,5.334286837,10,0,0,40,0,0
7832a,37,105044,5.021371251,10,0,0,42,1,0
7841a,38,120074,5.079448978,13,0,0,50,1,0
7859a,38,198867,5.298562722,7,0,0,40,0,0
7860a,37,174924,5.2428494,10,0,0,48,0,0
7879a,37,51158,4.708913558,10,7298,0,36,1,1
7893a,38,130007,5.113966737,13,0,0,40,0,0
7894a,37,80324,4.904845327,9,0,0,60,1,0
7907a,39,283338,5.452304824,13,7298,0,40,1,0
7912a,38,127961,5.107077625,10,0,0,45,1,0
7919a,37,188069,5.274317215,9,0,0,40,0,0
7979a,37,197429,5.295410946,9,0,0,45,1,0
7992a,37,118486,5.073667038,13,4934,0,32,1,1
7995a,37,178136,5.250751696,9,0,0,40,0,0
7996a,38,196554,5.293481886,15,0,0,35,1,0
8033a,39,410034,5.61281987,9,0,0,40,0,0
8050a,39,191002,5.281037915,9,0,0,40,0,1
8052a,38,238342,5.377200579,13,7688,0,42,1,0
8098a,39,165215,5.218049475,14,0,1902,18,1,1
8104a,37,128054,5.107393149,10,0,0,40,0,1
8105a,39,179731,5.254622991,14,0,2415,65,1,1
8140a,39,229651,5.361068341,13,0,0,50,1,0
8143a,38,82880,4.918449742,13,0,0,15,0,1
8178a,39,224531,5.351276311,9,7298,0,40,1,0
8186a,37,312271,5.494531654,14,0,0,65,0,0
8196a,38,201328,5.303904179,13,0,0,50,1,0
8199a,39,200968,5.303126911,10,0,0,45,1,0
8206a,38,132879,5.123456351,13,0,0,40,1,0
8214a,37,108140,5.033986365,14,15024,0,45,1,0
8220a,39,444219,5.64759713,9,0,0,45,0,1
8234a,37,103474,5.014831238,9,0,0,40,0,1
8255a,39,238008,5.376591555,9,0,0,40,0,1
8268a,39,110713,5.044198619,13,0,0,50,1,0
8284a,38,326886,5.514396321,11,0,0,45,1,0
8287a,39,326400,5.51375015,14,0,0,40,0,0
8357a,37,130620,5.116009679,8,0,0,33,0,1
8358a,39,134367,5.128292621,9,0,0,35,0,1
8364a,39,187098,5.272069145,15,15024,0,47,1,1
8426a,37,48268,4.683659304,9,0,0,55,0,0
8427a,38,173968,5.240469371,9,0,0,45,0,0
8440a,37,155064,5.190510983,11,0,0,40,0,1
8445a,39,114055,5.057114329,13,0,0,40,0,1
8459a,39,297449,5.473412513,13,0,0,40,1,0
8462a,38,108140,5.033986365,13,0,0,20,0,0
8466a,38,149455,5.174510449,9,0,0,40,0,1
8472a,38,174717,5.242335164,13,0,0,50,1,0
8488a,39,202937,5.307361236,10,0,0,40,0,1
8491a,38,275223,5.439684724,13,7688,0,40,1,0
8499a,38,227615,5.357200879,2,0,0,40,0,0
8504a,37,294292,5.468778456,15,0,0,40,0,0
8548a,38,175120,5.243335749,9,0,0,40,0,0
8557a,39,135020,5.130398104,9,0,0,40,0,0
8558a,37,109133,5.037956094,9,0,0,40,0,0
8586a,38,168407,5.226360139,10,5721,0,44,0,1
8593a,37,185744,5.268914794,9,0,0,20,0,1
8596a,38,233571,5.36841892,9,0,0,40,0,1
8622a,39,84954,4.929183832,10,2829,0,65,0,0
8632a,37,69481,4.84186606,9,0,0,40,0,0
8662a,37,129263,5.111474231,10,0,0,60,0,1
8683a,37,221740,5.345844043,13,0,0,30,1,1
8685a,39,348960,5.542775648,9,0,0,40,0,0
8689a,38,354739,5.549908937,11,0,0,36,1,0
8698a,38,217054,5.336567794,10,0,0,40,0,0
8744a,37,210452,5.323153057,14,0,0,38,0,0
8773a,39,114678,5.05948011,9,5455,0,40,0,1
8781a,39,203763,5.309125326,16,0,0,80,0,1
8811a,37,408229,5.610903853,9,0,0,40,0,1
8813a,37,134088,5.127389913,12,0,0,40,0,1
8818a,39,120130,5.079651477,10,0,0,40,0,0
8837a,37,312232,5.494477411,13,5178,0,40,1,0
8850a,38,100316,5.001370207,13,0,0,35,0,0
8855a,37,186934,5.271688299,9,15024,0,60,1,0
8905a,38,307404,5.487709514,10,0,0,40,0,1
8908a,39,282153,5.450484672,10,0,0,20,0,1
8953a,37,66686,4.824034668,9,0,0,40,1,0
8966a,39,190728,5.280414455,9,0,0,40,0,1
8968a,38,421446,5.624741936,13,0,0,50,1,0
8994a,39,67136,4.826955462,11,0,0,40,0,0
9004a,38,235379,5.371767713,12,0,0,36,0,1
9012a,37,248445,5.395230261,9,0,0,40,0,0
9018a,37,60722,4.783346067,10,0,0,40,1,1
9027a,38,312771,5.495226479,11,0,0,40,1,0
9028a,39,258102,5.41179137,10,0,0,50,0,0
9045a,37,126011,5.100408458,11,0,0,40,0,0
9073a,37,268598,5.429102775,13,7298,0,50,1,0
9080a,39,216473,5.335403736,13,0,0,60,1,0
9089a,37,108913,5.037079721,9,0,0,40,0,0
9102a,39,65716,4.817671121,12,0,0,40,1,1
9105a,38,278924,5.445485885,13,0,0,40,0,0
9108a,37,342768,5.53500027,9,0,0,40,0,0
9116a,38,51100,4.7084209,13,3325,0,40,0,0
9135a,38,193026,5.285615811,9,0,0,50,1,0
9147a,37,218490,5.339431565,14,0,0,55,1,0
9162a,39,175972,5.24544357,10,0,0,15,0,1
9169a,38,127601,5.105854078,10,0,0,40,1,1
9170a,37,227597,5.357166533,10,0,0,40,0,0
9188a,37,82622,4.917095704,10,0,0,40,1,0
9195a,39,99156,4.996318999,16,0,0,50,1,0
9205a,37,241998,5.383811777,13,0,0,50,1,0
9216a,38,227154,5.356320389,13,0,0,40,0,0
9236a,39,175232,5.243613418,10,0,1977,60,1,0
9242a,38,233194,5.367717372,9,0,0,40,1,0
9245a,38,179117,5.253136807,12,10520,0,50,1,1
9247a,39,317434,5.501653442,9,0,0,40,0,0
9249a,38,745768,5.872603744,10,0,0,45,0,1
9262a,39,192251,5.283868607,6,0,0,60,0,1
9282a,38,210438,5.323124166,4,0,0,40,0,1
9319a,37,160120,5.204445581,14,0,0,40,0,0
9336a,38,104089,5.017404836,11,0,0,40,0,0
9364a,38,197077,5.294635943,9,0,0,40,0,0
9381a,39,358837,5.554897217,10,0,0,40,0,1
9394a,38,290306,5.462856012,9,0,0,40,1,0
9401a,38,201328,5.303904179,4,0,0,56,0,0
9409a,38,204527,5.310750648,9,0,0,50,0,0
9428a,39,33975,4.531159465,9,0,0,50,0,0
9441a,39,189092,5.276673155,13,0,0,45,0,0
9444a,38,169672,5.229610179,9,0,0,40,0,0
9474a,37,161111,5.207125193,13,0,0,40,0,1
9489a,38,129591,5.112574841,10,0,0,40,0,0
9493a,38,115336,5.061964885,9,0,0,70,0,1
9515a,39,222572,5.347470528,14,0,0,43,0,1
9542a,39,98587,4.993819651,10,0,0,45,0,1
9552a,37,277022,5.44251426,9,3887,0,40,0,1
9554a,38,123031,5.090014554,9,0,0,48,0,0
9558a,38,129150,5.111094411,6,0,0,35,0,0
9574a,39,188069,5.274317215,5,0,0,25,0,0
9582a,39,141802,5.151682356,10,0,0,40,0,1
9610a,38,22042,4.343250998,11,0,0,39,0,1
9611a,37,343721,5.536206067,13,0,0,40,1,0
9632a,38,35429,4.549358894,9,0,2042,40,0,0
9650a,39,43712,4.640600678,9,7298,0,40,1,0
9661a,37,365430,5.562804198,10,0,0,40,1,0
9673a,37,191841,5.28294143,13,8614,0,40,1,1
9676a,37,144322,5.159332539,11,0,0,43,0,1
9680a,37,212900,5.328175661,9,0,0,40,0,0
9682a,38,252250,5.401831175,7,0,0,65,0,0
9688a,37,203828,5.309263843,5,0,0,65,0,0
9693a,37,330826,5.519599634,11,0,0,30,0,1
9753a,38,255941,5.408139862,14,10520,0,50,1,1
9756a,38,91857,4.963112257,9,0,0,44,0,0
9762a,37,218490,5.339431565,9,7688,0,35,1,0
9768a,39,230467,5.362608749,13,0,1092,40,0,0
9773a,39,168894,5.227614221,10,0,0,40,0,1
9783a,37,189878,5.278474649,10,0,0,60,0,0
9784a,39,179481,5.254018481,9,4650,0,44,0,0
9797a,39,74194,4.870368786,9,0,0,55,0,0
9821a,37,251396,5.400358363,12,0,0,45,1,0
9826a,38,84570,4.927216331,10,0,0,40,0,1
9839a,37,249720,5.397453326,13,0,0,27,0,1
9868a,37,227545,5.357067297,10,0,0,44,1,0
9887a,37,80410,4.905310062,7,0,0,40,0,0
9896a,38,450924,5.654103351,8,3942,0,40,0,0
9904a,37,251396,5.400358363,12,0,0,65,1,0
9917a,37,148581,5.171963277,9,0,0,50,1,0
9942a,37,301568,5.479385256,9,0,0,35,1,1
9958a,39,149943,5.175926196,14,0,0,40,0,0
9977a,37,291981,5.465354592,9,0,0,40,0,0
9996a,38,80303,4.90473177,10,0,0,60,1,0
9999a,37,126743,5.102923983,2,0,0,53,0,0
10000a,39,301568,5.479385256,10,0,0,40,0,1
10037a,39,126675,5.102690913,10,0,0,25,0,0
10056a,39,152307,5.182719864,13,0,0,40,0,0
10063a,38,179579,5.254255549,10,0,0,50,1,0
10076a,39,61343,4.787765011,6,0,0,60,0,0
10085a,38,238721,5.377890625,12,0,0,40,0,1
10130a,37,167851,5.224923933,9,0,0,50,0,0
10139a,38,101192,5.00514618,10,0,0,40,0,0
10147a,37,173968,5.240469371,9,0,0,40,0,0
10163a,38,195686,5.291559756,10,0,0,40,1,0
10177a,37,242713,5.385093038,8,0,0,40,0,1
10183a,39,112158,5.049830256,10,0,0,26,0,0
10190a,39,52870,4.72320931,9,0,0,40,1,0
10192a,38,200153,5.301362104,12,0,0,40,0,0
10215a,39,142573,5.154037288,10,0,0,25,0,0
10230a,39,294183,5.468617572,9,0,0,40,0,1
10238a,37,110713,5.044198619,9,0,0,50,1,0
10263a,39,233428,5.368152949,9,0,0,40,0,1
10271a,38,179579,5.254255549,9,0,0,40,0,0
10286a,39,196673,5.293744742,9,5013,0,40,0,1
10298a,37,176293,5.246235068,10,0,0,30,0,1
10310a,37,204145,5.309938747,11,0,0,45,1,0
10315a,39,211154,5.324599313,13,0,0,50,0,0
10332a,37,348960,5.542775648,13,0,0,36,1,0
10344a,39,331481,5.52045864,13,0,1669,60,0,0
10370a,38,133586,5.125760946,9,0,0,45,0,0
10371a,38,165930,5.219924913,10,0,0,50,0,0
10372a,37,164898,5.217215388,10,0,0,52,0,0
10381a,38,222450,5.34723241,10,0,0,40,0,0
10382a,38,212245,5.326837468,10,0,0,40,0,0
10393a,39,127772,5.106435693,9,0,0,40,0,0
10405a,39,299828,5.476872188,3,0,0,30,0,1
10409a,39,137522,5.13837218,9,0,0,40,1,0
10410a,39,286789,5.45756249,13,0,0,40,1,0
10421a,37,212826,5.328024683,9,0,0,40,0,0
10422a,38,234901,5.370884866,10,0,0,40,0,0
10428a,37,114765,5.059809461,10,0,0,40,0,1
10436a,39,155961,5.193016011,9,0,0,38,0,1
10458a,39,119098,5.075904468,11,0,0,40,0,0
10475a,38,49020,4.690373307,9,0,0,40,0,0
10480a,39,204501,5.310695436,14,0,0,50,1,0
10495a,37,161141,5.207206054,10,0,0,40,1,0
10501a,39,129573,5.112514514,13,0,1741,40,0,0
10513a,37,100508,5.002200631,9,0,0,40,1,0
10524a,37,177181,5.248417148,9,0,0,40,0,0
10530a,39,167728,5.224605568,13,0,0,40,1,0
10534a,38,192337,5.284062838,14,0,0,40,1,0
10552a,38,33887,4.530033123,9,0,0,40,0,0
10565a,38,248919,5.396058048,9,0,2051,40,0,0
10567a,38,136137,5.133976176,10,0,0,50,1,0
10569a,39,177728,5.249755854,14,0,0,40,0,1
10575a,37,59313,4.773149891,10,0,0,40,0,0
10593a,39,103710,5.015820634,9,0,0,60,0,1
10611a,38,216924,5.336307604,11,0,0,40,0,0
10612a,38,372559,5.571195059,10,0,0,40,0,0
10615a,39,189911,5.278550121,7,0,0,40,0,1
10620a,37,113750,5.055951405,13,0,0,40,0,0
10621a,37,359591,5.555808813,6,0,0,40,0,0
10622a,38,132879,5.123456351,9,7298,0,50,1,0
10624a,38,267540,5.427388723,10,0,0,38,0,1
10628a,37,241463,5.382850592,9,0,1848,65,1,0
10654a,38,295127,5.470008943,10,0,0,40,0,0
10675a,37,188576,5.275486419,16,0,0,40,0,0
10693a,38,116608,5.066728347,9,0,0,35,1,1
10707a,37,497300,5.696618459,9,0,0,40,0,0
10734a,37,208391,5.318878959,10,0,0,40,1,0
10743a,37,231180,5.363950259,9,0,0,40,0,0
10745a,38,102178,5.009357398,9,0,0,50,0,0
10750a,39,256997,5.409928054,13,0,0,40,0,0
10758a,39,230054,5.361829789,14,0,0,50,1,0
10760a,37,321943,5.507778987,15,0,0,40,1,0
10769a,38,203836,5.309280888,10,0,0,50,1,0
10771a,38,116358,5.065796248,10,0,0,40,0,0
10813a,37,173128,5.238367312,9,0,0,40,0,0
10816a,37,93225,4.969532392,10,7688,0,40,1,0
10817a,38,323269,5.50956406,10,0,0,40,0,1
10821a,39,201105,5.303422868,13,0,0,30,0,1
10855a,38,238397,5.377300786,13,0,0,24,0,1
10861a,38,107302,5.030607817,10,0,0,60,1,0
10873a,38,377486,5.576900849,9,0,0,36,0,0
10904a,39,370795,5.569133869,9,0,0,40,0,1
10905a,39,209609,5.321409926,9,0,0,50,0,0
10911a,37,134367,5.128292621,13,0,0,37,1,1
10917a,37,190105,5.27899354,9,0,0,55,0,1
10927a,38,470663,5.672710059,13,0,0,50,0,0
10938a,39,103456,5.014755683,13,0,0,45,1,0
10951a,38,224584,5.351378813,10,0,0,40,0,1
10952a,38,80771,4.90725546,13,0,0,40,1,1
10973a,37,127961,5.107077625,9,0,0,40,0,0
10979a,39,203204,5.307932253,12,0,0,25,1,1
10997a,39,176949,5.247848113,12,0,0,52,0,0
11007a,37,312766,5.495219536,9,0,0,40,0,1
11011a,37,77820,4.891091226,13,0,0,50,1,0
11032a,38,472604,5.674497393,13,0,0,35,0,0
11036a,38,112093,5.049578493,7,0,0,40,0,0
11042a,39,239409,5.379140473,9,0,0,50,0,0
11052a,39,142707,5.154445276,11,0,0,40,0,0
11053a,39,53447,4.727923333,9,0,0,40,0,1
11054a,37,127772,5.106435693,13,0,0,40,0,0
11120a,37,64922,4.81239189,13,0,0,70,0,0
11124a,39,32312,4.50936384,13,0,0,60,0,1
11127a,39,156897,5.19561464,9,0,2258,42,1,0
11133a,37,150566,5.177726913,9,0,0,44,0,0
11134a,38,237713,5.376052933,13,0,0,60,0,0
11151a,37,302604,5.480874664,10,0,0,40,0,1
11158a,37,117381,5.069597805,9,0,0,80,1,0
11167a,37,174503,5.241802898,13,0,0,50,0,1
11169a,38,110713,5.044198619,12,0,0,50,1,0
11174a,37,74593,4.872698074,9,0,0,70,0,0
11200a,38,341643,5.533572527,12,0,0,60,0,0
11201a,37,289653,5.461878031,9,0,0,50,1,0
11210a,37,218955,5.340354867,9,0,0,40,0,0
11216a,37,125550,5.098816717,9,14084,0,35,1,1
11222a,37,244803,5.388816736,9,0,0,40,0,0
11244a,37,111128,5.045823498,7,0,0,40,0,0
11251a,38,127601,5.105854078,10,0,0,35,0,1
11258a,37,372525,5.571155423,14,0,0,48,0,0
11266a,37,105803,5.024497982,9,0,0,40,0,0
11270a,38,91716,4.962445106,9,0,0,40,0,0
11280a,38,173047,5.238164075,13,0,213,40,0,1
11284a,39,241153,5.382292669,14,0,0,50,0,0
11291a,39,29874,4.475293377,10,0,0,60,1,0
11344a,37,32239,4.508381562,9,27828,0,40,1,0
11367a,37,34996,4.544018408,9,0,0,40,0,1
11376a,37,186934,5.271688299,10,0,0,40,0,0
11386a,39,56269,4.750269197,10,0,0,40,0,0
11388a,38,206951,5.315867529,9,0,0,65,0,0
11390a,37,167396,5.223745076,9,0,0,40,0,0
11400a,37,84306,4.925858484,10,0,0,40,0,0
11407a,39,248445,5.395230261,3,0,0,40,0,0
11417a,38,205852,5.313555091,9,0,0,45,1,0
11419a,38,275338,5.439866153,13,1151,0,40,0,1
11420a,39,122353,5.087614622,13,0,0,45,1,0
11448a,39,28572,4.455940641,9,0,0,40,0,0
11470a,37,28887,4.460702441,9,0,0,40,1,0
11471a,37,77820,4.891091226,13,0,0,45,1,0
11480a,37,31670,4.500648063,9,0,0,60,0,0
11483a,38,168055,5.225451438,11,0,0,40,0,0
11490a,39,190719,5.280393961,10,0,0,45,0,0
11494a,37,267085,5.426649498,10,0,0,40,0,0
11502a,37,188774,5.275942178,13,0,0,40,0,0
11509a,39,108419,5.035105397,10,0,0,40,0,0
11525a,39,189623,5.277891013,13,0,0,60,0,0
11543a,37,102936,5.012567288,13,0,0,55,0,1
11557a,39,324231,5.510854536,9,0,0,40,0,1
11575a,37,194630,5.289209783,9,0,0,50,0,0
11576a,39,38721,4.587946565,9,0,0,22,0,1
11608a,38,199816,5.300630261,9,0,0,40,0,0
11611a,38,22245,4.34723241,9,0,0,60,1,0
11618a,37,126675,5.102690913,11,0,0,60,1,0
11636a,39,120985,5.082731529,9,0,0,40,0,0
11637a,37,215392,5.333229569,13,0,0,40,0,1
11640a,39,211440,5.32518715,9,0,0,55,1,0
11673a,38,71701,4.855525213,11,0,0,40,0,1
11692a,37,87369,4.941357365,5,0,0,40,0,1
11701a,38,272671,5.435638951,13,0,0,50,0,0
11707a,38,304651,5.483802608,9,0,0,45,1,0
11725a,37,194630,5.289209783,14,0,0,40,0,1
11742a,37,200374,5.301841368,13,0,1902,40,1,0
11748a,37,22201,4.346372537,13,7298,0,40,1,0
11768a,38,346766,5.540036509,9,0,0,40,0,1
11785a,38,134069,5.12732837,14,7298,0,60,1,0
11824a,37,230408,5.362497554,9,0,0,20,0,1
11836a,38,167725,5.224597801,13,0,0,84,0,0
11861a,38,357173,5.552878622,9,0,0,40,0,0
11878a,38,54816,4.738907341,11,0,0,40,1,0
11883a,39,236136,5.373162202,11,0,0,40,0,1
11887a,38,161463,5.208073017,10,0,0,40,0,0
11897a,38,252250,5.401831175,12,0,0,56,1,0
11900a,39,167140,5.223080398,14,0,0,40,0,0
11910a,37,182675,5.261679116,10,0,0,45,1,1
11914a,37,167415,5.223794367,9,0,0,50,0,0
11916a,39,22245,4.34723241,13,0,0,60,0,0
11922a,38,205493,5.312797032,9,0,0,60,1,1
11924a,39,150217,5.176719084,10,0,0,38,0,1
11962a,38,129573,5.112514514,14,0,0,40,1,0
12001a,37,75050,4.875350697,11,0,0,55,0,0
12023a,37,220237,5.342890283,13,5178,0,40,1,0
12039a,39,235259,5.371546247,10,0,0,40,0,1
12040a,39,343476,5.535896397,9,0,0,30,0,0
12041a,37,326886,5.514396321,9,0,0,40,0,0
12044a,39,188540,5.275403503,9,0,0,45,0,0
12045a,39,237943,5.376472933,13,0,0,30,1,0
12048a,37,171090,5.233224626,5,0,0,48,0,1
12063a,39,77005,4.886518925,14,99999,0,40,1,0
12073a,37,131463,5.118803539,6,0,0,33,0,1
12090a,39,24721,4.393066035,10,0,0,35,0,1
12095a,39,187089,5.272048254,10,0,0,40,0,1
12100a,38,269323,5.430273443,9,0,0,40,1,0
12105a,38,60355,4.780713254,9,0,0,40,0,1
12121a,39,355468,5.550800511,9,0,1887,46,1,0
12147a,38,32916,4.517407054,10,0,0,45,0,0
12155a,37,179731,5.254622991,9,0,0,35,0,1
12166a,39,230329,5.362348622,10,0,1564,12,1,0
12169a,38,214542,5.331512325,10,0,0,40,0,1
