id,date,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
866,12/2/15 5:12,20.6,23.6,0,556,0.003536096,0
867,12/2/15 5:13,20.5,23.39,0,557.5,0.003482783,0
868,12/2/15 5:15,20.5,23.65,0,561,0.003521716,0
869,12/2/15 5:16,20.55,24.045,0,566.5,0.003592001,0
870,12/2/15 5:17,20.55,23.85,0,566,0.003562704,0
871,12/2/15 5:18,20.5,23.795,0,565,0.003543431,0
872,12/2/15 5:19,20.5,24.6,0,569,0.003664014,0
873,12/2/15 5:19,20.5,23.995,0,569,0.003573385,0
874,12/2/15 5:21,20.5,23.55,0,567.5,0.003506741,0
875,12/2/15 5:22,20.6,23.945,0,571,0.003588087,0
876,12/2/15 5:23,20.53333333,23.69666667,0,568.3333333,0.003536011,0
877,12/2/15 5:23,20.55,23.945,0,578.5,0.003576976,0
878,12/2/15 5:25,20.53333333,23.79666667,0,581.6666667,0.003551018,0
879,12/2/15 5:25,20.5,24.12666667,0,580,0.003593107,0
880,12/2/15 5:26,20.5,23.5,0,581,0.003499254,0
881,12/2/15 5:28,20.5,23.86666667,0,582.6666667,0.003554164,0
882,12/2/15 5:29,20.5,23.6,0,583.5,0.003514229,0
883,12/2/15 5:30,20.5,23.34,0,586,0.003475296,0
884,12/2/15 5:31,20.5,23.745,0,585,0.003535943,0
885,12/2/15 5:31,20.5,23.945,0,577,0.003565896,0
886,12/2/15 5:32,20.55,23.65,0,577.5,0.003532658,0
887,12/2/15 5:34,20.5,23.76666667,0,580.6666667,0.003539188,0
888,12/2/15 5:35,20.5,24.6,0,585,0.003664014,0
889,12/2/15 5:36,20.55,23.795,0,577.5,0.003554441,0
890,12/2/15 5:37,20.5,23.29,0,583,0.00346781,0
891,12/2/15 5:38,20.5,23.65,0,583,0.003521716,0
892,12/2/15 5:38,20.5,24.03333333,0,587.25,0.003579127,0
893,12/2/15 5:39,20.5,23.95,0,587,0.003566645,0
894,12/2/15 5:41,20.5,23.5,0,586,0.003499254,0
895,12/2/15 5:42,20.5,23.59,0,584.5,0.003512731,0
896,12/2/15 5:43,20.5,23.79,0,587,0.003542682,0
897,12/2/15 5:44,20.5,23.64,0,581,0.003520219,0
898,12/2/15 5:44,20.5,23.69666667,0,580.3333333,0.003528705,0
899,12/2/15 5:45,20.5,23.59333333,0,581.5,0.00351323,0
900,12/2/15 5:47,20.5,23.6,0,575.5,0.003514229,0
901,12/2/15 5:48,20.5,23.96,0,568.6666667,0.003568143,0
902,12/2/15 5:49,20.5,23.945,0,574,0.003565896,0
903,12/2/15 5:50,20.5,23.545,0,579,0.003505993,0
904,12/2/15 5:51,20.55,23.64,0,578.5,0.003531156,0
905,12/2/15 5:51,20.5,23.44,0,581,0.00349027,0
906,12/2/15 5:53,20.5,23.7,0,581.5,0.003529204,0
907,12/2/15 5:54,20.5,23.39,0,587,0.003482783,0
908,12/2/15 5:55,20.5,23.59,0,584,0.003512731,0
909,12/2/15 5:55,20.5,23.16333333,0,588,0.003448845,0
910,12/2/15 5:57,20.5,23.7,0,588,0.003529204,0
911,12/2/15 5:57,20.5,23.9,0,587,0.003559157,0
912,12/2/15 5:58,20.5,23.35,0,588,0.003476794,0
913,12/2/15 6:00,20.5,23.2,0,588,0.003454335,0
914,12/2/15 6:01,20.5,23.05,0,587.5,0.003431877,0
915,12/2/15 6:02,20.5,23.06666667,0,586.5,0.003434373,0
916,12/2/15 6:03,20.53333333,23.19666667,0,576.5,0.003460986,0
917,12/2/15 6:04,20.5,23.34,0,576.5,0.003475296,0
918,12/2/15 6:04,20.5,23.09,0,580,0.003437866,0
919,12/2/15 6:06,20.5,23.14,0,584.5,0.003445352,0
920,12/2/15 6:07,20.5,23.06666667,0,585.3333333,0.003434373,0
921,12/2/15 6:08,20.5,22.89,0,584,0.003407925,0
922,12/2/15 6:08,20.5,23.3,0,582.5,0.003469307,0
923,12/2/15 6:10,20.5,23.295,0,585,0.003468558,0
924,12/2/15 6:10,20.5,23.695,0,586.3333333,0.003528455,0
925,12/2/15 6:11,20.5,23.35,0,587,0.003476794,0
926,12/2/15 6:13,20.5,22.945,0,594.5,0.003416158,0
927,12/2/15 6:14,20.445,22.945,0,594,0.003404518,0
928,12/2/15 6:15,20.5,23.445,0,596.5,0.003491018,0
929,12/2/15 6:16,20.5,23.19666667,0,599,0.003453836,0
930,12/2/15 6:16,20.5,23.5,0,604,0.003499254,0
931,12/2/15 6:17,20.5,22.79,0,598,0.003392955,0
932,12/2/15 6:19,20.5,22.89333333,0,600.3333333,0.003408424,0
933,12/2/15 6:20,20.5,22.7,0,609,0.003379483,0
934,12/2/15 6:21,20.5,22.79,0,614.6666667,0.003392955,0
935,12/2/15 6:22,20.5,22.7,0,616,0.003379483,0
936,12/2/15 6:23,20.5,22.7,0,610,0.003379483,0
937,12/2/15 6:23,20.5,22.7,0,607,0.003379483,0
938,12/2/15 6:24,20.5,22.6,0,607.5,0.003364515,0
939,12/2/15 6:26,20.5,22.6,0,608,0.003364515,0
940,12/2/15 6:27,20.5,22.6,0,603,0.003364515,0
941,12/2/15 6:28,20.6,22.7,0,602.5,0.003400507,0
942,12/2/15 6:29,20.5,22.7,0,596,0.003379483,0
943,12/2/15 6:29,20.5,22.55,0,602.5,0.003357031,0
944,12/2/15 6:30,20.55,22.65,0,612,0.003382473,0
945,12/2/15 6:32,20.5,22.6,0,609,0.003364515,0
946,12/2/15 6:33,20.6,22.6,0,604,0.003385446,0
947,12/2/15 6:34,20.6,22.5,0,606,0.003370385,0
948,12/2/15 6:35,20.5,22.55,0,608,0.003357031,0
949,12/2/15 6:36,20.6,22.5,0,611.5,0.003370385,0
950,12/2/15 6:36,20.6,22.6,0,612,0.003385446,0
951,12/2/15 6:38,20.6,22.5,0,615,0.003370385,0
952,12/2/15 6:39,20.6,22.55,0,621.5,0.003377915,0
953,12/2/15 6:40,20.6,22.6,0,626.5,0.003385446,0
954,12/2/15 6:40,20.6,22.55,0,626,0.003377915,0
955,12/2/15 6:42,20.6,22.445,0,630,0.003362101,0
956,12/2/15 6:42,20.6,22.5,0,630.5,0.003370385,0
957,12/2/15 6:43,20.6,22.5,0,628,0.003370385,0
958,12/2/15 6:45,20.6,22.495,0,627.6666667,0.003369631,0
959,12/2/15 6:46,20.6,22.445,0,629.5,0.003362101,0
960,12/2/15 6:47,20.6,22.495,0,634,0.003369631,0
961,12/2/15 6:48,20.6,22.39,0,627.5,0.003353818,0
962,12/2/15 6:49,20.6,22.495,0,632,0.003369631,0
963,12/2/15 6:49,20.6,22.6,0,630,0.003385446,0
964,12/2/15 6:51,20.6,22.445,0,636,0.003362101,0
965,12/2/15 6:52,20.6,22.65,0,631.5,0.003392976,0
966,12/2/15 6:53,20.6,22.6,0,634,0.003385446,0
967,12/2/15 6:53,20.6,22.53333333,0,635,0.003375405,0
968,12/2/15 6:55,20.6,22.6,0,643,0.003385446,0
969,12/2/15 6:55,20.56666667,22.63333333,0,642.6666667,0.003383466,0
970,12/2/15 6:56,20.5,22.7,0,638,0.003379483,0
971,12/2/15 6:58,20.55,22.55,0,635.5,0.003367459,0
972,12/2/15 6:59,20.6,22.85,0,634.5,0.003423101,0
973,12/2/15 7:00,20.55,22.745,0,646,0.003396738,0
974,12/2/15 7:01,20.5,22.9,0,648.5,0.003409422,0
975,12/2/15 7:01,20.5,22.895,0,651,0.003408673,0
976,12/2/15 7:02,20.5,22.7,0,657,0.003379483,0
977,12/2/15 7:04,20.5,22.5,0,655,0.003349548,0
978,12/2/15 7:05,20.5,22.5,0,660,0.003349548,0
979,12/2/15 7:06,20.55,22.85,0,662,0.003412505,0
980,12/2/15 7:07,20.5,22.945,0,667,0.003416158,0
981,12/2/15 7:08,20.5,22.7,0,664.6666667,0.003379483,0
982,12/2/15 7:08,20.5,22.7,0,665,0.003379483,0
983,12/2/15 7:09,20.5,22.76666667,0,668.6666667,0.003389462,0
984,12/2/15 7:11,20.5,22.7,0,667,0.003379483,0
985,12/2/15 7:12,20.5,22.7,0,668,0.003379483,0
986,12/2/15 7:13,20.525,22.7925,0,675.6666667,0.003398596,0
987,12/2/15 7:14,20.5,22.79,0,699.5,0.003392955,0
988,12/2/15 7:14,20.5,23.195,0,715.5,0.003453586,0
989,12/2/15 7:15,20.5,22.945,0,725.5,0.003416158,0
990,12/2/15 7:17,20.5,22.9,0,734.5,0.003409422,0
991,12/2/15 7:18,20.5,23.19666667,0,741,0.003453836,0
992,12/2/15 7:19,20.5,23.15,0,735,0.003446849,0
993,12/2/15 7:20,20.5,22.89,0,735,0.003407925,0
994,12/2/15 7:21,20.5,22.745,0,744.5,0.003386219,0
995,12/2/15 7:21,20.5,22.6,0,741.5,0.003364515,0
996,12/2/15 7:23,20.5,22.895,0,733,0.003408673,0
997,12/2/15 7:24,20.5,22.445,0,734.5,0.003341316,0
998,12/2/15 7:25,20.5,22.29,0,733,0.003318119,0
999,12/2/15 7:25,20.55,22.29,0,741,0.003328425,0
1000,12/2/15 7:27,20.55,22.29,0,745,0.003328425,0
1001,12/2/15 7:27,20.6,22.645,0,733,0.003392223,0
1002,12/2/15 7:28,20.55,22.34,0,714,0.003335931,0
1003,12/2/15 7:30,20.6,22.29,0,705.5,0.003338759,0
1004,12/2/15 7:31,20.6,22.545,0,701,0.003377162,0
1005,12/2/15 7:32,20.6,22.29,0,697,0.003338759,0
1006,12/2/15 7:33,20.55,22.29,0,693.5,0.003328425,0
1007,12/2/15 7:34,20.6,22.495,0,697.5,0.003369631,0
1008,12/2/15 7:34,20.53333333,22.66666667,0,701.3333333,0.003381479,0
1009,12/2/15 7:36,20.6,22.7,0,703,0.003400507,0
1010,12/2/15 7:37,20.6,22.39,0,700,0.003353818,0
1011,12/2/15 7:38,20.55,22.7,0,696.5,0.003389981,0
1012,12/2/15 7:38,20.5,22.645,0,695,0.003371251,0
1013,12/2/15 7:40,20.55,22.895,0,702.5,0.003419262,0
1014,12/2/15 7:40,20.55,22.445,0,706,0.003351694,0
1015,12/2/15 7:41,20.5,23.03,0,714.3333333,0.003428883,0
1016,12/2/15 7:43,20.5,22.795,0,720,0.003393704,0
1017,12/2/15 7:44,20.55,22.5,0,715.5,0.003359952,0
1018,12/2/15 7:45,20.5,22.39,0,719,0.003333084,0
1019,12/2/15 7:46,20.5,22.39,0,720,0.003333084,0
1020,12/2/15 7:46,20.5,22.745,0,724.5,0.003386219,0
1021,12/2/15 7:47,20.5,22.8,0,723,0.003394452,0
1022,12/2/15 7:49,20.5,22.5,0,766.5,0.003349548,0
1023,12/2/15 7:50,20.5,22.445,0,815,0.003341316,0
1024,12/2/15 7:51,20.5,22.79,0,843.5,0.003392955,0
1025,12/2/15 7:52,20.5,23.1,0,844,0.003439363,0
1026,12/2/15 7:53,20.5,22.545,0,820.5,0.003356283,0
1027,12/2/15 7:53,20.5,22.445,0,793.5,0.003341316,0
1028,12/2/15 7:54,20.5,22.29,0,762,0.003318119,0
1029,12/2/15 7:56,20.5,22.29,0,764,0.003318119,0
1030,12/2/15 7:57,20.5,22.29,0,787.5,0.003318119,0
1031,12/2/15 7:58,20.5,22.29,0,800.5,0.003318119,0
1032,12/2/15 7:59,20.5,22.32333333,0,796.3333333,0.003323107,0
1033,12/2/15 7:59,20.5,22.29,0,805,0.003318119,0
1034,12/2/15 8:00,20.5,22.245,0,820,0.003311384,0
1035,12/2/15 8:02,20.5,22.2,0,832,0.00330465,0
1036,12/2/15 8:03,20.5,22.39666667,9.333333333,831,0.003334082,0
1037,12/2/15 8:04,20.5,22.35,14,819,0.003327098,0
1038,12/2/15 8:05,20.5,22.245,14,820,0.003311384,0
1039,12/2/15 8:06,20.5,22.1,14,816,0.003289685,0
1040,12/2/15 8:06,20.5,22.1,14,817,0.003289685,0
1041,12/2/15 8:08,20.5,22.15,14,831,0.003297167,0
1042,12/2/15 8:09,20.55,22,14,836,0.003284892,0
1043,12/2/15 8:10,20.55,22.1475,7,855.5,0.003307033,0
1044,12/2/15 8:10,20.5,22.06666667,14,858.6666667,0.003284697,0
1045,12/2/15 8:12,20.6,22,14,849,0.00329509,0
1046,12/2/15 8:12,20.55,22.075,7,865.25,0.00329615,0
1047,12/2/15 8:13,20.56666667,22.13333333,6.666666667,865.3333333,0.003308323,0
1048,12/2/15 8:15,20.6,21.945,6,909,0.003286809,0
1049,12/2/15 8:16,20.6,21.89,6,913,0.003278528,0
1050,12/2/15 8:17,20.6,21.97,6,926.75,0.003290573,0
1051,12/2/15 8:18,20.6,22,6,1099,0.00329509,0
1052,12/2/15 8:19,20.6,22.13,6,1422.333333,0.003314665,0
1053,12/2/15 8:19,20.6,22.5175,6,917,0.00337302,0
1054,12/2/15 8:21,20.6,22.05,9.6,1003.4,0.003302619,0
1055,12/2/15 8:22,20.6,21.92666667,24,1051.333333,0.003284049,0
1056,12/2/15 8:23,20.575,21.995,24,836.25,0.003289236,0
1057,12/2/15 8:23,20.6,21.945,14,819.5,0.003286809,0
1058,12/2/15 8:25,20.6,22.245,14,781.5,0.003331982,0
1059,12/2/15 8:25,20.56666667,22.09666667,10,914.3333333,0.003302814,0
1060,12/2/15 8:26,20.6,22.1975,10,1018,0.003324829,0
1061,12/2/15 8:28,20.6,22.5,9,805.5,0.003370385,0
1062,12/2/15 8:29,20.6,22.145,9,673,0.003316924,0
1063,12/2/15 8:30,20.6,22.05,9,659.5,0.003302619,0
1064,12/2/15 8:31,20.6,22.195,358,647,0.003324453,1
1065,12/2/15 8:31,20.6,22.0225,437.5,649,0.003298478,1
1066,12/2/15 8:32,20.6,21.865,454,652.5,0.003274764,0
1067,12/2/15 8:34,20.6,22.2,442.75,681.75,0.003325206,0
1068,12/2/15 8:35,20.6,22.26,444,702.3333333,0.003334241,0
1069,12/2/15 8:36,20.63333333,22.26,444,707,0.003341137,0
1070,12/2/15 8:37,20.625,22.1,440,698,0.003315281,1
1071,12/2/15 8:38,20.66666667,22.16666667,437,692,0.003333932,1
1072,12/2/15 8:38,20.7,22.1725,428.5,690.5,0.003341707,1
1073,12/2/15 8:39,20.66666667,22.23,418,700.3333333,0.003343509,1
1074,12/2/15 8:41,20.7,22.2225,418,708.5,0.003349284,1
1075,12/2/15 8:42,20.7,22.32333333,418,717,0.003364563,1
1076,12/2/15 8:43,20.7,22.35666667,428.6666667,723,0.003369614,1
1077,12/2/15 8:44,20.7,22.7225,434,727.25,0.003425057,1
1078,12/2/15 8:44,20.7,22.525,434,735.5,0.003395124,1
1079,12/2/15 8:45,20.7,22.695,423.5,734,0.003420889,1
1080,12/2/15 8:47,20.745,22.625,438.5,734,0.003419798,1
1081,12/2/15 8:48,20.745,22.65,428,732,0.003423597,1
1082,12/2/15 8:49,20.79,22.6,438,732,0.003425529,1
1083,12/2/15 8:50,20.85666667,22.72666667,443,736,0.003459079,1
1084,12/2/15 8:51,20.89,22.625,446.75,725.5,0.003450628,1
1085,12/2/15 8:51,20.9175,22.65,443.75,731.5,0.003460343,1
1086,12/2/15 8:53,21,22.69666667,447.3333333,735.3333333,0.003485245,1
1087,12/2/15 8:54,21,22.82,449.5,736,0.003504291,1
1088,12/2/15 8:55,21.05,23.2925,435.75,811.75,0.003588339,1
1089,12/2/15 8:55,21.1,23.23,449.6666667,827.6666667,0.003589728,1
1090,12/2/15 8:57,21.2,23.1,441.5,776,0.003591634,1
1091,12/2/15 8:57,21.15,23.245,454.75,786.75,0.00360317,1
1092,12/2/15 8:58,21.2,23.4725,444,818.5,0.003649891,1
1093,12/2/15 9:00,21.245,23.55,460,844,0.003672199,1
1094,12/2/15 9:01,21.2675,23.675,457.5,857.75,0.003696936,1
1095,12/2/15 9:02,21.34,23.745,459.5,892,0.003724553,1
1096,12/2/15 9:03,21.34,23.79,469.75,902,0.003731654,1
1097,12/2/15 9:04,21.39,23.89,475,877.5,0.003759006,1
1098,12/2/15 9:04,21.4175,23.9725,472.5,868.75,0.003778466,1
1099,12/2/15 9:06,21.445,24.05,466,868.5,0.003797187,1
1100,12/2/15 9:07,21.5,24.1,476.25,903,0.003818048,1
1101,12/2/15 9:08,21.55,24.2,474,928,0.003845814,1
1102,12/2/15 9:08,21.575,24.2,494,939.25,0.00385174,1
1103,12/2/15 9:10,21.625,24.2925,481,947.5,0.003878475,1
1104,12/2/15 9:10,21.7,24.39,497,965.6666667,0.003912153,1
1105,12/2/15 9:11,21.7,24.39,494,965,0.003912153,1
1106,12/2/15 9:13,21.7225,24.39,502.25,970.5,0.003917572,1
1107,12/2/15 9:14,21.79,24.46,512.6666667,980.3333333,0.00394523,1
1108,12/2/15 9:15,21.815,24.55,508,991.5,0.00396593,1
1109,12/2/15 9:16,21.84,24.55,502,1000,0.003972029,1
1110,12/2/15 9:16,21.89,24.6,514,1001.333333,0.003992419,1
1111,12/2/15 9:17,21.89,24.6,508,1006.25,0.003992419,1
1112,12/2/15 9:19,22,24.65,526,1017.5,0.004027704,1
1113,12/2/15 9:20,22,24.7,529,1026.5,0.004035927,1
1114,12/2/15 9:21,22,24.7,524.3333333,1032.666667,0.004035927,1
1115,12/2/15 9:22,22.1,24.79,515,1040,0.004075665,1
1116,12/2/15 9:23,22.1,24.83,545,1055,0.004082285,1
1117,12/2/15 9:23,22.1,24.79,525.3333333,1070,0.004075665,1
1118,12/2/15 9:24,22.14,24.85,534.5,1090.25,0.004095632,1
1119,12/2/15 9:26,22.2,24.89,545.25,1095.5,0.004117389,1
1120,12/2/15 9:27,22.2225,24.945,537,1103.75,0.004132243,1
1121,12/2/15 9:28,22.26,25,552,1108,0.004150944,1
1122,12/2/15 9:29,22.29,25.025,549,1111.75,0.004162768,1
1123,12/2/15 9:29,22.315,25.075,538.5,1129,0.004177535,1
1124,12/2/15 9:30,22.34,25.075,552,1144.25,0.004183937,1
1125,12/2/15 9:32,22.39,25.125,552,1142,0.004205192,1
1126,12/2/15 9:33,22.3925,25.15,565.5,1141,0.004210049,1
1127,12/2/15 9:34,22.4175,25.125,566.25,1129,0.004212277,1
1128,12/2/15 9:35,22.5,25.2,570.3333333,1125.333333,0.004246321,1
1129,12/2/15 9:36,22.5,25.2,576,1131,0.004246321,1
1130,12/2/15 9:36,22.5,25.2,577.75,1135.75,0.004246321,1
1131,12/2/15 9:38,22.6,25.2,583,1144,0.00427237,1
1132,12/2/15 9:39,22.6,25.2,583,1143.5,0.00427237,1
1133,12/2/15 9:40,22.6,25.2,590.75,1149.25,0.00427237,1
1134,12/2/15 9:40,22.6,25.2,589,1152.5,0.00427237,1
1135,12/2/15 9:42,22.675,25.2675,592.5,1167.5,0.004303575,1
1136,12/2/15 9:42,22.7,25.29,592.5,1166,0.004314018,1
1137,12/2/15 9:43,22.7,25.29,589.25,1178.5,0.004314018,1
1138,12/2/15 9:45,22.7,25.29,756,1195,0.004314018,1
1139,12/2/15 9:46,22.772,25.29,1380,1202.5,0.00433303,1
1140,12/2/15 9:47,22.79,25.29,1581,1211.5,0.004337795,1
1141,12/2/15 9:48,22.79,25.1,1010.5,1215.5,0.00430498,1
1142,12/2/15 9:49,22.89,24.6,844,1192,0.004244462,1
1143,12/2/15 9:49,22.865,24.6475,621,1139.75,0.004246233,1
1144,12/2/15 9:51,22.85666667,24.49666667,615,1119.666667,0.004217926,1
1145,12/2/15 9:52,22.89,24.295,624,1105,0.004191483,1
1146,12/2/15 9:53,22.89,24.245,625.75,1040.25,0.004182798,1
1147,12/2/15 9:53,22.89,24.175,628.5,1035.5,0.004170641,1
1148,12/2/15 9:55,22.89,24.16666667,633,1023,0.004169194,1
1149,12/2/15 9:55,22.89,24.05,633,1016.5,0.004148932,1
1150,12/2/15 9:56,22.89,23.89,637.5,993.25,0.004121147,1
1151,12/2/15 9:58,22.89,23.7925,637.5,972.75,0.004104217,1
1152,12/2/15 9:59,22.945,23.55,651,932.5,0.004075756,1
1153,12/2/15 10:00,22.92666667,23.63333333,657,913.3333333,0.004085705,1
1154,12/2/15 10:01,22.9175,23.4725,645.5,906.5,0.004055452,1
1155,12/2/15 10:01,22.9175,23.5,641,898.5,0.004060234,1
1156,12/2/15 10:02,22.9725,23.525,658.75,903.3333333,0.004078231,1
1157,12/2/15 10:04,23,23.5,655.6666667,899.75,0.004080701,1
1158,12/2/15 10:05,23,23.2925,670.5,889,0.004044435,1
1159,12/2/15 10:06,23,23.365,667.75,883,0.004057106,1
1160,12/2/15 10:07,23.05,23.295,664,891,0.00405721,1
1161,12/2/15 10:08,23.1,23.39,682,892,0.004086287,1
1162,12/2/15 10:08,23.1,23.2,673,845.5,0.004052877,1
1163,12/2/15 10:09,23.1,23.2,673,847.75,0.004052877,1
1164,12/2/15 10:11,23.2,23.15,684.5,846,0.004068771,1
1165,12/2/15 10:12,23.175,23.1,683.5,842,0.004053756,1
1166,12/2/15 10:13,23.26,23.06666667,700,832.6666667,0.00406885,1
1167,12/2/15 10:14,23.315,23.0475,697,827.5,0.004079064,1
1168,12/2/15 10:14,23.42666667,22.92666667,708.3333333,829.3333333,0.00408516,1
1169,12/2/15 10:15,23.46333333,22.85666667,706.3333333,832,0.004081683,1
1170,12/2/15 10:17,23.525,22.815,718.25,834.75,0.004089472,1
1171,12/2/15 10:18,23.525,22.6475,720,832.25,0.004059252,1
1172,12/2/15 10:19,23.575,22.6,730,823.6666667,0.00406299,1
1173,12/2/15 10:20,23.53333333,22.49666667,723.5,816.5,0.004034082,1
1174,12/2/15 10:21,23.55,22.5225,728,803,0.00404283,1
1175,12/2/15 10:21,23.55,22.5,745.5,799,0.004038765,1
1176,12/2/15 10:23,23.5,22.575,733.75,794,0.004040039,1
1177,12/2/15 10:24,23.525,22.6,732.25,785.5,0.004050683,1
1178,12/2/15 10:25,23.5,22.7,725,790,0.004062555,1
1179,12/2/15 10:25,23.55,22.65,732.5,798.5,0.004065866,1
1180,12/2/15 10:27,23.5,22.63333333,743,795.3333333,0.004050546,1
1181,12/2/15 10:27,23.6,22.7,729.5,789.75,0.004087279,1
1182,12/2/15 10:28,23.6,22.63333333,734.6666667,796,0.004075196,1
1183,12/2/15 10:30,23.6,22.55,761,792,0.004060094,1
1184,12/2/15 10:31,23.6,22.65,761,794,0.004078217,1
1185,12/2/15 10:32,23.6,22.55,751,803.25,0.004060094,1
1186,12/2/15 10:33,23.65,22.55,761,806,0.004072422,1
1187,12/2/15 10:34,23.625,22.5725,746.5,812.25,0.004070338,1
1188,12/2/15 10:34,23.7,22.745,756.5,812.25,0.00412034,1
1189,12/2/15 10:36,23.66666667,22.85666667,749,806,0.004132346,1
1190,12/2/15 10:37,23.675,22.79,743,801.75,0.004122295,1
1191,12/2/15 10:38,23.675,22.745,289,795.75,0.004114101,1
1192,12/2/15 10:38,23.7,22.945,289,804.5,0.004156813,0
1193,12/2/15 10:40,23.7,23.06666667,271,814.3333333,0.004179003,0
1194,12/2/15 10:40,23.7,22.89,284.5,829.5,0.004146783,0
1195,12/2/15 10:41,23.7225,22.79,288,838.75,0.00413418,0
1196,12/2/15 10:43,23.7,22.82333333,295,836,0.004134625,0
1197,12/2/15 10:44,23.7225,22.815,289,835,0.004138745,0
1198,12/2/15 10:45,23.7225,22.815,289,835,0.004138745,0
1199,12/2/15 10:46,23.79,22.79,289,836.5,0.00415112,0
1200,12/2/15 10:46,23.79,22.79,292.5,834.75,0.00415112,0
1201,12/2/15 10:47,23.79,22.79,293.6666667,829,0.00415112,0
1202,12/2/15 10:49,23.79,22.7225,307.5,830.25,0.004138744,0
1203,12/2/15 10:50,23.79,22.7,298.5,833.5,0.004134618,0
1204,12/2/15 10:51,23.79,22.7,302,829.5,0.004134618,0
1205,12/2/15 10:52,23.815,22.7225,312,824,0.004145015,0
1206,12/2/15 10:53,23.89,22.7,313,824.3333333,0.004159727,0
1207,12/2/15 10:53,23.865,22.675,307.5,826.75,0.004148833,0
1208,12/2/15 10:54,23.89,22.7,306,830,0.004159727,0
1209,12/2/15 10:56,23.89,22.7,293.6666667,827.3333333,0.004159727,0
1210,12/2/15 10:57,23.89,22.7,307,828.5,0.004159727,0
1211,12/2/15 10:58,23.89,22.65,292,825.25,0.004150504,0
1212,12/2/15 10:59,23.96333333,22.63333333,293,819.3333333,0.004165873,0
1213,12/2/15 10:59,23.9175,22.6,290.5,823.5,0.004148178,0
1214,12/2/15 11:00,23.9725,22.6,296.5,822,0.004162003,0
1215,12/2/15 11:02,23.96333333,22.56666667,291,824.3333333,0.00415352,0
1216,12/2/15 11:03,23.945,22.575,298,827.5,0.004150459,0
1217,12/2/15 11:04,23.945,22.575,291.75,828.75,0.004150459,0
1218,12/2/15 11:05,23.945,22.6,294.5,826.5,0.004155086,0
1219,12/2/15 11:06,24,22.5,294.75,829,0.004150362,0
1220,12/2/15 11:06,24,22.5,293,827,0.004150362,0
1221,12/2/15 11:08,24,22.5,286,823.5,0.004150362,0
1222,12/2/15 11:09,24,22.5,294.75,813.25,0.004150362,0
1223,12/2/15 11:10,24,22.5,301,801,0.004150362,0
1224,12/2/15 11:10,24.05,22.5,301,802,0.004162927,0
1225,12/2/15 11:12,24.05,22.5,304,801.5,0.004162927,0
1226,12/2/15 11:12,24.06666667,22.46333333,295,799.6666667,0.004160287,0
1227,12/2/15 11:13,24.075,22.4725,289,794.5,0.004164093,0
1228,12/2/15 11:15,24.075,22.4725,289,790,0.004164093,0
1229,12/2/15 11:16,24.1,22.5,298,786,0.004175526,0
1230,12/2/15 11:17,24.1,22.42666667,295,786.3333333,0.004161826,0
1231,12/2/15 11:18,24.1,22.39,294,791.3333333,0.004154976,0
1232,12/2/15 11:19,24.1,22.4725,277.75,969.5,0.004170389,0
1233,12/2/15 11:19,24.1,22.42666667,288,791,0.004161826,0
1234,12/2/15 11:21,24.1,22.4175,278,756.75,0.004160114,0
1235,12/2/15 11:22,24.1,22.4175,274.5,757.25,0.004160114,0
1236,12/2/15 11:23,24.1,22.39,252,760.5,0.004154976,0
1237,12/2/15 11:23,24.1,22.42666667,275,761.6666667,0.004161826,0
1238,12/2/15 11:25,24.1,22.39,267.5,921.5,0.004154976,0
1239,12/2/15 11:25,24.1,22.4725,258.75,902.25,0.004170389,0
1240,12/2/15 11:26,24.1,22.39,257,877.5,0.004154976,0
1241,12/2/15 11:28,24.1,22.4175,261.75,880.25,0.004160114,0
1242,12/2/15 11:29,24.1,22.46333333,275,866,0.004168676,0
1243,12/2/15 11:30,24.1,22.5,258,861.5,0.004175526,0
1244,12/2/15 11:31,24.1,22.445,253.5,852,0.004165251,0
1245,12/2/15 11:31,24.1,22.42666667,250,845,0.004161826,0
1246,12/2/15 11:32,24.1,22.5,237,830.75,0.004175526,0
1247,12/2/15 11:34,24.1,22.5,250,830.6666667,0.004175526,0
1248,12/2/15 11:35,24.1,22.5,241.5,814.25,0.004175526,0
1249,12/2/15 11:36,24.1,22.5,257.25,799.5,0.004175526,0
1250,12/2/15 11:37,24.03333333,22.5,225,796.3333333,0.004158735,0
1251,12/2/15 11:38,24.05,22.445,245.5,797,0.004152683,0
1252,12/2/15 11:38,24.03333333,22.5,240.6666667,803,0.004158735,0
1253,12/2/15 11:39,24.1,22.55,209,810,0.004184868,0
1254,12/2/15 11:41,24.025,22.5,214.75,821,0.00415664,0
1255,12/2/15 11:42,24,22.5,190,815.25,0.004150362,0
1256,12/2/15 11:43,24,22.5,187.5,799.5,0.004150362,0
1257,12/2/15 11:44,24,22.55,192.75,808.75,0.004159646,0
1258,12/2/15 11:44,23.89,22.6,233,796,0.00414128,0
1259,12/2/15 11:45,23.9175,22.625,231,798,0.004152797,0
1260,12/2/15 11:47,23.9175,22.625,228.75,801,0.004152797,0
1261,12/2/15 11:48,23.96333333,22.6,227,797,0.004159696,0
1262,12/2/15 11:49,23.96333333,22.6,235,804.3333333,0.004159696,0
1263,12/2/15 11:50,24,22.6,241.75,806,0.004168931,0
1264,12/2/15 11:51,23.96333333,22.6,239,800,0.004159696,0
