ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1
467171,Female,No,30,Yes,Doctor,1.0,Low,2.0,Cat_6
464809,Male,Yes,46,"",Entertainment,"",Average,5.0,Cat_4
463008,Male,No,53,No,Entertainment,1.0,Low,"",Cat_6
464023,Male,No,22,No,Healthcare,0.0,Low,5.0,Cat_7
467929,Female,Yes,42,Yes,Artist,1.0,Average,2.0,Cat_6
461049,Female,Yes,57,Yes,Doctor,0.0,Low,7.0,Cat_7
465049,Female,Yes,49,No,Engineer,6.0,Low,2.0,Cat_6
460751,Female,No,25,No,Artist,1.0,Low,3.0,Cat_6
461690,Female,No,31,Yes,Engineer,0.0,Low,1.0,Cat_4
464084,Male,No,25,No,Healthcare,1.0,Low,5.0,Cat_4
465644,Male,No,33,Yes,Healthcare,0.0,Low,5.0,Cat_6
459470,Male,No,29,Yes,Healthcare,9.0,Low,6.0,Cat_6
462700,Male,Yes,38,Yes,Artist,0.0,Average,4.0,Cat_6
465067,Male,Yes,62,Yes,Executive,8.0,High,2.0,Cat_6
464247,Male,Yes,59,No,Engineer,0.0,Low,1.0,Cat_6
459465,Female,Yes,27,Yes,Entertainment,3.0,Low,5.0,Cat_6
463894,Female,Yes,51,Yes,Artist,0.0,Average,3.0,Cat_2
466089,Male,No,59,No,Entertainment,0.0,Low,3.0,Cat_6
459355,Female,Yes,78,No,Homemaker,"",Low,1.0,Cat_6
467227,Female,No,37,Yes,Artist,12.0,Low,1.0,Cat_4
459054,Male,Yes,37,Yes,Executive,9.0,High,4.0,Cat_6
463609,Male,Yes,30,No,Artist,0.0,Average,2.0,Cat_5
466260,Male,Yes,43,Yes,Entertainment,0.0,Average,2.0,Cat_6
464283,Male,No,40,Yes,Artist,5.0,Low,2.0,Cat_6
465646,Female,No,40,Yes,Artist,6.0,Low,2.0,Cat_6
461103,Female,No,30,No,Engineer,1.0,Low,5.0,Cat_3
464378,Female,Yes,40,Yes,Artist,9.0,Average,2.0,Cat_6
462661,Female,Yes,62,Yes,Artist,2.0,High,3.0,Cat_6
460266,Male,No,22,No,Healthcare,0.0,Low,8.0,Cat_6
462983,Female,Yes,66,Yes,Lawyer,1.0,High,2.0,Cat_6
459022,Male,Yes,67,Yes,Artist,10.0,Low,1.0,Cat_6
463231,Male,Yes,50,Yes,Artist,1.0,Average,3.0,Cat_6
465863,Male,No,27,No,Healthcare,5.0,Low,3.0,Cat_6
463557,Male,No,28,Yes,Doctor,1.0,Low,3.0,Cat_6
467636,Male,Yes,45,Yes,Doctor,1.0,Average,2.0,Cat_6
463539,Male,Yes,59,Yes,Artist,1.0,Average,2.0,Cat_4
459633,Male,No,19,No,Healthcare,1.0,Low,2.0,Cat_6
462304,Male,Yes,62,Yes,Artist,1.0,Low,4.0,Cat_4
466988,Female,No,72,Yes,Lawyer,0.0,Low,"",Cat_6
467467,Male,No,19,No,Healthcare,0.0,Low,4.0,Cat_6
464871,Female,No,28,Yes,Entertainment,6.0,Low,3.0,Cat_4
462258,Male,No,25,No,Doctor,1.0,Low,4.0,Cat_6
467813,Male,Yes,36,Yes,Entertainment,0.0,Low,2.0,Cat_4
459068,Female,No,33,Yes,Healthcare,2.0,Low,2.0,Cat_6
462701,Male,Yes,59,No,Entertainment,0.0,Average,4.0,Cat_6
466536,Male,No,20,No,Healthcare,4.0,Low,4.0,Cat_4
465668,Male,No,23,No,Healthcare,0.0,Low,5.0,Cat_4
462234,Male,Yes,27,No,"",1.0,Average,6.0,Cat_4
460340,Female,No,46,Yes,Artist,10.0,Low,2.0,Cat_6
466820,Female,Yes,74,No,Lawyer,1.0,High,2.0,Cat_6
462922,Male,No,26,No,Doctor,8.0,Low,1.0,Cat_3
465326,Male,Yes,76,Yes,Artist,"",Low,1.0,Cat_6
464130,Male,No,41,Yes,Artist,1.0,Low,3.0,Cat_6
463832,Female,No,32,No,Marketing,"",Low,"",Cat_6
462735,Female,Yes,30,No,Artist,0.0,Average,2.0,Cat_1
464412,Male,Yes,70,No,Lawyer,1.0,Low,2.0,Cat_6
464468,Male,Yes,50,Yes,Artist,1.0,Low,3.0,Cat_6
463422,Male,Yes,39,No,Executive,"",High,4.0,Cat_6
459498,Female,Yes,42,Yes,Artist,"",Low,2.0,Cat_6
460173,Female,Yes,40,Yes,Artist,1.0,Low,3.0,Cat_6
463091,Female,Yes,39,Yes,Homemaker,8.0,Low,1.0,Cat_6
467213,Female,Yes,88,Yes,Lawyer,1.0,High,2.0,Cat_6
461804,Female,No,43,Yes,Artist,0.0,Low,1.0,Cat_6
466649,Male,No,19,No,Healthcare,1.0,Low,3.0,Cat_3
460533,Female,Yes,45,No,Artist,6.0,Low,1.0,Cat_6
465820,Female,"",30,Yes,"","",Average,4.0,Cat_4
466329,Female,Yes,39,"",Doctor,2.0,Low,1.0,Cat_3
461892,Female,No,35,Yes,Healthcare,0.0,Low,1.0,Cat_2
463656,Male,Yes,53,Yes,Doctor,0.0,Low,3.0,Cat_6
462850,Male,No,21,No,Healthcare,1.0,Low,4.0,Cat_6
460603,Female,No,22,"",Entertainment,0.0,Low,3.0,Cat_3
460707,Male,Yes,38,No,Artist,1.0,Average,3.0,Cat_6
463122,Male,Yes,36,Yes,Executive,9.0,Average,3.0,Cat_6
467588,Male,Yes,63,Yes,Artist,0.0,Average,4.0,Cat_6
462552,Male,No,31,Yes,Artist,1.0,Low,2.0,Cat_6
466048,Male,No,25,No,Entertainment,3.0,Low,1.0,Cat_4
467845,Male,Yes,52,Yes,Entertainment,1.0,Low,2.0,Cat_6
459810,Male,No,19,No,Healthcare,1.0,Low,4.0,Cat_6
461267,Female,No,35,Yes,Healthcare,"",Low,1.0,Cat_4
466572,Female,No,30,No,Healthcare,0.0,Low,4.0,Cat_6
464092,Female,Yes,59,Yes,Artist,0.0,Average,5.0,Cat_6
467025,Female,No,25,No,Engineer,1.0,Low,3.0,Cat_6
466110,Male,Yes,77,Yes,Lawyer,0.0,Low,1.0,Cat_6
462353,Female,Yes,58,Yes,Doctor,1.0,Average,2.0,Cat_6
459904,Female,Yes,38,Yes,Artist,6.0,Low,4.0,Cat_6
462011,Male,Yes,29,No,Marketing,1.0,Low,4.0,Cat_4
462367,Male,Yes,56,Yes,Artist,1.0,Average,3.0,Cat_6
460220,Female,No,37,Yes,Entertainment,1.0,Low,2.0,Cat_2
461429,Male,Yes,49,Yes,Doctor,1.0,Average,4.0,Cat_6
462668,Female,No,41,Yes,Artist,2.0,Low,1.0,Cat_6
467339,Male,"",55,Yes,Artist,1.0,Average,3.0,Cat_6
461699,Male,No,28,Yes,Doctor,0.0,Low,1.0,Cat_6
464885,Female,No,35,No,Engineer,1.0,Low,2.0,Cat_4
460989,Male,No,23,No,Healthcare,1.0,Low,3.0,Cat_1
462156,Female,Yes,43,Yes,Artist,4.0,Average,2.0,Cat_3
461182,Male,No,18,No,Healthcare,"",Low,"",Cat_3
460507,Male,No,30,No,Doctor,1.0,Low,4.0,Cat_3
462875,Male,No,20,No,Healthcare,1.0,Low,3.0,Cat_6
461708,Male,Yes,84,No,Lawyer,0.0,High,2.0,Cat_6
459766,Female,No,42,Yes,Engineer,"",Low,1.0,Cat_6
462137,Male,No,28,Yes,Doctor,1.0,Low,1.0,Cat_6
459630,Male,Yes,73,Yes,Lawyer,1.0,Average,2.0,Cat_6
462699,Female,Yes,61,Yes,Lawyer,"",High,4.0,Cat_2
465897,Female,Yes,42,Yes,Artist,9.0,Low,1.0,Cat_6
465628,Male,Yes,49,Yes,Artist,2.0,Low,2.0,Cat_2
462987,Female,Yes,84,Yes,Lawyer,"",High,2.0,Cat_6
463492,Male,No,22,No,Healthcare,"",Low,4.0,Cat_6
462321,Female,No,42,Yes,Engineer,6.0,Low,1.0,Cat_6
460511,Female,No,31,No,Doctor,0.0,Low,4.0,Cat_3
459225,Female,Yes,49,Yes,Artist,0.0,Average,4.0,Cat_6
467894,Male,Yes,58,Yes,Artist,0.0,Average,2.0,Cat_6
465076,Male,Yes,72,Yes,Artist,0.0,High,5.0,Cat_6
467573,Male,Yes,45,Yes,Artist,6.0,Average,4.0,Cat_6
465266,Male,Yes,49,Yes,Entertainment,0.0,Average,5.0,Cat_4
462215,Female,No,20,No,Marketing,1.0,Low,3.0,Cat_4
466279,Female,No,31,No,"",1.0,Low,4.0,Cat_3
467131,Male,Yes,50,Yes,Artist,0.0,Low,2.0,Cat_6
459456,Female,No,65,No,Lawyer,"",Low,1.0,Cat_6
460225,Female,Yes,78,Yes,Lawyer,3.0,High,2.0,Cat_6
463825,Female,Yes,45,Yes,Artist,1.0,Average,3.0,""
462597,Male,Yes,29,No,Healthcare,"",Low,4.0,Cat_4
466360,Male,No,25,No,Healthcare,0.0,Low,3.0,Cat_4
465542,Female,Yes,62,No,Doctor,"",Average,5.0,Cat_3
465848,Female,No,28,Yes,Healthcare,0.0,Low,1.0,Cat_7
459043,Female,Yes,49,No,Engineer,1.0,Low,1.0,Cat_7
463069,Male,No,29,Yes,Artist,7.0,Low,1.0,Cat_6
459795,Male,No,52,Yes,Artist,0.0,Low,1.0,Cat_6
464954,Male,No,23,No,Healthcare,1.0,Low,4.0,Cat_4
459713,Male,No,18,No,Healthcare,"",Low,3.0,Cat_6
463068,Male,Yes,26,Yes,Artist,9.0,Average,2.0,Cat_6
464834,Male,Yes,51,No,Executive,1.0,Low,4.0,Cat_4
462908,Male,Yes,27,No,Executive,10.0,High,3.0,Cat_6
464032,Male,No,20,No,Healthcare,1.0,Low,3.0,Cat_6
459307,Male,Yes,62,Yes,Entertainment,0.0,Low,1.0,Cat_6
462224,Female,Yes,63,No,Engineer,4.0,Average,8.0,Cat_4
465611,Male,No,53,Yes,Doctor,0.0,Low,1.0,Cat_6
466322,Male,No,28,No,Doctor,0.0,Low,3.0,Cat_3
461548,Female,No,33,Yes,Engineer,1.0,Low,3.0,Cat_6
461870,Female,Yes,45,Yes,Artist,0.0,Average,2.0,Cat_6
466966,Male,Yes,61,Yes,Entertainment,1.0,Average,2.0,Cat_6
459207,Female,Yes,62,"",Doctor,0.0,Average,4.0,Cat_6
465672,Male,No,42,No,Executive,9.0,Low,3.0,Cat_4
459317,Male,Yes,52,Yes,Executive,1.0,High,4.0,Cat_6
464362,Female,Yes,51,Yes,Artist,1.0,Low,1.0,Cat_6
465683,Female,No,49,No,Entertainment,1.0,Low,2.0,Cat_4
462253,Male,Yes,51,Yes,Engineer,0.0,Low,2.0,Cat_4
459421,Male,Yes,29,No,Healthcare,0.0,Average,4.0,Cat_6
459987,Male,Yes,53,Yes,Healthcare,"",High,2.0,Cat_6
460036,Male,Yes,40,Yes,"",3.0,Low,1.0,Cat_6
461613,Female,No,25,Yes,Healthcare,8.0,Low,4.0,Cat_5
461168,Female,Yes,29,No,Engineer,5.0,Average,2.0,Cat_3
459247,Male,Yes,60,Yes,Executive,0.0,Average,5.0,Cat_6
460770,Female,No,25,Yes,Healthcare,5.0,Low,3.0,Cat_3
465047,Male,Yes,55,Yes,Executive,8.0,High,2.0,Cat_6
467013,Male,Yes,66,Yes,Executive,0.0,High,2.0,Cat_6
465894,Male,No,27,Yes,Artist,8.0,Low,6.0,Cat_6
462702,Male,Yes,51,No,Entertainment,1.0,Average,4.0,Cat_4
465431,Male,Yes,35,No,Artist,0.0,Low,2.0,Cat_6
466386,Male,Yes,65,Yes,Executive,1.0,Low,2.0,Cat_4
467221,Female,No,20,No,Doctor,"",Low,4.0,Cat_6
464057,Male,No,32,Yes,Marketing,0.0,Low,5.0,Cat_6
467217,Female,Yes,79,Yes,Lawyer,"",High,2.0,Cat_6
462186,Female,No,21,No,Doctor,0.0,Low,3.0,Cat_1
463432,Male,No,36,Yes,Artist,0.0,Low,1.0,Cat_6
466753,Female,Yes,70,Yes,Artist,1.0,Average,2.0,Cat_3
465123,Female,No,28,Yes,Healthcare,1.0,Low,3.0,Cat_6
459965,Male,No,25,Yes,Artist,7.0,Low,1.0,Cat_2
466030,Female,Yes,36,No,Entertainment,8.0,Low,2.0,Cat_6
462582,Male,No,20,No,Healthcare,0.0,Low,4.0,Cat_4
461466,Male,Yes,49,No,Artist,0.0,Low,2.0,Cat_7
459676,Female,No,28,Yes,Artist,"",Low,2.0,Cat_6
464380,Female,Yes,49,Yes,Artist,6.0,Average,6.0,Cat_6
466846,Male,No,18,No,Healthcare,2.0,Low,4.0,Cat_2
465184,Female,Yes,46,No,Engineer,1.0,Average,5.0,Cat_6
459481,Male,Yes,47,No,Lawyer,0.0,Low,2.0,Cat_6
467263,Female,No,32,No,Marketing,"",Low,1.0,Cat_4
465136,Male,Yes,47,Yes,Artist,0.0,Average,2.0,Cat_6
464253,Female,Yes,49,Yes,Artist,"",Average,4.0,Cat_6
466534,Male,No,28,No,Healthcare,0.0,Low,9.0,Cat_6
466411,Male,Yes,58,Yes,Artist,1.0,Average,3.0,Cat_3
462576,Female,No,21,No,Healthcare,9.0,Low,4.0,Cat_3
467704,Male,Yes,53,Yes,Artist,1.0,Average,2.0,Cat_6
465303,Female,Yes,67,Yes,Artist,1.0,Average,3.0,Cat_2
467703,Male,No,26,Yes,Healthcare,1.0,Low,5.0,Cat_6
465493,Female,No,26,No,Artist,0.0,Low,3.0,Cat_4
461322,Male,Yes,40,Yes,Artist,0.0,Average,2.0,Cat_6
461706,Male,No,25,Yes,Healthcare,0.0,Low,3.0,Cat_6
463629,Male,No,41,Yes,Artist,1.0,Low,1.0,Cat_6
465140,Male,Yes,45,Yes,Executive,5.0,High,3.0,Cat_7
459308,Female,Yes,47,Yes,Artist,0.0,Average,2.0,Cat_6
459582,Male,Yes,27,No,Entertainment,"",Average,3.0,Cat_6
460859,Male,Yes,50,Yes,Entertainment,"",Low,4.0,Cat_6
461915,Male,Yes,51,No,Artist,"",Average,2.0,Cat_2
466358,Female,"",28,No,Engineer,0.0,Low,4.0,Cat_6
459708,Female,No,39,Yes,Engineer,1.0,Low,1.0,Cat_6
459179,Male,Yes,60,No,Entertainment,0.0,Average,3.0,Cat_6
462654,Male,Yes,39,No,Artist,1.0,Average,6.0,Cat_4
466256,Female,Yes,65,Yes,Engineer,1.0,Low,1.0,Cat_6
465649,Female,Yes,43,Yes,Marketing,6.0,Low,1.0,Cat_6
467333,Female,Yes,58,Yes,Artist,"",Average,6.0,Cat_2
465652,Female,Yes,31,No,Marketing,0.0,Low,2.0,Cat_2
460360,Female,Yes,38,Yes,Artist,2.0,Low,1.0,Cat_4
464472,Female,No,27,Yes,Artist,0.0,Low,3.0,Cat_6
467422,Female,Yes,58,Yes,Artist,0.0,Average,2.0,Cat_6
463116,Male,Yes,62,Yes,Artist,1.0,High,2.0,Cat_6
460177,Male,No,48,Yes,Artist,1.0,Low,1.0,Cat_6
465081,Male,Yes,57,Yes,Executive,7.0,High,2.0,Cat_6
467810,Male,Yes,42,Yes,Artist,0.0,Average,5.0,Cat_6
465063,Female,Yes,68,Yes,Lawyer,1.0,High,2.0,Cat_6
462690,Male,Yes,38,Yes,Engineer,"",Average,4.0,Cat_6
467752,Male,Yes,31,No,Executive,"",Average,3.0,Cat_4
466430,Female,Yes,51,No,Engineer,0.0,Low,4.0,Cat_6
465713,Male,Yes,59,Yes,Artist,0.0,Average,4.0,Cat_6
462555,Male,Yes,36,Yes,Artist,1.0,Average,2.0,Cat_4
459668,Male,Yes,32,No,"",5.0,Average,3.0,Cat_6
461615,Male,No,25,Yes,Doctor,1.0,Low,2.0,Cat_6
461532,Male,Yes,48,Yes,Entertainment,1.0,Low,1.0,Cat_6
465295,Female,"",37,Yes,Doctor,8.0,Average,1.0,Cat_6
459175,Female,Yes,70,Yes,Artist,1.0,Average,2.0,Cat_6
463739,Female,Yes,42,No,Marketing,0.0,Low,3.0,Cat_6
464339,Male,No,26,No,Artist,0.0,Low,2.0,Cat_6
465074,Male,No,25,Yes,Artist,1.0,Low,4.0,Cat_6
465282,Female,No,36,Yes,Artist,0.0,Low,3.0,Cat_6
460488,Male,No,42,No,Doctor,0.0,Low,1.0,Cat_3
464554,Female,No,35,Yes,Artist,0.0,Low,7.0,Cat_2
462814,Female,Yes,22,No,Engineer,8.0,Average,2.0,Cat_5
462073,Female,No,36,Yes,Artist,6.0,Low,1.0,Cat_6
459901,Male,Yes,47,Yes,Artist,0.0,Average,3.0,Cat_6
460858,Male,No,19,No,Healthcare,1.0,Low,4.0,Cat_3
461895,Male,Yes,36,Yes,Entertainment,1.0,Low,2.0,Cat_6
467308,Female,No,28,Yes,Doctor,0.0,Low,3.0,Cat_3
467584,Male,Yes,52,No,Doctor,1.0,Average,4.0,Cat_6
466444,Male,Yes,50,Yes,Doctor,"",Average,4.0,Cat_3
462622,Male,Yes,47,No,Executive,0.0,Low,4.0,Cat_4
460100,Female,No,29,Yes,Doctor,1.0,Low,1.0,Cat_3
466591,Female,No,23,No,Healthcare,0.0,Low,4.0,Cat_6
462849,Male,Yes,50,Yes,Artist,0.0,Average,4.0,Cat_6
463235,Female,No,21,No,"",1.0,Low,4.0,Cat_6
466410,Female,Yes,56,Yes,Artist,0.0,Low,1.0,Cat_6
464141,Male,Yes,32,Yes,Entertainment,9.0,High,2.0,Cat_4
464634,Female,No,32,Yes,Engineer,"",Low,9.0,Cat_4
461564,Male,Yes,63,Yes,Executive,1.0,High,2.0,Cat_6
463219,Male,Yes,50,No,Entertainment,0.0,Low,2.0,Cat_6
461425,Male,Yes,52,Yes,Artist,"",Low,4.0,Cat_6
464009,Female,Yes,49,Yes,Artist,7.0,Average,4.0,Cat_6
460573,Male,No,62,No,Healthcare,8.0,Low,1.0,Cat_3
460951,Female,Yes,55,No,Engineer,1.0,Average,7.0,Cat_6
462262,Male,No,27,No,Healthcare,1.0,Low,3.0,""
467126,Female,Yes,45,Yes,Artist,0.0,Low,1.0,Cat_3
462924,Female,Yes,31,No,Homemaker,8.0,Average,2.0,Cat_6
462488,Male,No,33,Yes,Healthcare,0.0,Low,5.0,Cat_6
461640,Male,Yes,52,Yes,Artist,1.0,Average,2.0,Cat_6
465504,Male,No,42,Yes,Entertainment,0.0,Low,2.0,Cat_6
460902,Male,No,38,Yes,Executive,1.0,Low,3.0,Cat_6
459657,Male,Yes,84,Yes,Lawyer,1.0,High,2.0,Cat_6
465054,Male,Yes,67,Yes,Executive,1.0,High,3.0,Cat_6
464000,Female,No,32,No,Healthcare,0.0,Low,5.0,Cat_7
460324,Female,No,33,Yes,Entertainment,12.0,Low,2.0,Cat_6
462468,Female,No,30,Yes,Healthcare,2.0,Low,5.0,Cat_6
465245,Male,No,18,No,Healthcare,1.0,Low,4.0,Cat_4
467919,Female,Yes,47,Yes,Artist,7.0,Average,2.0,Cat_6
463716,Male,No,29,No,Doctor,1.0,Low,4.0,Cat_6
463769,Male,Yes,63,No,Executive,0.0,High,4.0,Cat_6
464907,Male,"",55,Yes,Engineer,0.0,Average,2.0,Cat_4
460523,Female,No,48,Yes,Entertainment,1.0,Low,"",Cat_4
462327,Male,Yes,27,Yes,Entertainment,0.0,Low,4.0,Cat_7
463882,Female,Yes,43,Yes,Artist,1.0,Low,1.0,Cat_1
464446,Female,Yes,50,Yes,Engineer,0.0,Low,"",Cat_6
462282,Male,No,29,No,Healthcare,1.0,Low,3.0,Cat_6
467167,Male,Yes,73,Yes,Artist,1.0,Average,"",Cat_3
459625,Female,Yes,57,No,Engineer,8.0,Low,1.0,Cat_6
466740,Female,Yes,47,No,Engineer,8.0,Low,1.0,Cat_3
461434,Female,Yes,32,Yes,Executive,4.0,High,3.0,Cat_7
465404,Female,Yes,25,Yes,Entertainment,0.0,Average,2.0,Cat_1
462337,Female,Yes,79,Yes,Lawyer,1.0,High,2.0,Cat_4
461921,Female,No,41,Yes,Artist,0.0,Low,1.0,Cat_6
463763,Male,Yes,36,Yes,Artist,4.0,Average,2.0,Cat_6
467749,Male,No,19,No,Healthcare,1.0,Low,9.0,Cat_7
464876,Female,Yes,49,No,Engineer,"",Average,5.0,Cat_4
463850,Male,Yes,26,No,Entertainment,0.0,High,2.0,Cat_6
460381,Male,No,28,Yes,Artist,13.0,Low,2.0,Cat_6
460946,Male,No,84,No,Artist,0.0,Low,1.0,Cat_6
464329,Male,Yes,81,No,Lawyer,1.0,Low,2.0,Cat_6
467209,Female,No,35,Yes,Healthcare,1.0,Low,1.0,Cat_6
461897,Male,Yes,55,Yes,Doctor,0.0,Average,2.0,Cat_6
462920,Male,Yes,50,No,Executive,0.0,High,5.0,Cat_6
460994,Male,Yes,78,Yes,Lawyer,0.0,Low,5.0,Cat_6
462868,Male,Yes,36,No,Entertainment,0.0,Average,4.0,Cat_4
459964,Male,No,47,Yes,Marketing,1.0,Low,1.0,Cat_6
462663,Male,Yes,48,No,Entertainment,6.0,Average,5.0,Cat_4
464116,Female,Yes,69,Yes,Marketing,1.0,Low,2.0,Cat_6
467119,Male,Yes,38,No,Marketing,0.0,High,4.0,Cat_7
465042,Male,Yes,36,Yes,Artist,1.0,Average,4.0,Cat_6
464762,Female,Yes,52,No,Engineer,9.0,Average,4.0,Cat_4
460009,Male,No,46,Yes,Artist,0.0,Low,1.0,Cat_6
460583,Male,No,18,No,Marketing,1.0,Low,6.0,Cat_3
467827,Female,No,22,No,Healthcare,0.0,Low,4.0,Cat_6
463795,Male,No,18,No,Doctor,1.0,Low,6.0,Cat_6
464313,Male,Yes,30,No,Homemaker,1.0,Average,3.0,Cat_6
463672,Male,No,32,Yes,Engineer,"",Low,3.0,Cat_6
459230,Male,Yes,43,No,Artist,7.0,High,4.0,Cat_6
462245,Female,Yes,49,Yes,Artist,1.0,Average,3.0,Cat_6
462926,Female,No,40,Yes,Homemaker,9.0,Low,2.0,Cat_6
460743,Male,Yes,55,Yes,Artist,0.0,Average,3.0,Cat_6
464656,Female,No,33,No,Healthcare,1.0,Low,7.0,Cat_4
467656,Male,No,31,Yes,Healthcare,1.0,Low,5.0,Cat_6
460978,Female,No,35,Yes,Healthcare,3.0,Low,6.0,Cat_2
467684,Male,No,40,Yes,Healthcare,8.0,Low,3.0,Cat_2
467089,Male,Yes,69,No,Artist,0.0,Average,3.0,Cat_6
466091,Female,Yes,46,Yes,Artist,1.0,Low,4.0,Cat_4
464582,Female,Yes,63,Yes,Marketing,0.0,Low,2.0,Cat_6
467004,Female,No,50,No,Artist,0.0,Low,"",Cat_2
458997,Male,Yes,61,Yes,Artist,1.0,Average,2.0,Cat_6
466025,Female,No,50,No,Engineer,1.0,Low,1.0,Cat_3
464689,Female,No,25,Yes,Marketing,2.0,Low,"",Cat_4
464507,Male,Yes,53,Yes,Artist,0.0,High,3.0,Cat_6
459204,Female,Yes,35,Yes,Engineer,0.0,Average,2.0,Cat_6
467521,Male,No,19,No,Healthcare,7.0,Low,3.0,Cat_6
462743,Male,No,26,No,Healthcare,3.0,Low,4.0,Cat_3
459245,Female,Yes,38,No,Engineer,0.0,Average,4.0,Cat_6
463884,Female,No,26,No,Artist,1.0,Low,1.0,Cat_6
463860,Male,Yes,39,Yes,Healthcare,0.0,High,3.0,Cat_6
459184,Male,Yes,39,Yes,Entertainment,1.0,Low,4.0,Cat_4
459332,Female,Yes,72,Yes,Homemaker,1.0,Low,"",Cat_6
460201,Female,No,45,Yes,Artist,2.0,Low,1.0,Cat_6
464989,Male,Yes,47,No,Entertainment,0.0,Average,4.0,Cat_6
467782,Female,No,30,Yes,Entertainment,0.0,Low,5.0,Cat_2
464923,Male,Yes,48,No,Executive,5.0,High,2.0,Cat_4
459364,Female,Yes,76,Yes,Marketing,0.0,Low,2.0,Cat_6
462119,Male,Yes,71,Yes,Entertainment,0.0,Low,2.0,Cat_6
465132,Female,No,41,Yes,Artist,0.0,Low,1.0,Cat_6
466039,Female,No,29,No,Entertainment,0.0,Low,"",Cat_4
463873,Male,Yes,57,Yes,Artist,1.0,Average,5.0,Cat_6
467633,Male,Yes,49,No,Entertainment,0.0,Low,1.0,Cat_6
462780,Male,Yes,21,No,Healthcare,1.0,High,8.0,Cat_4
462445,Male,No,18,No,Healthcare,0.0,Low,3.0,Cat_6
461052,Male,No,22,No,Healthcare,"",Low,3.0,Cat_7
460664,Female,No,33,No,Homemaker,8.0,Low,1.0,Cat_6
465992,Male,Yes,53,Yes,Entertainment,1.0,Low,3.0,Cat_6
463990,Male,Yes,55,Yes,Artist,1.0,Average,2.0,Cat_4
463128,Male,Yes,73,Yes,Lawyer,0.0,High,4.0,Cat_6
463536,Male,Yes,89,Yes,Executive,"",High,2.0,Cat_6
460775,Male,Yes,59,Yes,Artist,0.0,Low,2.0,Cat_6
464118,Male,No,38,Yes,Entertainment,0.0,Low,2.0,Cat_6
459264,Female,No,42,Yes,Artist,0.0,Low,2.0,Cat_6
464069,Female,Yes,83,Yes,Lawyer,1.0,High,2.0,Cat_6
461185,Female,No,22,No,Healthcare,"",Low,4.0,Cat_3
465564,Male,Yes,46,No,Artist,0.0,Average,4.0,Cat_3
466387,Male,Yes,37,Yes,Entertainment,8.0,Average,2.0,Cat_6
462887,Female,Yes,42,No,Engineer,1.0,Low,3.0,Cat_6
465977,Male,Yes,71,Yes,Artist,0.0,Average,2.0,Cat_6
462775,Female,No,18,No,Healthcare,7.0,Low,3.0,Cat_6
460286,Female,No,41,Yes,Artist,4.0,Low,1.0,Cat_6
466294,Male,Yes,27,Yes,Healthcare,0.0,Low,5.0,Cat_4
466037,Female,No,53,No,Entertainment,1.0,Low,1.0,Cat_4
466335,Female,No,28,No,Healthcare,0.0,Low,3.0,Cat_4
465750,Male,Yes,35,Yes,"",3.0,Average,2.0,Cat_6
461933,Male,No,18,No,Doctor,0.0,Low,2.0,Cat_5
466681,Male,No,19,No,Healthcare,2.0,Low,4.0,Cat_6
466605,Female,No,32,No,Healthcare,0.0,Low,4.0,Cat_3
461332,Male,No,30,No,Healthcare,1.0,Low,4.0,Cat_2
461610,Male,No,36,Yes,Doctor,0.0,Low,1.0,Cat_6
467707,Male,Yes,82,Yes,Lawyer,5.0,High,2.0,Cat_6
460558,Female,Yes,37,Yes,Engineer,"",Low,1.0,Cat_3
465158,Male,No,45,Yes,Artist,1.0,Low,1.0,Cat_6
460353,Male,No,31,Yes,"",6.0,Low,1.0,Cat_4
459903,Male,Yes,27,Yes,Entertainment,9.0,Low,4.0,Cat_6
464021,Female,No,18,No,Healthcare,1.0,Low,5.0,Cat_6
463325,Male,Yes,22,No,Doctor,1.0,Low,4.0,Cat_6
459660,Female,No,22,No,Healthcare,2.0,Low,6.0,Cat_6
466423,Female,No,42,No,Homemaker,8.0,Low,1.0,Cat_3
465585,Male,Yes,69,No,Doctor,1.0,Low,1.0,Cat_6
462671,Female,Yes,43,Yes,Homemaker,8.0,High,2.0,Cat_6
459603,Female,Yes,89,No,Lawyer,3.0,High,2.0,Cat_6
463614,Female,No,26,No,Healthcare,1.0,Low,4.0,Cat_3
465152,Male,No,43,Yes,Artist,1.0,Low,3.0,Cat_6
460525,Male,Yes,30,Yes,Entertainment,1.0,Average,2.0,Cat_3
466108,Female,Yes,60,Yes,Executive,0.0,Low,2.0,Cat_6
465400,Female,Yes,38,Yes,Doctor,7.0,High,4.0,Cat_3
465405,Female,"",29,Yes,Homemaker,0.0,High,4.0,Cat_2
465681,Male,Yes,45,Yes,Entertainment,0.0,Average,2.0,Cat_4
466251,Male,No,20,No,Healthcare,3.0,Low,4.0,Cat_4
460417,Female,Yes,51,Yes,Marketing,9.0,Low,1.0,Cat_6
460569,Male,Yes,36,Yes,Entertainment,1.0,Average,4.0,Cat_3
461162,Female,No,41,No,Marketing,9.0,Low,3.0,Cat_3
459241,Male,Yes,46,No,Entertainment,"",Low,5.0,Cat_6
463628,Female,No,30,Yes,Artist,9.0,Low,1.0,Cat_6
467817,Female,No,23,No,Homemaker,0.0,Low,5.0,Cat_5
