id,time1,time2,unix,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
2820,2015-02-13 05:46:00,13/2/15 13:46,1423806360,23.745,25.9725,659.25,567.5,0.004722312,1
2821,2015-02-13 05:47:00,13/2/15 13:47,1423806420,23.7,25.89,662,563,0.004694368,1
2822,2015-02-13 05:49:00,13/2/15 13:49,1423806540,23.7,25.89,651.5,551.5,0.004694368,1
2823,2015-02-13 05:50:00,13/2/15 13:50,1423806600,23.7,25.89,648.3333333,545.3333333,0.004694368,1
2824,2015-02-13 05:51:00,13/2/15 13:51,1423806660,23.7,25.89,643.75,540.75,0.004694368,1
2825,2015-02-13 05:52:00,13/2/15 13:52,1423806720,23.7,25.89,646,537.75,0.004694368,1
2826,2015-02-13 05:53:00,13/2/15 13:53,1423806780,23.63333333,25.89,629.6666667,537.6666667,0.004675417,1
2827,2015-02-13 05:53:00,13/2/15 13:53,1423806780,23.625,26.0225,634,543,0.00469715,1
2828,2015-02-13 05:54:00,13/2/15 13:54,1423806840,23.6,26.1,636.3333333,547.6666667,0.0047041,1
2829,2015-02-13 05:56:00,13/2/15 13:56,1423806960,23.6,26.1,633.25,554.5,0.0047041,1
2830,2015-02-13 05:57:00,13/2/15 13:57,1423807020,23.6,26.1,631.25,554.75,0.0047041,1
2831,2015-02-13 05:58:00,13/2/15 13:58,1423807080,23.6,26.1,622.5,558,0.0047041,1
2832,2015-02-13 05:59:00,13/2/15 13:59,1423807140,23.6,26.1,627,548.5,0.0047041,1
2833,2015-02-13 05:59:00,13/2/15 13:59,1423807140,23.55,26.075,627.5,541.25,0.004685314,1
2834,2015-02-13 06:00:00,13/2/15 14:00,1423807200,23.5,26.1,631.6666667,543,0.004675618,1
2835,2015-02-13 06:02:00,13/2/15 14:02,1423807320,23.5,26.175,617.75,546,0.004689155,1
2836,2015-02-13 06:03:00,13/2/15 14:03,1423807380,23.5,26.23,626.6666667,545,0.004699082,1
2837,2015-02-13 06:04:00,13/2/15 14:04,1423807440,23.5,26.2225,611.5,548,0.004697729,1
2838,2015-02-13 06:05:00,13/2/15 14:05,1423807500,23.5,26.2,610.3333333,549.6666667,0.004693667,1
2839,2015-02-13 06:06:00,13/2/15 14:06,1423807560,23.5,26.3975,607.5,545.25,0.004729318,1
2840,2015-02-13 06:06:00,13/2/15 14:06,1423807560,23.4175,26.5225,608,599.75,0.004728116,1
2841,2015-02-13 06:08:00,13/2/15 14:08,1423807680,23.445,26.39,616.5,586.5,0.004712188,1
2842,2015-02-13 06:09:00,13/2/15 14:09,1423807740,23.4725,27.525,610,570,0.004924681,1
2843,2015-02-13 06:10:00,13/2/15 14:10,1423807800,23.42666667,26.83,605.6666667,564,0.004786022,1
2844,2015-02-13 06:10:00,13/2/15 14:10,1423807800,23.445,26.6475,596,561.5,0.004758519,1
2845,2015-02-13 06:12:00,13/2/15 14:12,1423807920,23.5,26.65,592,564,0.004774903,1
2846,2015-02-13 06:12:00,13/2/15 14:12,1423807920,23.5,26.72,598.25,555.25,0.004787541,1
2847,2015-02-13 06:13:00,13/2/15 14:13,1423807980,23.5,26.84,593,571,0.004809208,1
2848,2015-02-13 06:15:00,13/2/15 14:15,1423808100,23.5,26.745,589,570,0.004792055,1
2849,2015-02-13 06:16:00,13/2/15 14:16,1423808160,23.5,26.79,585,567,0.00480018,1
2850,2015-02-13 06:17:00,13/2/15 14:17,1423808220,23.5,26.92,585,571,0.004823654,1
2851,2015-02-13 06:18:00,13/2/15 14:18,1423808280,23.5,26.8675,587.5,573.5,0.004814174,1
2852,2015-02-13 06:19:00,13/2/15 14:19,1423808340,23.5,26.865,589.75,573.75,0.004813722,1
2853,2015-02-13 06:19:00,13/2/15 14:19,1423808340,23.55,26.84,566,575,0.00482384,1
2854,2015-02-13 06:21:00,13/2/15 14:21,1423808460,23.5,26.79,587.5,563.5,0.00480018,1
2855,2015-02-13 06:22:00,13/2/15 14:22,1423808520,23.5,26.79,585.5,561.5,0.00480018,1
2856,2015-02-13 06:23:00,13/2/15 14:23,1423808580,23.445,26.7675,583.5,558.5,0.004780112,1
2857,2015-02-13 06:23:00,13/2/15 14:23,1423808580,23.4725,26.92,582,558,0.004815599,1
2858,2015-02-13 06:25:00,13/2/15 14:25,1423808700,23.5,27.05,570,565.5,0.004847129,1
2859,2015-02-13 06:25:00,13/2/15 14:25,1423808700,23.5,27.1,567.3333333,573.3333333,0.004856159,1
2860,2015-02-13 06:26:00,13/2/15 14:26,1423808760,23.4725,27.05,574.25,579.25,0.004839035,1
2861,2015-02-13 06:28:00,13/2/15 14:28,1423808880,23.445,27.025,572.5,578.5,0.004826453,1
2862,2015-02-13 06:29:00,13/2/15 14:29,1423808940,23.46333333,27.06666667,579,576.3333333,0.004839342,1
2863,2015-02-13 06:30:00,13/2/15 14:30,1423809000,23.5,27,574.75,575,0.0048381,1
2864,2015-02-13 06:31:00,13/2/15 14:31,1423809060,23.39,27,562,568,0.004805854,1
2865,2015-02-13 06:31:00,13/2/15 14:31,1423809060,23.39,27,560.25,562,0.004805854,1
2866,2015-02-13 06:32:00,13/2/15 14:32,1423809120,23.39,27.1,558.5,563,0.004823792,1
2867,2015-02-13 06:34:00,13/2/15 14:34,1423809240,23.39,27.1,573,556,0.004823792,1
2868,2015-02-13 06:35:00,13/2/15 14:35,1423809300,23.35666667,27.13333333,571,557.3333333,0.004819988,1
2869,2015-02-13 06:36:00,13/2/15 14:36,1423809360,23.29,27.2425,563,560,0.004819939,1
2870,2015-02-13 06:37:00,13/2/15 14:37,1423809420,23.29,27.29,559,557.75,0.004828408,1
2871,2015-02-13 06:38:00,13/2/15 14:38,1423809480,23.29,27.39,552,560.6666667,0.004846239,1
2872,2015-02-13 06:38:00,13/2/15 14:38,1423809480,23.29,27.4175,556.75,562,0.004851143,1
2873,2015-02-13 06:39:00,13/2/15 14:39,1423809540,23.29,27.46333333,552.3333333,563.3333333,0.004859316,1
2874,2015-02-13 06:41:00,13/2/15 14:41,1423809660,23.29,27.445,547,561.25,0.004856046,1
2875,2015-02-13 06:42:00,13/2/15 14:42,1423809720,23.29,27.5,547,556.5,0.004865854,1
2876,2015-02-13 06:43:00,13/2/15 14:43,1423809780,23.2675,27.625,540.25,557.5,0.004881455,1
2877,2015-02-13 06:44:00,13/2/15 14:44,1423809840,23.23,27.63333333,554.3333333,557.3333333,0.004871802,1
2878,2015-02-13 06:44:00,13/2/15 14:44,1423809840,23.2,27.6,547,552.25,0.004856997,1
2879,2015-02-13 06:45:00,13/2/15 14:45,1423809900,23.2,27.625,551.5,549.5,0.004861431,1
2880,2015-02-13 06:47:00,13/2/15 14:47,1423810020,23.2,27.7,553,549.5,0.004874732,1
2881,2015-02-13 06:48:00,13/2/15 14:48,1423810080,23.2,27.7225,538,557.25,0.004878723,1
2882,2015-02-13 06:49:00,13/2/15 14:49,1423810140,23.2,27.79,539.6666667,565,0.004890695,1
2883,2015-02-13 06:50:00,13/2/15 14:50,1423810200,23.175,27.8675,531,563.5,0.004896978,1
2884,2015-02-13 06:51:00,13/2/15 14:51,1423810260,23.1,28.03333333,543,561.6666667,0.004903883,1
2885,2015-02-13 06:51:00,13/2/15 14:51,1423810260,23.1,28.1,543,555.5,0.004915637,1
2886,2015-02-13 06:53:00,13/2/15 14:53,1423810380,23.1,28.1,543,555.25,0.004915637,1
2887,2015-02-13 06:54:00,13/2/15 14:54,1423810440,23.1,28.1,535.5,555,0.004915637,1
2888,2015-02-13 06:55:00,13/2/15 14:55,1423810500,23.1,28.1975,528,561,0.004932829,1
2889,2015-02-13 06:55:00,13/2/15 14:55,1423810500,23.1,28.2225,532.5,574,0.004937237,1
2890,2015-02-13 06:57:00,13/2/15 14:57,1423810620,23.1,28.2,517.5,562.2,0.004933269,1
2891,2015-02-13 06:57:00,13/2/15 14:57,1423810620,23.1,28.13333333,528.6666667,557.6666667,0.004921515,1
2892,2015-02-13 06:58:00,13/2/15 14:58,1423810680,23.075,28.1,534,558.75,0.004908151,1
2893,2015-02-13 07:00:00,13/2/15 15:00,1423810800,23.1,28.16666667,528.6666667,561.6666667,0.004927392,1
2894,2015-02-13 07:01:00,13/2/15 15:01,1423810860,23.1,28.2,518,566.5,0.004933269,1
2895,2015-02-13 07:02:00,13/2/15 15:02,1423810920,23.1,28.2,518,567.5,0.004933269,1
2896,2015-02-13 07:03:00,13/2/15 15:03,1423810980,23.1,28.35666667,513,571.3333333,0.004960895,1
2897,2015-02-13 07:04:00,13/2/15 15:04,1423811040,23.1,28.29,513.5,572.5,0.004949139,1
2898,2015-02-13 07:04:00,13/2/15 15:04,1423811040,23,28.245,524,573.5,0.004911161,1
2899,2015-02-13 07:06:00,13/2/15 15:06,1423811160,23,28.2,519,561,0.004903275,1
2900,2015-02-13 07:07:00,13/2/15 15:07,1423811220,23,28.2225,516.5,555.5,0.004907218,1
2901,2015-02-13 07:08:00,13/2/15 15:08,1423811280,23,28.29,509,555,0.004919047,1
2902,2015-02-13 07:08:00,13/2/15 15:08,1423811280,23,28.29,509,562,0.004919047,1
2903,2015-02-13 07:10:00,13/2/15 15:10,1423811400,23,28.29,505,564.5,0.004919047,1
2904,2015-02-13 07:10:00,13/2/15 15:10,1423811400,23,28.29,505.3333333,564,0.004919047,1
2905,2015-02-13 07:11:00,13/2/15 15:11,1423811460,23,28.34,514,564.5,0.00492781,1
2906,2015-02-13 07:13:00,13/2/15 15:13,1423811580,23,28.39,514,571.5,0.004936573,1
2907,2015-02-13 07:14:00,13/2/15 15:14,1423811640,23,28.39,506.5,580.5,0.004936573,1
2908,2015-02-13 07:15:00,13/2/15 15:15,1423811700,23,28.42666667,504,571,0.004942999,1
2909,2015-02-13 07:16:00,13/2/15 15:16,1423811760,23,28.46333333,499,569.3333333,0.004949426,1
2910,2015-02-13 07:16:00,13/2/15 15:16,1423811760,23,28.4725,499,571.25,0.004951033,1
2911,2015-02-13 07:17:00,13/2/15 15:17,1423811820,22.9725,28.445,495.25,568,0.00493792,1
2912,2015-02-13 07:19:00,13/2/15 15:19,1423811940,22.9175,28.5,489,569.75,0.004930962,1
2913,2015-02-13 07:20:00,13/2/15 15:20,1423812000,22.89,28.5,497.3333333,569,0.00492269,1
2914,2015-02-13 07:21:00,13/2/15 15:21,1423812060,22.89,28.6,494,571.25,0.0049401,1
2915,2015-02-13 07:22:00,13/2/15 15:22,1423812120,22.89,28.6,494,573,0.0049401,1
2916,2015-02-13 07:23:00,13/2/15 15:23,1423812180,22.89,28.6,500.25,570,0.0049401,1
2917,2015-02-13 07:23:00,13/2/15 15:23,1423812180,22.89,28.6,494,569.3333333,0.0049401,1
2918,2015-02-13 07:24:00,13/2/15 15:24,1423812240,22.89,28.65,492.75,571.5,0.004948805,1
2919,2015-02-13 07:26:00,13/2/15 15:26,1423812360,22.84,28.65,489,573.75,0.004933715,1
2920,2015-02-13 07:27:00,13/2/15 15:27,1423812420,22.79,28.7,489,572,0.004927319,1
2921,2015-02-13 07:28:00,13/2/15 15:28,1423812480,22.79,28.772,483,570.2,0.004939778,1
2922,2015-02-13 07:29:00,13/2/15 15:29,1423812540,22.76,28.79,480.6666667,577.6666667,0.004933838,1
2923,2015-02-13 07:29:00,13/2/15 15:29,1423812540,22.7675,28.84,484,575,0.004944741,1
2924,2015-02-13 07:30:00,13/2/15 15:30,1423812600,22.7225,28.89,484,569.75,0.004939775,1
2925,2015-02-13 07:32:00,13/2/15 15:32,1423812720,22.7,28.9175,484,576.25,0.004937716,1
2926,2015-02-13 07:33:00,13/2/15 15:33,1423812780,22.73,29,484,580,0.004961007,1
2927,2015-02-13 07:34:00,13/2/15 15:34,1423812840,22.7,29,479,580,0.004951915,1
2928,2015-02-13 07:35:00,13/2/15 15:35,1423812900,22.7,29.05,479,577.75,0.004960521,1
2929,2015-02-13 07:36:00,13/2/15 15:36,1423812960,22.7,29.1,479,578,0.004969127,1
2930,2015-02-13 07:36:00,13/2/15 15:36,1423812960,22.7,29.1,479,574.5,0.004969127,1
2931,2015-02-13 07:38:00,13/2/15 15:38,1423813080,22.675,29.125,479,575,0.004965832,1
2932,2015-02-13 07:39:00,13/2/15 15:39,1423813140,22.6,29.1,479,572,0.00493882,1
2933,2015-02-13 07:40:00,13/2/15 15:40,1423813200,22.6,29.1,479,570,0.00493882,1
2934,2015-02-13 07:40:00,13/2/15 15:40,1423813200,22.6,29.125,479,580.75,0.004943097,1
2935,2015-02-13 07:42:00,13/2/15 15:42,1423813320,22.6,29.175,479,584.75,0.00495165,1
2936,2015-02-13 07:42:00,13/2/15 15:42,1423813320,22.6,29.2,479,586,0.004955927,1
2937,2015-02-13 07:43:00,13/2/15 15:43,1423813380,22.6,29.2225,471.5,585.25,0.004959776,1
2938,2015-02-13 07:45:00,13/2/15 15:45,1423813500,22.6,29.2,469,586,0.004955927,1
2939,2015-02-13 07:46:00,13/2/15 15:46,1423813560,22.6,29.2675,467.75,585.75,0.004967475,1
2940,2015-02-13 07:47:00,13/2/15 15:47,1423813620,22.6,29.29,464,586,0.004971324,1
2941,2015-02-13 07:48:00,13/2/15 15:48,1423813680,22.6,29.32333333,464,584.3333333,0.004977027,1
2942,2015-02-13 07:49:00,13/2/15 15:49,1423813740,22.55,29.4175,464,584,0.004977879,1
2943,2015-02-13 07:49:00,13/2/15 15:49,1423813740,22.5,29.6,474.5,588.25,0.004993695,1
2944,2015-02-13 07:51:00,13/2/15 15:51,1423813860,22.5,29.65,474.5,593.5,0.005002198,1
2945,2015-02-13 07:52:00,13/2/15 15:52,1423813920,22.5,29.7,474.5,596.75,0.005010702,1
2946,2015-02-13 07:53:00,13/2/15 15:53,1423813980,22.42666667,29.73,478,596.3333333,0.004993318,1
2947,2015-02-13 07:53:00,13/2/15 15:53,1423813980,22.445,29.79,459,595,0.005009101,1
2948,2015-02-13 07:55:00,13/2/15 15:55,1423814100,22.39,29.79,472.6666667,601.3333333,0.004992243,1
2949,2015-02-13 07:55:00,13/2/15 15:55,1423814100,22.39,29.84,464,595.75,0.00500069,1
2950,2015-02-13 07:56:00,13/2/15 15:56,1423814160,22.29,29.92666667,469,593.6666667,0.004984667,1
2951,2015-02-13 07:58:00,13/2/15 15:58,1423814280,22.365,30.025,457.75,596.5,0.005024236,1
2952,2015-02-13 07:59:00,13/2/15 15:59,1423814340,22.39,30,454,586,0.00502772,1
2953,2015-02-13 08:00:00,13/2/15 16:00,1423814400,22.29,30,454.75,595.25,0.00499698,1
2954,2015-02-13 08:01:00,13/2/15 16:01,1423814460,22.29,30,460,595.5,0.00499698,1
2955,2015-02-13 08:01:00,13/2/15 16:01,1423814460,22.29,30,444,601.25,0.00499698,1
2956,2015-02-13 08:02:00,13/2/15 16:02,1423814520,22.29,30.1,449.6666667,598,0.005013771,1
2957,2015-02-13 08:04:00,13/2/15 16:04,1423814640,22.2675,30.075,438,601.5,0.005002662,1
2958,2015-02-13 08:05:00,13/2/15 16:05,1423814700,22.26,30.06666667,441,599,0.004998963,1
2959,2015-02-13 08:06:00,13/2/15 16:06,1423814760,22.2,30.1,438,605.5,0.004986154,1
2960,2015-02-13 08:07:00,13/2/15 16:07,1423814820,22.2,30.1,441,608.3333333,0.004986154,1
2961,2015-02-13 08:08:00,13/2/15 16:08,1423814880,22.2,30.1,447,605.75,0.004986154,1
2962,2015-02-13 08:08:00,13/2/15 16:08,1423814880,22.2,30.23,447,600.3333333,0.005007862,1
2963,2015-02-13 08:09:00,13/2/15 16:09,1423814940,22.175,30.2,447,597.25,0.004995179,1
2964,2015-02-13 08:11:00,13/2/15 16:11,1423815060,22.1,30.34,447,592,0.004995456,1
2965,2015-02-13 08:12:00,13/2/15 16:12,1423815120,22.1,30.39,438,594,0.005003755,1
2966,2015-02-13 08:13:00,13/2/15 16:13,1423815180,22.1,30.39,447,588,0.005003755,1
2967,2015-02-13 08:14:00,13/2/15 16:14,1423815240,22.1,30.6,447,585,0.005038612,1
2968,2015-02-13 08:14:00,13/2/15 16:14,1423815240,22.1,30.6,447,588.25,0.005038612,1
2969,2015-02-13 08:15:00,13/2/15 16:15,1423815300,22.075,30.575,447,594,0.005026734,1
2970,2015-02-13 08:17:00,13/2/15 16:17,1423815420,22.1,30.6,447,585.5,0.005038612,1
2971,2015-02-13 08:18:00,13/2/15 16:18,1423815480,22.025,30.525,447,583.5,0.005003048,1
2972,2015-02-13 08:19:00,13/2/15 16:19,1423815540,22.03333333,30.53333333,447,588.3333333,0.005006989,1
2973,2015-02-13 08:20:00,13/2/15 16:20,1423815600,22,30.6,443.5,591,0.005007736,1
2974,2015-02-13 08:21:00,13/2/15 16:21,1423815660,22,30.7,447,594.6666667,0.005024233,1
2975,2015-02-13 08:21:00,13/2/15 16:21,1423815660,21.9175,30.7675,440,602.5,0.005009882,1
2976,2015-02-13 08:23:00,13/2/15 16:23,1423815780,21.89,30.865,443.5,605.5,0.005017389,1
2977,2015-02-13 08:24:00,13/2/15 16:24,1423815840,21.89,30.89,442.3333333,606.6666667,0.005021486,1
2978,2015-02-13 08:25:00,13/2/15 16:25,1423815900,21.89,31,447,610,0.005039512,1
2979,2015-02-13 08:25:00,13/2/15 16:25,1423815900,21.89,30.945,442.5,603,0.005030499,1
2980,2015-02-13 08:27:00,13/2/15 16:27,1423816020,21.89,31,441,610,0.005039512,1
2981,2015-02-13 08:27:00,13/2/15 16:27,1423816020,21.89,30.9725,438,610.5,0.005035005,1
2982,2015-02-13 08:28:00,13/2/15 16:28,1423816080,21.89,31,441,607,0.005039512,1
2983,2015-02-13 08:30:00,13/2/15 16:30,1423816200,21.89,31.075,438,607.5,0.005051803,1
2984,2015-02-13 08:31:00,13/2/15 16:31,1423816260,21.865,31.1,438,617,0.005048127,1
2985,2015-02-13 08:32:00,13/2/15 16:32,1423816320,21.79,31.1,433.5,614.75,0.005024869,1
2986,2015-02-13 08:33:00,13/2/15 16:33,1423816380,21.79,31.1,429,612.5,0.005024869,1
2987,2015-02-13 08:34:00,13/2/15 16:34,1423816440,21.79,31.175,432.75,612.75,0.005037084,1
2988,2015-02-13 08:34:00,13/2/15 16:34,1423816440,21.79,31.13333333,434,618.3333333,0.005030298,1
2989,2015-02-13 08:36:00,13/2/15 16:36,1423816560,21.79,31.125,440.25,613.75,0.00502894,1
2990,2015-02-13 08:37:00,13/2/15 16:37,1423816620,21.79,31.2,444,611,0.005041157,1
2991,2015-02-13 08:38:00,13/2/15 16:38,1423816680,21.79,31.2,444,612,0.005041157,1
2992,2015-02-13 08:38:00,13/2/15 16:38,1423816680,21.79,31.2,444,617.5,0.005041157,1
2993,2015-02-13 08:40:00,13/2/15 16:40,1423816800,21.79,31.13333333,444,615,0.005030298,1
2994,2015-02-13 08:40:00,13/2/15 16:40,1423816800,21.79,31.2,444,606.75,0.005041157,1
2995,2015-02-13 08:41:00,13/2/15 16:41,1423816860,21.79,31.2,444,607,0.005041157,1
2996,2015-02-13 08:43:00,13/2/15 16:43,1423816980,21.76,31.29,444,608,0.005046482,1
2997,2015-02-13 08:44:00,13/2/15 16:44,1423817040,21.7,31.315,440.25,610.75,0.005031909,1
2998,2015-02-13 08:45:00,13/2/15 16:45,1423817100,21.7,31.29,444,612.5,0.005027859,1
2999,2015-02-13 08:46:00,13/2/15 16:46,1423817160,21.7,31.35666667,439,617.3333333,0.005038658,1
3000,2015-02-13 08:46:00,13/2/15 16:46,1423817160,21.7,31.5,444,619,0.005061878,1
3001,2015-02-13 08:47:00,13/2/15 16:47,1423817220,21.7,31.575,432.75,624,0.005074028,1
3002,2015-02-13 08:49:00,13/2/15 16:49,1423817340,21.7,31.6,429,627,0.005078078,1
3003,2015-02-13 08:50:00,13/2/15 16:50,1423817400,21.675,31.625,436.5,628.5,0.005074303,1
3004,2015-02-13 08:51:00,13/2/15 16:51,1423817460,21.7,31.6,439,626,0.005078078,1
3005,2015-02-13 08:52:00,13/2/15 16:52,1423817520,21.65,31.575,440.25,626.5,0.005058412,1
3006,2015-02-13 08:53:00,13/2/15 16:53,1423817580,21.7,31.7,444,627.5,0.00509428,1
3007,2015-02-13 08:53:00,13/2/15 16:53,1423817580,21.7,31.7,444,625.25,0.00509428,1
3008,2015-02-13 08:54:00,13/2/15 16:54,1423817640,21.66666667,31.7,444,622.3333333,0.005083823,1
3009,2015-02-13 08:56:00,13/2/15 16:56,1423817760,21.675,31.7,444,625.25,0.005086435,1
3010,2015-02-13 08:57:00,13/2/15 16:57,1423817820,21.65,31.7,444,630,0.005078601,1
3011,2015-02-13 08:58:00,13/2/15 16:58,1423817880,21.6,31.7,444,629,0.005062965,1
3012,2015-02-13 08:59:00,13/2/15 16:59,1423817940,21.63333333,31.73,444,633,0.005078225,1
3013,2015-02-13 08:59:00,13/2/15 16:59,1423817940,21.625,31.7675,444,631.5,0.005081663,1
3014,2015-02-13 09:00:00,13/2/15 17:00,1423818000,21.6,31.79,444,630.6666667,0.005077456,1
3015,2015-02-13 09:02:00,13/2/15 17:02,1423818120,21.575,31.815,444,628,0.005073651,1
3016,2015-02-13 09:03:00,13/2/15 17:03,1423818180,21.6,31.79,444,629,0.005077456,1
3017,2015-02-13 09:04:00,13/2/15 17:04,1423818240,21.6,31.79,444,626,0.005077456,1
3018,2015-02-13 09:05:00,13/2/15 17:05,1423818300,21.6,31.84,444,626,0.005085508,1
3019,2015-02-13 09:06:00,13/2/15 17:06,1423818360,21.575,31.89,444,629.75,0.005085709,1
3020,2015-02-13 09:06:00,13/2/15 17:06,1423818360,21.53333333,31.92666667,444,626.6666667,0.00507853,1
3021,2015-02-13 09:08:00,13/2/15 17:08,1423818480,21.5,32,444,629.3333333,0.005079828,1
3022,2015-02-13 09:09:00,13/2/15 17:09,1423818540,21.525,32,444,633.25,0.005087673,1
3023,2015-02-13 09:10:00,13/2/15 17:10,1423818600,21.53333333,32,444,633,0.005090291,1
3024,2015-02-13 09:10:00,13/2/15 17:10,1423818600,21.525,32.0225,444,621.5,0.00509128,1
3025,2015-02-13 09:12:00,13/2/15 17:12,1423818720,21.53333333,32,444,619,0.005090291,1
3026,2015-02-13 09:12:00,13/2/15 17:12,1423818720,21.5,32.09,440.25,619,0.005094232,1
3027,2015-02-13 09:13:00,13/2/15 17:13,1423818780,21.5,32.09,440.25,624.75,0.005094232,1
3028,2015-02-13 09:15:00,13/2/15 17:15,1423818900,21.5,32.0675,436.5,620.25,0.005090631,1
3029,2015-02-13 09:16:00,13/2/15 17:16,1423818960,21.5,32,434,615,0.005079828,1
3030,2015-02-13 09:17:00,13/2/15 17:17,1423819020,21.5,32.06,429,615.6666667,0.005089431,1
3031,2015-02-13 09:18:00,13/2/15 17:18,1423819080,21.5,32.09,429,615,0.005094232,1
3032,2015-02-13 09:19:00,13/2/15 17:19,1423819140,21.5,32.09,429,614,0.005094232,1
3033,2015-02-13 09:19:00,13/2/15 17:19,1423819140,21.5,32.09,429,606.75,0.005094232,1
3034,2015-02-13 09:21:00,13/2/15 17:21,1423819260,21.5,32.09,429,603,0.005094232,1
3035,2015-02-13 09:22:00,13/2/15 17:22,1423819320,21.5,32.1725,429,603,0.005107437,1
3036,2015-02-13 09:23:00,13/2/15 17:23,1423819380,21.46333333,32.16333333,429,602.3333333,0.005094423,1
3037,2015-02-13 09:23:00,13/2/15 17:23,1423819380,21.5,32.12666667,429,605,0.005100101,1
3038,2015-02-13 09:25:00,13/2/15 17:25,1423819500,21.445,32.145,429,601,0.005085734,1
3039,2015-02-13 09:25:00,13/2/15 17:25,1423819500,21.4175,32.1175,429,599.25,0.005072724,1
3040,2015-02-13 09:26:00,13/2/15 17:26,1423819560,21.39,32.09,429,598.5,0.005059743,1
3041,2015-02-13 09:28:00,13/2/15 17:28,1423819680,21.39,32.145,429,594.75,0.005068485,1
3042,2015-02-13 09:29:00,13/2/15 17:29,1423819740,21.445,32.145,438,599.5,0.005085734,0
3043,2015-02-13 09:30:00,13/2/15 17:30,1423819800,21.39,32.09,441,600,0.005059743,0
3044,2015-02-13 09:31:00,13/2/15 17:31,1423819860,21.39,32.1725,423.5,587.5,0.005072857,1
3045,2015-02-13 09:31:00,13/2/15 17:31,1423819860,21.39,32.145,423.5,588.75,0.005068485,1
3046,2015-02-13 09:32:00,13/2/15 17:32,1423819920,21.315,32.2,428.25,580.75,0.005053749,1
3047,2015-02-13 09:34:00,13/2/15 17:34,1423820040,21.29,32.2,423.5,575.75,0.005045944,1
3048,2015-02-13 09:35:00,13/2/15 17:35,1423820100,21.32333333,32.26,426.6666667,573,0.005065852,1
3049,2015-02-13 09:36:00,13/2/15 17:36,1423820160,21.32333333,32.29,433,585.3333333,0.005070601,1
3050,2015-02-13 09:37:00,13/2/15 17:37,1423820220,21.29,32.29,433,586.25,0.005060163,1
3051,2015-02-13 09:38:00,13/2/15 17:38,1423820280,21.29,32.3175,433,586.25,0.005064507,1
3052,2015-02-13 09:38:00,13/2/15 17:38,1423820280,21.32333333,32.32666667,433,583,0.005076406,1
3053,2015-02-13 09:39:00,13/2/15 17:39,1423820340,21.29,32.3725,433,583.75,0.005073197,1
3054,2015-02-13 09:41:00,13/2/15 17:41,1423820460,21.29,32.4,433,585,0.005077542,1
3055,2015-02-13 09:42:00,13/2/15 17:42,1423820520,21.29,32.4,433,582,0.005077542,1
3056,2015-02-13 09:43:00,13/2/15 17:43,1423820580,21.29,32.4,433,584,0.005077542,1
3057,2015-02-13 09:44:00,13/2/15 17:44,1423820640,21.29,32.4,426,585,0.005077542,1
3058,2015-02-13 09:44:00,13/2/15 17:44,1423820640,21.29,32.46666667,419,582,0.005088075,1
3059,2015-02-13 09:45:00,13/2/15 17:45,1423820700,21.29,32.475,419,575,0.005089391,1
3060,2015-02-13 09:47:00,13/2/15 17:47,1423820820,21.29,32.46666667,419,578.6666667,0.005088075,1
3061,2015-02-13 09:48:00,13/2/15 17:48,1423820880,21.29,32.46666667,419,578,0.005088075,1
3062,2015-02-13 09:49:00,13/2/15 17:49,1423820940,21.29,32.5675,419,579,0.005104007,1
3063,2015-02-13 09:50:00,13/2/15 17:50,1423821000,21.29,32.53,419,575,0.005098081,1
3064,2015-02-13 09:51:00,13/2/15 17:51,1423821060,21.29,32.5675,419,571,0.005104007,1
3065,2015-02-13 09:51:00,13/2/15 17:51,1423821060,21.23,32.53,419,573,0.005079198,1
3066,2015-02-13 09:53:00,13/2/15 17:53,1423821180,21.2675,32.5675,419,573,0.00509691,1
3067,2015-02-13 09:54:00,13/2/15 17:54,1423821240,21.29,32.59,419,575.6666667,0.005107562,1
3068,2015-02-13 09:55:00,13/2/15 17:55,1423821300,21.245,32.59,419,578.5,0.005093367,1
3069,2015-02-13 09:55:00,13/2/15 17:55,1423821300,21.2225,32.6175,419,577.5,0.00509061,1
3070,2015-02-13 09:57:00,13/2/15 17:57,1423821420,21.29,32.7,419,576,0.005124943,1
3071,2015-02-13 09:57:00,13/2/15 17:57,1423821420,21.245,32.7,419,573.5,0.0051107,1
3072,2015-02-13 09:58:00,13/2/15 17:58,1423821480,21.245,32.6725,419,573.75,0.005106367,1
3073,2015-02-13 10:00:00,13/2/15 18:00,1423821600,21.29,32.7,419,574.6666667,0.005124943,1
3074,2015-02-13 10:01:00,13/2/15 18:01,1423821660,21.29,32.7,419,568.5,0.005124943,1
3075,2015-02-13 10:02:00,13/2/15 18:02,1423821720,21.245,32.7,419,571.5,0.0051107,1
3076,2015-02-13 10:03:00,13/2/15 18:03,1423821780,21.2,32.7,419,574.3333333,0.005096491,1
3077,2015-02-13 10:04:00,13/2/15 18:04,1423821840,21.2675,32.7225,411.5,572,0.005121368,1
3078,2015-02-13 10:04:00,13/2/15 18:04,1423821840,21.29,32.79,0,577,0.005139165,1
3079,2015-02-13 10:06:00,13/2/15 18:06,1423821960,21.29,32.73,0,582.3333333,0.005129684,0
