ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1
465001,Male,Yes,75,Yes,Lawyer,1.0,High,2.0,Cat_6
465573,Male,Yes,41,No,Artist,1.0,Average,6.0,Cat_6
466995,Female,No,35,Yes,Artist,8.0,Low,"",Cat_6
462250,Female,Yes,56,Yes,Entertainment,1.0,Average,3.0,Cat_4
465701,Male,Yes,35,Yes,Artist,1.0,Average,2.0,Cat_4
466242,Female,No,35,No,Engineer,1.0,Low,1.0,Cat_4
462716,Male,No,33,No,Entertainment,6.0,Low,2.0,Cat_4
462716,Male,No,33,No,Entertainment,6.0,Low,2.0,Cat_4
467218,Female,No,32,Yes,Artist,9.0,Low,1.0,Cat_6
466991,Male,Yes,51,Yes,Artist,3.0,Average,2.0,Cat_6
466991,Male,Yes,51,Yes,Artist,3.0,Average,2.0,Cat_6
463465,Male,Yes,43,Yes,Artist,6.0,Average,3.0,Cat_6
467940,Female,No,29,No,Marketing,9.0,Low,4.0,Cat_2
461970,Female,No,38,Yes,Artist,9.0,Low,1.0,Cat_6
460784,Male,No,32,Yes,Healthcare,0.0,Low,6.0,Cat_7
460137,Male,No,26,Yes,Entertainment,5.0,Low,4.0,Cat_6
467523,Male,No,20,No,Healthcare,"",Low,4.0,Cat_4
467523,Male,No,20,No,Healthcare,"",Low,4.0,Cat_4
461673,Male,No,33,No,Healthcare,0.0,Low,5.0,Cat_5
459788,Female,No,36,Yes,Entertainment,"",Low,1.0,Cat_3
459788,Female,No,36,Yes,Entertainment,"",Low,1.0,Cat_3
459788,Female,No,36,Yes,Entertainment,"",Low,1.0,Cat_3
462726,Female,Yes,75,Yes,Homemaker,1.0,High,"",Cat_6
466919,Male,No,19,No,Doctor,"",Low,5.0,Cat_3
467949,Male,No,22,No,Healthcare,1.0,Low,4.0,Cat_4
467949,Male,No,22,No,Healthcare,1.0,Low,4.0,Cat_4
462406,Male,Yes,27,No,Engineer,6.0,Low,3.0,Cat_6
463641,Female,No,33,Yes,Marketing,1.0,Low,3.0,Cat_5
460875,Male,No,35,Yes,Entertainment,0.0,Low,3.0,Cat_3
460875,Male,No,35,Yes,Entertainment,0.0,Low,3.0,Cat_3
464541,Male,No,31,Yes,Doctor,1.0,Low,2.0,Cat_6
464541,Male,No,31,Yes,Doctor,1.0,Low,2.0,Cat_6
462959,Female,Yes,56,Yes,Engineer,2.0,High,2.0,Cat_6
459922,Male,Yes,65,Yes,Lawyer,0.0,Low,1.0,Cat_4
467935,Male,No,23,No,Healthcare,7.0,Low,3.0,Cat_6
461382,Male,Yes,68,No,Executive,1.0,High,2.0,Cat_6
461382,Male,Yes,68,No,Executive,1.0,High,2.0,Cat_6
462521,Female,No,32,No,Homemaker,9.0,Low,1.0,Cat_6
462521,Female,No,32,No,Homemaker,9.0,Low,1.0,Cat_6
463296,Female,No,21,No,Healthcare,0.0,Low,5.0,Cat_6
459984,Female,Yes,36,Yes,Entertainment,0.0,Average,3.0,Cat_6
459984,Female,Yes,36,Yes,Entertainment,0.0,Average,3.0,Cat_6
459984,Female,Yes,36,Yes,Entertainment,0.0,Average,3.0,Cat_6
464193,Female,Yes,36,Yes,Doctor,13.0,Low,2.0,Cat_6
467835,Male,Yes,58,No,Artist,9.0,Low,2.0,Cat_6
460426,Male,Yes,45,No,Artist,4.0,Average,2.0,Cat_6
465870,Male,No,40,Yes,Artist,5.0,Low,2.0,Cat_6
460095,Female,Yes,74,Yes,Lawyer,1.0,Low,1.0,Cat_6
463297,Male,No,27,Yes,Healthcare,4.0,Low,2.0,Cat_6
465904,Male,No,37,Yes,Artist,9.0,Low,1.0,Cat_6
461962,Male,Yes,59,Yes,Entertainment,1.0,Average,3.0,Cat_6
466071,Female,Yes,60,Yes,Artist,2.0,Low,3.0,Cat_4
460491,Female,No,22,No,Healthcare,1.0,Low,7.0,Cat_3
461728,Female,No,55,Yes,Entertainment,1.0,Low,1.0,Cat_6
463278,Female,Yes,59,Yes,Engineer,0.0,Low,1.0,Cat_3
459413,Female,Yes,83,Yes,Artist,"",High,2.0,Cat_6
461746,Male,Yes,53,Yes,Artist,2.0,Average,3.0,Cat_6
460626,Male,Yes,45,No,Doctor,9.0,High,4.0,Cat_6
460626,Male,Yes,45,No,Doctor,9.0,High,4.0,Cat_6
463718,Female,No,27,Yes,Artist,1.0,Low,4.0,Cat_6
467585,Male,Yes,40,Yes,Healthcare,6.0,High,2.0,Cat_6
460475,Male,Yes,32,Yes,Doctor,0.0,Average,2.0,Cat_3
459567,Male,Yes,48,Yes,Doctor,1.0,Average,2.0,Cat_6
461834,Female,No,42,Yes,Artist,7.0,Low,2.0,Cat_6
467911,Male,Yes,61,Yes,Healthcare,1.0,Low,4.0,Cat_6
462981,Female,No,26,No,Homemaker,8.0,Low,1.0,Cat_6
463026,Male,Yes,28,Yes,Doctor,"",Low,2.0,Cat_6
465565,Male,Yes,37,Yes,Artist,1.0,Average,2.0,Cat_6
462977,Male,Yes,36,No,Artist,"",Average,3.0,Cat_6
465775,Female,No,31,Yes,Engineer,9.0,Low,3.0,Cat_6
461772,Female,Yes,41,Yes,Engineer,1.0,Average,3.0,Cat_4
466047,Male,No,32,No,"",0.0,Low,5.0,Cat_4
462248,Male,Yes,55,No,Artist,0.0,Low,2.0,Cat_6
464460,Female,No,26,Yes,Healthcare,1.0,Low,2.0,Cat_6
466291,Male,No,22,No,Healthcare,"",Low,"",Cat_4
466291,Male,No,22,No,Healthcare,"",Low,"",Cat_4
467276,Male,No,43,Yes,Artist,12.0,Low,5.0,Cat_6
467406,Male,No,37,Yes,Entertainment,9.0,Low,1.0,Cat_6
460980,Male,No,26,No,Entertainment,1.0,Low,3.0,Cat_3
464236,Female,Yes,62,Yes,Artist,1.0,High,2.0,Cat_6
466898,Male,Yes,45,Yes,Executive,0.0,High,4.0,Cat_6
466898,Male,Yes,45,Yes,Executive,0.0,High,4.0,Cat_6
462736,Female,Yes,28,No,Engineer,6.0,Low,3.0,Cat_6
462736,Female,Yes,28,No,Engineer,6.0,Low,3.0,Cat_6
460334,Male,No,41,Yes,Artist,4.0,Low,1.0,Cat_6
460334,Male,No,41,Yes,Artist,4.0,Low,1.0,Cat_6
460745,Male,Yes,78,No,Lawyer,1.0,High,2.0,Cat_6
463592,Female,No,27,Yes,Engineer,11.0,Low,1.0,Cat_6
462095,Male,Yes,49,Yes,Entertainment,1.0,Average,3.0,Cat_1
460248,Female,No,33,Yes,Healthcare,7.0,Low,2.0,Cat_6
464286,Female,Yes,60,Yes,Artist,1.0,Average,2.0,Cat_6
464248,Male,Yes,52,Yes,Artist,8.0,Low,3.0,Cat_6
464248,Male,Yes,52,Yes,Artist,8.0,Low,3.0,Cat_6
464475,Male,No,25,Yes,Healthcare,0.0,Low,4.0,Cat_6
460108,Male,Yes,42,Yes,Artist,1.0,Average,3.0,Cat_2
460606,Male,No,20,No,Healthcare,"",Low,5.0,Cat_7
460606,Male,No,20,No,Healthcare,"",Low,5.0,Cat_7
459096,Male,"",80,No,Lawyer,0.0,Low,1.0,Cat_6
459563,Male,Yes,72,Yes,Entertainment,7.0,Low,2.0,Cat_6
466417,Female,Yes,79,No,Lawyer,1.0,High,3.0,Cat_6
466837,Female,No,38,Yes,Marketing,9.0,Low,4.0,Cat_5
466918,Male,Yes,56,Yes,Artist,1.0,Average,1.0,Cat_6
464289,Male,Yes,42,No,Marketing,1.0,Low,3.0,Cat_6
463290,Female,No,25,No,Healthcare,1.0,Low,5.0,Cat_6
463290,Female,No,25,No,Healthcare,1.0,Low,5.0,Cat_6
459714,Male,No,22,No,Doctor,2.0,Low,4.0,Cat_6
466134,Male,Yes,39,Yes,Doctor,0.0,High,3.0,Cat_6
466134,Male,Yes,39,Yes,Doctor,0.0,High,3.0,Cat_6
459306,Female,No,48,Yes,Artist,4.0,Low,1.0,Cat_6
464919,Male,Yes,39,Yes,Artist,9.0,Low,1.0,Cat_4
459329,Female,Yes,71,No,Engineer,1.0,High,4.0,Cat_3
461530,Male,Yes,42,Yes,Engineer,1.0,Low,2.0,Cat_6
463615,Female,Yes,58,Yes,Artist,"",Average,2.0,Cat_6
462255,Male,Yes,73,Yes,Executive,1.0,High,3.0,Cat_6
460734,Male,Yes,35,Yes,Entertainment,8.0,Average,"",Cat_2
460968,Male,Yes,30,No,Doctor,11.0,Average,2.0,Cat_3
460776,Female,Yes,47,Yes,"",2.0,Low,1.0,""
460647,Female,Yes,26,No,Doctor,1.0,Average,2.0,Cat_4
460647,Female,Yes,26,No,Doctor,1.0,Average,2.0,Cat_4
461652,Female,Yes,53,Yes,Artist,1.0,Average,3.0,Cat_6
464922,Female,No,20,No,Healthcare,0.0,Low,5.0,Cat_4
464704,Male,Yes,42,Yes,Healthcare,0.0,Average,4.0,Cat_4
461439,Male,Yes,37,Yes,Artist,1.0,Average,2.0,Cat_6
461599,Female,No,42,Yes,Artist,8.0,Low,1.0,Cat_6
461649,Female,Yes,51,Yes,Artist,3.0,Low,4.0,Cat_6
464389,Male,Yes,73,Yes,Artist,1.0,High,2.0,Cat_2
465320,Female,Yes,65,Yes,Lawyer,1.0,Average,2.0,Cat_6
463707,Female,No,36,No,Artist,0.0,Low,1.0,Cat_5
465436,Female,No,25,Yes,Healthcare,0.0,Low,3.0,Cat_5
460568,Female,Yes,33,Yes,Homemaker,0.0,High,2.0,Cat_3
465373,Male,Yes,49,Yes,Artist,4.0,Average,4.0,Cat_6
460918,Female,No,27,Yes,Doctor,14.0,Low,8.0,Cat_6
465153,Male,Yes,35,Yes,Artist,1.0,Average,2.0,Cat_6
464993,Male,Yes,57,No,Executive,4.0,High,4.0,Cat_6
466521,Male,Yes,20,"",Marketing,1.0,Average,3.0,Cat_3
466521,Male,Yes,20,"",Marketing,1.0,Average,3.0,Cat_3
460240,Male,Yes,45,Yes,Artist,3.0,Low,1.0,Cat_6
465595,Female,No,38,No,Engineer,0.0,Low,3.0,Cat_4
462556,Male,Yes,57,Yes,Entertainment,0.0,Average,7.0,Cat_5
462556,Male,Yes,57,Yes,Entertainment,0.0,Average,7.0,Cat_5
467321,Female,Yes,63,Yes,Artist,9.0,Low,2.0,Cat_6
461626,Male,Yes,68,Yes,Executive,0.0,High,2.0,Cat_6
463337,Female,Yes,33,No,Entertainment,1.0,Low,2.0,Cat_3
465804,Female,Yes,68,No,Engineer,0.0,Low,1.0,Cat_4
465103,Male,Yes,86,Yes,Lawyer,1.0,High,2.0,Cat_6
461359,Male,Yes,28,Yes,Healthcare,1.0,Low,4.0,Cat_7
461359,Male,Yes,28,Yes,Healthcare,1.0,Low,4.0,Cat_7
459100,Female,No,63,Yes,Artist,14.0,Low,1.0,Cat_6
460297,Female,Yes,46,Yes,Artist,8.0,Low,2.0,Cat_6
464809,Male,Yes,46,"",Entertainment,"",Average,5.0,Cat_4
464809,Male,Yes,46,"",Entertainment,"",Average,5.0,Cat_4
463008,Male,No,53,No,Entertainment,1.0,Low,"",Cat_6
464023,Male,No,22,No,Healthcare,0.0,Low,5.0,Cat_7
465067,Male,Yes,62,Yes,Executive,8.0,High,2.0,Cat_6
464247,Male,Yes,59,No,Engineer,0.0,Low,1.0,Cat_6
464378,Female,Yes,40,Yes,Artist,9.0,Average,2.0,Cat_6
460266,Male,No,22,No,Healthcare,0.0,Low,8.0,Cat_6
463231,Male,Yes,50,Yes,Artist,1.0,Average,3.0,Cat_6
463539,Male,Yes,59,Yes,Artist,1.0,Average,2.0,Cat_4
459633,Male,No,19,No,Healthcare,1.0,Low,2.0,Cat_6
462701,Male,Yes,59,No,Entertainment,0.0,Average,4.0,Cat_6
466536,Male,No,20,No,Healthcare,4.0,Low,4.0,Cat_4
465668,Male,No,23,No,Healthcare,0.0,Low,5.0,Cat_4
462234,Male,Yes,27,No,"",1.0,Average,6.0,Cat_4
462234,Male,Yes,27,No,"",1.0,Average,6.0,Cat_4
460340,Female,No,46,Yes,Artist,10.0,Low,2.0,Cat_6
462922,Male,No,26,No,Doctor,8.0,Low,1.0,Cat_3
464412,Male,Yes,70,No,Lawyer,1.0,Low,2.0,Cat_6
463091,Female,Yes,39,Yes,Homemaker,8.0,Low,1.0,Cat_6
461804,Female,No,43,Yes,Artist,0.0,Low,1.0,Cat_6
466649,Male,No,19,No,Healthcare,1.0,Low,3.0,Cat_3
466649,Male,No,19,No,Healthcare,1.0,Low,3.0,Cat_3
466649,Male,No,19,No,Healthcare,1.0,Low,3.0,Cat_3
466649,Male,No,19,No,Healthcare,1.0,Low,3.0,Cat_3
466649,Male,No,19,No,Healthcare,1.0,Low,3.0,Cat_3
463656,Male,Yes,53,Yes,Doctor,0.0,Low,3.0,Cat_6
462552,Male,No,31,Yes,Artist,1.0,Low,2.0,Cat_6
467845,Male,Yes,52,Yes,Entertainment,1.0,Low,2.0,Cat_6
461267,Female,No,35,Yes,Healthcare,"",Low,1.0,Cat_4
464092,Female,Yes,59,Yes,Artist,0.0,Average,5.0,Cat_6
462353,Female,Yes,58,Yes,Doctor,1.0,Average,2.0,Cat_6
459904,Female,Yes,38,Yes,Artist,6.0,Low,4.0,Cat_6
462367,Male,Yes,56,Yes,Artist,1.0,Average,3.0,Cat_6
461699,Male,No,28,Yes,Doctor,0.0,Low,1.0,Cat_6
460989,Male,No,23,No,Healthcare,1.0,Low,3.0,Cat_1
462137,Male,No,28,Yes,Doctor,1.0,Low,1.0,Cat_6
459630,Male,Yes,73,Yes,Lawyer,1.0,Average,2.0,Cat_6
462699,Female,Yes,61,Yes,Lawyer,"",High,4.0,Cat_2
462699,Female,Yes,61,Yes,Lawyer,"",High,4.0,Cat_2
463492,Male,No,22,No,Healthcare,"",Low,4.0,Cat_6
459225,Female,Yes,49,Yes,Artist,0.0,Average,4.0,Cat_6
467894,Male,Yes,58,Yes,Artist,0.0,Average,2.0,Cat_6
465076,Male,Yes,72,Yes,Artist,0.0,High,5.0,Cat_6
462215,Female,No,20,No,Marketing,1.0,Low,3.0,Cat_4
466279,Female,No,31,No,"",1.0,Low,4.0,Cat_3
466360,Male,No,25,No,Healthcare,0.0,Low,3.0,Cat_4
466360,Male,No,25,No,Healthcare,0.0,Low,3.0,Cat_4
466360,Male,No,25,No,Healthcare,0.0,Low,3.0,Cat_4
464954,Male,No,23,No,Healthcare,1.0,Low,4.0,Cat_4
464834,Male,Yes,51,No,Executive,1.0,Low,4.0,Cat_4
464834,Male,Yes,51,No,Executive,1.0,Low,4.0,Cat_4
466322,Male,No,28,No,Doctor,0.0,Low,3.0,Cat_3
461870,Female,Yes,45,Yes,Artist,0.0,Average,2.0,Cat_6
459317,Male,Yes,52,Yes,Executive,1.0,High,4.0,Cat_6
460036,Male,Yes,40,Yes,"",3.0,Low,1.0,Cat_6
465047,Male,Yes,55,Yes,Executive,8.0,High,2.0,Cat_6
465894,Male,No,27,Yes,Artist,8.0,Low,6.0,Cat_6
465894,Male,No,27,Yes,Artist,8.0,Low,6.0,Cat_6
467221,Female,No,20,No,Doctor,"",Low,4.0,Cat_6
467263,Female,No,32,No,Marketing,"",Low,1.0,Cat_4
464253,Female,Yes,49,Yes,Artist,"",Average,4.0,Cat_6
466534,Male,No,28,No,Healthcare,0.0,Low,9.0,Cat_6
462576,Female,No,21,No,Healthcare,9.0,Low,4.0,Cat_3
467703,Male,No,26,Yes,Healthcare,1.0,Low,5.0,Cat_6
465493,Female,No,26,No,Artist,0.0,Low,3.0,Cat_4
463629,Male,No,41,Yes,Artist,1.0,Low,1.0,Cat_6
460859,Male,Yes,50,Yes,Entertainment,"",Low,4.0,Cat_6
460859,Male,Yes,50,Yes,Entertainment,"",Low,4.0,Cat_6
467333,Female,Yes,58,Yes,Artist,"",Average,6.0,Cat_2
465081,Male,Yes,57,Yes,Executive,7.0,High,2.0,Cat_6
467810,Male,Yes,42,Yes,Artist,0.0,Average,5.0,Cat_6
462690,Male,Yes,38,Yes,Engineer,"",Average,4.0,Cat_6
461615,Male,No,25,Yes,Doctor,1.0,Low,2.0,Cat_6
461895,Male,Yes,36,Yes,Entertainment,1.0,Low,2.0,Cat_6
466444,Male,Yes,50,Yes,Doctor,"",Average,4.0,Cat_3
460100,Female,No,29,Yes,Doctor,1.0,Low,1.0,Cat_3
460100,Female,No,29,Yes,Doctor,1.0,Low,1.0,Cat_3
462849,Male,Yes,50,Yes,Artist,0.0,Average,4.0,Cat_6
464634,Female,No,32,Yes,Engineer,"",Low,9.0,Cat_4
461564,Male,Yes,63,Yes,Executive,1.0,High,2.0,Cat_6
463219,Male,Yes,50,No,Entertainment,0.0,Low,2.0,Cat_6
460951,Female,Yes,55,No,Engineer,1.0,Average,7.0,Cat_6
462262,Male,No,27,No,Healthcare,1.0,Low,3.0,""
467126,Female,Yes,45,Yes,Artist,0.0,Low,1.0,Cat_3
459657,Male,Yes,84,Yes,Lawyer,1.0,High,2.0,Cat_6
464000,Female,No,32,No,Healthcare,0.0,Low,5.0,Cat_7
463716,Male,No,29,No,Doctor,1.0,Low,4.0,Cat_6
464907,Male,"",55,Yes,Engineer,0.0,Average,2.0,Cat_4
463882,Female,Yes,43,Yes,Artist,1.0,Low,1.0,Cat_1
464446,Female,Yes,50,Yes,Engineer,0.0,Low,"",Cat_6
464446,Female,Yes,50,Yes,Engineer,0.0,Low,"",Cat_6
467167,Male,Yes,73,Yes,Artist,1.0,Average,"",Cat_3
467167,Male,Yes,73,Yes,Artist,1.0,Average,"",Cat_3
459625,Female,Yes,57,No,Engineer,8.0,Low,1.0,Cat_6
466740,Female,Yes,47,No,Engineer,8.0,Low,1.0,Cat_3
462337,Female,Yes,79,Yes,Lawyer,1.0,High,2.0,Cat_4
462337,Female,Yes,79,Yes,Lawyer,1.0,High,2.0,Cat_4
463763,Male,Yes,36,Yes,Artist,4.0,Average,2.0,Cat_6
463850,Male,Yes,26,No,Entertainment,0.0,High,2.0,Cat_6
464329,Male,Yes,81,No,Lawyer,1.0,Low,2.0,Cat_6
460994,Male,Yes,78,Yes,Lawyer,0.0,Low,5.0,Cat_6
467119,Male,Yes,38,No,Marketing,0.0,High,4.0,Cat_7
465042,Male,Yes,36,Yes,Artist,1.0,Average,4.0,Cat_6
464313,Male,Yes,30,No,Homemaker,1.0,Average,3.0,Cat_6
459230,Male,Yes,43,No,Artist,7.0,High,4.0,Cat_6
462245,Female,Yes,49,Yes,Artist,1.0,Average,3.0,Cat_6
462245,Female,Yes,49,Yes,Artist,1.0,Average,3.0,Cat_6
467684,Male,No,40,Yes,Healthcare,8.0,Low,3.0,Cat_2
467089,Male,Yes,69,No,Artist,0.0,Average,3.0,Cat_6
464507,Male,Yes,53,Yes,Artist,0.0,High,3.0,Cat_6
459204,Female,Yes,35,Yes,Engineer,0.0,Average,2.0,Cat_6
467521,Male,No,19,No,Healthcare,7.0,Low,3.0,Cat_6
462743,Male,No,26,No,Healthcare,3.0,Low,4.0,Cat_3
463860,Male,Yes,39,Yes,Healthcare,0.0,High,3.0,Cat_6
460201,Female,No,45,Yes,Artist,2.0,Low,1.0,Cat_6
462119,Male,Yes,71,Yes,Entertainment,0.0,Low,2.0,Cat_6
466039,Female,No,29,No,Entertainment,0.0,Low,"",Cat_4
462780,Male,Yes,21,No,Healthcare,1.0,High,8.0,Cat_4
460664,Female,No,33,No,Homemaker,8.0,Low,1.0,Cat_6
465992,Male,Yes,53,Yes,Entertainment,1.0,Low,3.0,Cat_6
463536,Male,Yes,89,Yes,Executive,"",High,2.0,Cat_6
465977,Male,Yes,71,Yes,Artist,0.0,Average,2.0,Cat_6
462775,Female,No,18,No,Healthcare,7.0,Low,3.0,Cat_6
466294,Male,Yes,27,Yes,Healthcare,0.0,Low,5.0,Cat_4
466335,Female,No,28,No,Healthcare,0.0,Low,3.0,Cat_4
461933,Male,No,18,No,Doctor,0.0,Low,2.0,Cat_5
461610,Male,No,36,Yes,Doctor,0.0,Low,1.0,Cat_6
461610,Male,No,36,Yes,Doctor,0.0,Low,1.0,Cat_6
465158,Male,No,45,Yes,Artist,1.0,Low,1.0,Cat_6
466423,Female,No,42,No,Homemaker,8.0,Low,1.0,Cat_3
465152,Male,No,43,Yes,Artist,1.0,Low,3.0,Cat_6
465681,Male,Yes,45,Yes,Entertainment,0.0,Average,2.0,Cat_4
460569,Male,Yes,36,Yes,Entertainment,1.0,Average,4.0,Cat_3
460569,Male,Yes,36,Yes,Entertainment,1.0,Average,4.0,Cat_3
467817,Female,No,23,No,Homemaker,0.0,Low,5.0,Cat_5
462757,Male,No,20,No,Healthcare,1.0,Low,3.0,Cat_6
459529,Female,Yes,89,No,Lawyer,1.0,High,2.0,Cat_6
466097,Female,Yes,74,No,Lawyer,1.0,Low,1.0,Cat_6
461337,Male,Yes,50,Yes,Executive,1.0,High,3.0,Cat_6
464336,Male,Yes,65,Yes,Executive,0.0,High,4.0,Cat_6
466406,Male,Yes,55,Yes,Entertainment,1.0,Low,3.0,Cat_6
459492,Female,Yes,72,Yes,Lawyer,1.0,High,2.0,Cat_6
461426,Male,Yes,51,Yes,Artist,7.0,Average,2.0,Cat_6
467022,Male,No,25,Yes,Artist,1.0,Low,5.0,Cat_6
459691,Male,Yes,55,No,Artist,"",Average,2.0,Cat_6
463705,Female,Yes,37,Yes,Artist,4.0,Average,2.0,Cat_2
465821,Female,No,28,No,Engineer,3.0,Low,7.0,Cat_4
465881,Male,No,43,Yes,Artist,8.0,Low,"",Cat_6
459757,Male,Yes,67,Yes,Artist,1.0,Average,2.0,Cat_6
463839,Female,Yes,57,No,Engineer,0.0,Low,3.0,Cat_6
463839,Female,Yes,57,No,Engineer,0.0,Low,3.0,Cat_6
466923,Female,No,21,No,Homemaker,9.0,Low,1.0,Cat_6
459878,Male,Yes,47,No,Entertainment,1.0,Average,5.0,Cat_6
467279,Female,No,25,Yes,Entertainment,8.0,Low,3.0,Cat_6
465604,Female,Yes,41,No,Engineer,9.0,Average,2.0,Cat_3
460787,Male,No,29,Yes,Healthcare,0.0,Low,4.0,Cat_6
466240,Male,No,21,No,Healthcare,0.0,Low,3.0,Cat_4
467870,Male,No,27,Yes,Entertainment,0.0,Low,5.0,Cat_6
465591,Male,Yes,65,No,Artist,0.0,Average,2.0,Cat_4
467105,Female,Yes,45,Yes,Lawyer,0.0,Low,1.0,Cat_6
467105,Female,Yes,45,Yes,Lawyer,0.0,Low,1.0,Cat_6
467105,Female,Yes,45,Yes,Lawyer,0.0,Low,1.0,Cat_6
462037,Female,Yes,61,No,Engineer,1.0,High,3.0,Cat_4
463038,Male,Yes,63,Yes,Executive,0.0,High,5.0,Cat_6
463038,Male,Yes,63,Yes,Executive,0.0,High,5.0,Cat_6
464928,Female,Yes,50,Yes,Artist,1.0,Low,3.0,Cat_4
464928,Female,Yes,50,Yes,Artist,1.0,Low,3.0,Cat_4
461329,Male,Yes,53,Yes,Executive,1.0,High,4.0,Cat_6
459648,Female,Yes,42,Yes,Artist,2.0,High,2.0,Cat_6
459648,Female,Yes,42,Yes,Artist,2.0,High,2.0,Cat_6
463827,Female,Yes,49,Yes,Engineer,1.0,Average,4.0,Cat_6
460868,Male,Yes,35,Yes,Artist,1.0,Average,2.0,Cat_6
462566,Female,Yes,27,No,Doctor,0.0,Low,"",Cat_3
467485,Male,Yes,58,Yes,Lawyer,0.0,High,2.0,Cat_6
467485,Male,Yes,58,Yes,Lawyer,0.0,High,2.0,Cat_6
465864,Male,Yes,32,Yes,Entertainment,9.0,Average,2.0,Cat_6
465864,Male,Yes,32,Yes,Entertainment,9.0,Average,2.0,Cat_6
467238,Female,No,31,No,Doctor,6.0,Low,4.0,Cat_6
467537,Female,Yes,68,No,Lawyer,"",High,3.0,Cat_6
464363,Female,Yes,41,Yes,Artist,9.0,Low,1.0,Cat_6
462565,Male,Yes,49,Yes,Artist,1.0,Average,4.0,Cat_6
463226,Female,Yes,38,Yes,Executive,0.0,Average,2.0,Cat_6
460374,Female,No,46,Yes,Artist,6.0,Low,2.0,Cat_6
460374,Female,No,46,Yes,Artist,6.0,Low,2.0,Cat_6
460374,Female,No,46,Yes,Artist,6.0,Low,2.0,Cat_6
462719,Female,Yes,55,Yes,Artist,0.0,High,5.0,Cat_6
459729,Female,No,41,Yes,Healthcare,1.0,Low,1.0,Cat_6
467924,Male,Yes,52,Yes,Artist,0.0,Low,3.0,Cat_4
467924,Male,Yes,52,Yes,Artist,0.0,Low,3.0,Cat_4
466712,Male,Yes,78,Yes,Lawyer,1.0,Low,1.0,Cat_6
466712,Male,Yes,78,Yes,Lawyer,1.0,Low,1.0,Cat_6
461702,Female,Yes,53,Yes,Engineer,8.0,High,4.0,Cat_6
461889,Male,Yes,42,Yes,Artist,2.0,Average,2.0,Cat_6
465637,Female,No,41,Yes,Artist,1.0,Low,1.0,Cat_4
465637,Female,No,41,Yes,Artist,1.0,Low,1.0,Cat_4
462058,Male,Yes,42,Yes,Entertainment,9.0,Low,2.0,Cat_6
459368,Male,Yes,28,No,Executive,"",Low,7.0,Cat_4
466948,Male,Yes,58,Yes,Artist,1.0,Low,2.0,Cat_7
466184,Female,No,35,Yes,Artist,3.0,Low,1.0,Cat_6
466184,Female,No,35,Yes,Artist,3.0,Low,1.0,Cat_6
459554,Female,No,25,No,Engineer,8.0,Low,3.0,Cat_6
459960,Female,Yes,56,Yes,"",1.0,Low,1.0,Cat_6
466829,Female,Yes,27,No,Homemaker,10.0,Low,1.0,Cat_6
463506,Female,Yes,35,Yes,Artist,2.0,Average,2.0,Cat_6
467448,Female,Yes,49,No,Engineer,0.0,Low,1.0,Cat_6
461729,Female,Yes,41,Yes,Marketing,0.0,Low,3.0,Cat_6
466434,Male,Yes,53,Yes,Artist,0.0,Average,4.0,Cat_6
460607,Male,Yes,36,Yes,Artist,9.0,Average,4.0,Cat_7
462825,Male,Yes,41,No,Executive,1.0,High,2.0,Cat_4
462825,Male,Yes,41,No,Executive,1.0,High,2.0,Cat_4
462825,Male,Yes,41,No,Executive,1.0,High,2.0,Cat_4
459899,Female,Yes,48,Yes,Artist,0.0,Low,4.0,Cat_6
458991,Female,Yes,84,Yes,Lawyer,3.0,High,2.0,Cat_6
465968,Female,No,35,Yes,Artist,10.0,Low,1.0,Cat_6
460039,Male,Yes,27,Yes,Healthcare,5.0,Low,5.0,Cat_6
460781,Female,Yes,30,No,Entertainment,1.0,High,4.0,Cat_5
463649,Male,No,22,No,Doctor,0.0,Low,4.0,Cat_6
466969,Female,No,43,Yes,Homemaker,9.0,Low,1.0,Cat_6
460195,Male,No,38,Yes,Entertainment,7.0,Low,1.0,Cat_6
460195,Male,No,38,Yes,Entertainment,7.0,Low,1.0,Cat_6
466910,Male,Yes,59,Yes,Entertainment,9.0,Low,1.0,Cat_6
466459,Female,No,30,Yes,Healthcare,3.0,Low,5.0,Cat_6
466459,Female,No,30,Yes,Healthcare,3.0,Low,5.0,Cat_6
463085,Female,No,35,Yes,Artist,0.0,Low,1.0,Cat_6
463085,Female,No,35,Yes,Artist,0.0,Low,1.0,Cat_6
463085,Female,No,35,Yes,Artist,0.0,Low,1.0,Cat_6
463085,Female,No,35,Yes,Artist,0.0,Low,1.0,Cat_6
463085,Female,No,35,Yes,Artist,0.0,Low,1.0,Cat_6
463085,Female,No,35,Yes,Artist,0.0,Low,1.0,Cat_6
461187,Male,No,29,No,Healthcare,9.0,Low,4.0,Cat_3
464020,Male,No,20,No,Healthcare,0.0,Low,4.0,Cat_6
464943,Female,Yes,37,No,Engineer,1.0,Average,6.0,Cat_4
462175,Female,No,36,Yes,Homemaker,9.0,Low,1.0,Cat_2
459311,Male,No,29,Yes,Executive,0.0,Low,5.0,Cat_6
467365,Male,No,40,Yes,Artist,1.0,Low,1.0,Cat_6
460501,Male,No,25,Yes,Healthcare,0.0,Low,"",Cat_3
460556,Female,Yes,38,Yes,"",1.0,Low,1.0,Cat_3
