age,fnlwgt,logfnl,education-num,capital-gain,capital-loss,hours-per-week,workclass,education,marital-status,occupation,relationship,race,sex,native-country,income
24.0,217961,5.338378792,10.0,0,0,40.0,Private,Some-college,Never-married,Machine-op-inspct,Not-in-family,White,Male,United-States,<=50K
20.0,221661,5.345689288,9.0,0,0,40.0,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,Mexico,<=50K
47.0,121124,5.083230205,13.0,0,0,40.0,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K
53.0,240138,5.380460889,9.0,0,0,60.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
28.0,192591,5.284635988,13.0,0,0,45.0,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
39.0,250217,5.398316813,9.0,0,0,70.0,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,Black,Female,United-States,<=50K
22.0,221533,5.345438429,9.0,0,0,20.0,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Male,United-States,<=50K
39.0,114079,5.057205706,12.0,0,0,40.0,Private,Assoc-acdm,Never-married,Craft-repair,Not-in-family,White,Male,United-States,<=50K
47.0,321851,5.507654863,13.0,0,0,50.0,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,United-States,>50K
56.0,206399,5.314707589,9.0,0,0,40.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
27.0,107236,5.030340606,9.0,0,0,40.0,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,United-States,<=50K
20.0,112668,5.051800585,10.0,0,0,20.0,Private,Some-college,Never-married,Other-service,Own-child,White,Female,United-States,<=50K
24.0,402778,5.605065741,5.0,0,0,12.0,Private,,Never-married,Handlers-cleaners,Own-child,White,Male,United-States,<=50K
35.0,140854,5.148769185,9.0,0,0,40.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
41.0,51506,4.711857824,9.0,0,0,40.0,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K
58.0,213975,5.330363035,11.0,0,0,40.0,Private,Assoc-voc,Widowed,Prof-specialty,Not-in-family,White,Female,United-States,<=50K
24.0,252024,5.4014419,10.0,0,0,72.0,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,>50K
22.0,190483,5.279856222,10.0,0,0,48.0,Private,Some-college,Divorced,Sales,Own-child,White,Female,Iran,<=50K
49.0,31264,4.495044542,9.0,0,0,35.0,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
39.0,269722,5.430916371,13.0,0,0,70.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K
36.0,143486,5.156809529,9.0,7298,0,50.0,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,>50K
50.0,140516,5.147725778,9.0,0,0,40.0,Private,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,>50K
24.0,73514,4.866370054,10.0,0,0,50.0,Private,Some-college,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Female,Philippines,<=50K
35.0,57640,4.760723972,9.0,0,0,35.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
60.0,191118,5.281301592,9.0,0,1848,40.0,?,HS-grad,Married-civ-spouse,?,Husband,White,Male,United-States,>50K
50.0,173224,5.238608063,14.0,0,0,40.0,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,<=50K
25.0,91709,4.962411958,12.0,0,0,45.0,Private,Assoc-acdm,Never-married,Tech-support,Not-in-family,White,Female,United-States,<=50K
19.0,138153,5.14036032,10.0,0,0,10.0,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,United-States,<=50K
20.0,111252,5.046307827,10.0,0,0,30.0,?,Some-college,Never-married,?,Own-child,White,Female,United-States,<=50K
18.0,125441,5.098439507,7.0,1055,0,20.0,Private,11th,Never-married,Other-service,Own-child,White,Male,United-States,<=50K
37.0,190964,5.280951503,9.0,0,0,40.0,Private,HS-grad,Separated,Exec-managerial,Own-child,White,Male,United-States,<=50K
61.0,503675,5.702150395,10.0,0,0,60.0,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Husband,Black,Male,United-States,>50K
24.0,117583,5.070344537,13.0,0,0,48.0,Private,Bachelors,Never-married,Exec-managerial,Own-child,White,Male,United-States,<=50K
38.0,227794,5.357542281,13.0,0,0,40.0,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,Black,Male,United-States,<=50K
56.0,233312,5.367937077,14.0,0,0,50.0,Self-emp-not-inc,Masters,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
24.0,161092,5.207073973,13.0,0,0,40.0,Private,Bachelors,Never-married,Exec-managerial,Own-child,White,Male,United-States,<=50K
56.0,274111,5.437926464,13.0,0,0,45.0,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,>50K
46.0,169042,5.227994622,6.0,0,0,25.0,Private,10th,Never-married,Other-service,Not-in-family,White,Female,Ecuador,<=50K
19.0,183041,5.26254838,9.0,0,0,20.0,Private,HS-grad,Never-married,Other-service,Own-child,White,Male,United-States,<=50K
45.0,112305,5.050399092,10.0,0,0,40.0,Private,Some-college,Divorced,Other-service,Unmarried,Black,Female,United-States,<=50K
32.0,182975,5.262391756,10.0,0,0,20.0,Private,Some-college,Never-married,Tech-support,Not-in-family,White,Female,United-States,<=50K
32.0,152940,5.184521086,10.0,0,0,40.0,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K
33.0,101562,5.006731245,14.0,0,0,40.0,Private,Masters,Never-married,Exec-managerial,Not-in-family,White,Female,United-States,<=50K
36.0,357619,5.553420584,13.0,0,0,60.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,Germany,<=50K
47.0,107231,5.030320356,16.0,0,0,35.0,Self-emp-not-inc,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
28.0,224634,5.351475491,13.0,0,0,45.0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,>50K
29.0,165360,5.218430464,11.0,0,0,40.0,Private,Assoc-voc,Never-married,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
42.0,277256,5.442880953,16.0,0,1977,60.0,Self-emp-inc,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
22.0,179973,5.255207356,11.0,0,0,40.0,?,Assoc-voc,Never-married,?,Own-child,White,Male,United-States,<=50K
19.0,188815,5.276036493,9.0,34095,0,20.0,Private,HS-grad,Never-married,Other-service,Own-child,White,Female,United-States,<=50K
65.0,221881,5.346120115,7.0,0,0,40.0,?,11th,Married-civ-spouse,?,Husband,White,Male,Mexico,<=50K
37.0,218184,5.338822899,13.0,0,1887,40.0,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
27.0,52156,4.717304277,10.0,0,0,60.0,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,<=50K
31.0,318647,5.503309834,7.0,0,0,40.0,Private,11th,Never-married,Craft-repair,Not-in-family,White,Male,United-States,<=50K
42.0,198692,5.298180381,10.0,0,0,45.0,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
31.0,197672,5.295945156,13.0,0,0,40.0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,<=50K
22.0,64292,4.808156936,9.0,0,0,40.0,Private,HS-grad,Never-married,Tech-support,Not-in-family,White,Female,United-States,<=50K
50.0,121038,5.082921739,11.0,0,0,40.0,Private,Assoc-voc,Married-civ-spouse,Other-service,Wife,Black,Female,United-States,<=50K
35.0,98776,4.994651435,9.0,0,0,40.0,State-gov,HS-grad,Never-married,Tech-support,Own-child,White,Male,United-States,<=50K
19.0,226913,5.355859378,10.0,0,0,20.0,Private,Some-college,Never-married,Sales,Own-child,White,Female,United-States,<=50K
38.0,204556,5.310812223,9.0,0,0,40.0,Private,HS-grad,Divorced,Craft-repair,Not-in-family,Black,Male,United-States,<=50K
54.0,93449,4.970574658,14.0,0,0,40.0,State-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,India,>50K
53.0,141388,5.150412551,9.0,0,0,40.0,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,>50K
63.0,133144,5.1243216,9.0,0,0,45.0,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,<=50K
21.0,318865,5.503606852,10.0,0,0,30.0,Self-emp-not-inc,Some-college,Never-married,Other-service,Own-child,White,Male,United-States,<=50K
59.0,109638,5.039961105,9.0,0,0,40.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
66.0,376028,5.575220185,9.0,0,0,20.0,?,HS-grad,Married-civ-spouse,?,Wife,White,Female,United-States,<=50K
24.0,191948,5.283183591,9.0,0,0,30.0,Private,HS-grad,Divorced,Sales,Unmarried,White,Female,United-States,<=50K
27.0,423250,5.626596967,10.0,0,0,60.0,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K
60.0,193235,5.286085791,12.0,0,0,24.0,Private,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,<=50K
39.0,116666,5.066944308,9.0,4650,0,48.0,Local-gov,HS-grad,Never-married,Protective-serv,Own-child,,Male,United-States,<=50K
41.0,179580,5.254257967,10.0,0,0,36.0,Private,Some-college,Divorced,Other-service,Not-in-family,White,Female,United-States,>50K
23.0,273206,5.436490233,13.0,0,0,23.0,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
36.0,83089,4.919543532,3.0,7298,0,40.0,Private,5th-6th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,Mexico,>50K
26.0,263200,5.420285885,10.0,0,0,38.0,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,United-States,<=50K
35.0,223514,5.349304731,13.0,0,0,40.0,Private,Bachelors,Married-civ-spouse,Adm-clerical,Wife,Black,Female,United-States,<=50K
39.0,115418,5.062273544,10.0,2174,0,45.0,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,United-States,<=50K
35.0,268620,5.429138345,9.0,0,0,45.0,Private,HS-grad,Divorced,Other-service,Not-in-family,White,Female,United-States,<=50K
70.0,150886,5.178648946,10.0,0,0,25.0,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
41.0,204046,5.309728086,9.0,0,0,40.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
21.0,396790,5.598560718,9.0,0,0,20.0,Private,HS-grad,Never-married,Transport-moving,Own-child,Black,Male,United-States,<=50K
25.0,252187,5.401722695,7.0,0,0,40.0,Private,11th,Never-married,Handlers-cleaners,Not-in-family,White,Male,United-States,<=50K
25.0,104439,5.018862705,10.0,0,0,50.0,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
20.0,141481,5.150698121,7.0,0,0,50.0,Private,11th,Married-civ-spouse,Sales,Other-relative,White,Female,United-States,<=50K
39.0,125550,5.098816717,9.0,0,0,40.0,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,>50K
44.0,115323,5.061915932,14.0,0,0,40.0,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
36.0,213008,5.328395915,9.0,0,0,40.0,Private,HS-grad,Divorced,Farming-fishing,Not-in-family,White,Male,United-States,<=50K
46.0,428350,5.631798771,9.0,0,0,15.0,Private,HS-grad,Married-civ-spouse,Other-service,Own-child,White,Female,United-States,<=50K
55.0,84231,4.925471957,9.0,0,0,50.0,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,<=50K
46.0,233555,5.368389169,9.0,0,0,40.0,Federal-gov,HS-grad,Divorced,Adm-clerical,Unmarried,Black,Female,*,<=50K
29.0,198997,5.298846529,9.0,0,0,20.0,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,<=50K
62.0,221558,5.345487436,14.0,0,0,24.0,State-gov,Masters,Separated,Prof-specialty,Unmarried,White,Female,*,<=50K
44.0,205822,5.313491794,10.0,0,0,40.0,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K
38.0,122493,5.088111271,13.0,4064,0,40.0,Federal-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,<=50K
40.0,310101,5.491503167,10.0,0,0,40.0,Private,Some-college,Separated,Sales,Not-in-family,,Female,United-States,<=50K
57.0,61885,4.791585395,9.0,0,0,60.0,Self-emp-inc,HS-grad,Married-civ-spouse,Prof-specialty,Husband,Black,Male,United-States,>50K
18.0,118847,5.074988224,8.0,0,0,20.0,Private,12th,Never-married,Sales,Own-child,White,Female,United-States,<=50K
40.0,235786,5.372518015,10.0,0,0,44.0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
34.0,228873,5.359594562,16.0,0,0,45.0,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
26.0,425092,5.628482932,14.0,2174,0,40.0,Local-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,United-States,<=50K
51.0,204304,5.31027687,10.0,0,0,50.0,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Female,United-States,>50K
40.0,116103,5.064843442,10.0,4934,0,47.0,Private,Some-college,Separated,Craft-repair,Unmarried,White,Male,United-States,>50K
56.0,392160,5.593463294,9.0,0,0,25.0,Private,HS-grad,Widowed,Sales,Unmarried,White,Female,Mexico,<=50K
47.0,129513,5.112313363,13.0,0,0,60.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
68.0,144137,5.158775479,10.0,0,0,30.0,Private,Some-college,Divorced,Priv-house-serv,Other-relative,White,Female,United-States,<=50K
53.0,188644,5.275642997,3.0,0,0,40.0,Local-gov,5th-6th,Married-civ-spouse,Other-service,Husband,White,Male,Mexico,<=50K
28.0,136077,5.133784726,6.0,0,0,40.0,Private,10th,Never-married,Handlers-cleaners,Not-in-family,White,Male,United-States,<=50K
28.0,119793,5.078431441,10.0,0,0,40.0,State-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,<=50K
25.0,218948,5.340340982,4.0,0,0,32.0,?,7th-8th,Never-married,?,Not-in-family,White,Female,Mexico,<=50K
39.0,198097,5.296877899,13.0,0,0,50.0,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Male,United-States,<=50K
52.0,119111,5.075951871,9.0,0,0,40.0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,<=50K
24.0,174461,5.241698357,13.0,0,0,50.0,Private,Bachelors,Never-married,Sales,Not-in-family,White,Female,United-States,<=50K
26.0,281678,5.449752928,11.0,0,0,55.0,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,<=50K
32.0,151053,5.179129355,9.0,0,0,40.0,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States,>50K
32.0,192565,5.284577354,9.0,0,0,40.0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,<=50K
47.0,189123,5.276744348,7.0,0,1485,58.0,Private,11th,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,<=50K
61.0,213321,5.329033611,9.0,0,0,40.0,Private,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,<=50K
25.0,256263,5.408685906,12.0,0,0,40.0,Private,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K
28.0,122922,5.089629618,9.0,0,0,50.0,Private,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Female,United-States,<=50K
36.0,61778,4.790833844,9.0,15024,0,40.0,Local-gov,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
36.0,160035,5.204214974,9.0,3908,0,55.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
50.0,69614,4.842696589,6.0,0,0,56.0,Federal-gov,10th,Separated,Craft-repair,Not-in-family,White,Male,United-States,<=50K
28.0,299422,5.476283707,4.0,0,0,40.0,Private,7th-8th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,Mexico,<=50K
51.0,186303,5.270219848,13.0,0,0,40.0,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K
28.0,138054,5.140048994,12.0,0,0,40.0,Private,Assoc-acdm,Never-married,Other-service,Not-in-family,Other,Male,United-States,<=50K
22.0,208946,5.320034062,10.0,0,0,40.0,Private,Some-college,Never-married,Sales,Own-child,White,Male,United-States,<=50K
49.0,94754,4.976597553,14.0,0,0,40.0,Federal-gov,Masters,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,>50K
44.0,288433,5.460044947,10.0,0,0,40.0,Private,Some-college,Never-married,Adm-clerical,Own-child,Black,Female,United-States,<=50K
48.0,118717,5.074512913,13.0,0,0,40.0,Private,Bachelors,Divorced,Prof-specialty,Not-in-family,Black,Female,United-States,<=50K
26.0,212304,5.326958177,4.0,0,0,48.0,Private,7th-8th,Never-married,Machine-op-inspct,Own-child,White,Male,United-States,<=50K
23.0,361481,5.558085475,6.0,0,0,40.0,Private,10th,Married-civ-spouse,Other-service,Husband,White,Male,*,<=50K
27.0,210867,5.324008619,4.0,0,0,50.0,Private,7th-8th,Never-married,Farming-fishing,Own-child,White,Male,*,<=50K
20.0,53738,4.730281499,10.0,0,0,60.0,?,Some-college,Never-married,?,Own-child,White,Male,United-States,<=50K
48.0,85384,4.931376496,10.0,0,0,40.0,State-gov,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
22.0,112847,5.052490018,9.0,0,0,40.0,Private,HS-grad,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Male,United-States,<=50K
42.0,144236,5.15907367,10.0,0,0,60.0,Self-emp-inc,Some-college,Never-married,Sales,Not-in-family,White,Male,United-States,<=50K
64.0,106538,5.02750454,14.0,0,0,50.0,Self-emp-not-inc,Masters,Divorced,Prof-specialty,Not-in-family,White,Male,United-States,<=50K
47.0,155659,5.192174236,9.0,0,0,60.0,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K
31.0,334346,5.524196132,13.0,0,0,40.0,Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
49.0,169711,5.229709992,11.0,0,0,40.0,Private,Assoc-voc,Married-civ-spouse,Prof-specialty,Husband,White,Male,Germany,>50K
57.0,300104,5.477271784,3.0,7298,0,84.0,?,5th-6th,Married-civ-spouse,?,Husband,White,Male,United-States,>50K
19.0,271521,5.433803424,9.0,0,0,24.0,Private,HS-grad,Never-married,Other-service,Other-relative,Asian-Pac-Islander,Male,United-States,<=50K
27.0,315640,5.499192035,14.0,0,0,20.0,State-gov,Masters,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,China,<=50K
43.0,230961,5.363538651,9.0,0,0,40.0,State-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
47.0,120131,5.079655092,9.0,0,0,40.0,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K
30.0,112263,5.050236644,7.0,0,0,40.0,Private,11th,Divorced,Handlers-cleaners,Own-child,White,Male,United-States,<=50K
31.0,132996,5.123838579,9.0,5178,0,45.0,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
31.0,255830,5.407951471,12.0,0,0,45.0,State-gov,Assoc-acdm,Never-married,Adm-clerical,Own-child,Black,Female,United-States,<=50K
38.0,82880,4.918449742,13.0,0,0,15.0,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,<=50K
20.0,388811,5.589738543,10.0,0,0,40.0,?,Some-college,Never-married,?,Own-child,White,Female,United-States,<=50K
37.0,312271,5.494531654,14.0,0,0,65.0,Private,Masters,Divorced,Exec-managerial,Not-in-family,White,Male,United-States,<=50K
20.0,124751,5.096044036,10.0,0,0,20.0,Private,Some-college,Never-married,Priv-house-serv,Own-child,White,Female,United-States,<=50K
35.0,154410,5.188675423,13.0,0,0,50.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
73.0,301210,5.478869386,2.0,0,1735,20.0,Private,1st-4th,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,<=50K
36.0,137314,5.137714818,11.0,0,0,45.0,Private,Assoc-voc,Never-married,Tech-support,Not-in-family,White,Male,United-States,<=50K
47.0,586657,5.768384257,14.0,0,0,40.0,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,Japan,>50K
29.0,263831,5.421325824,13.0,0,0,40.0,Private,Bachelors,Never-married,Adm-clerical,Own-child,White,Female,United-States,<=50K
52.0,213209,5.328805533,10.0,0,0,40.0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
49.0,211005,5.324292747,10.0,0,0,60.0,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,United-States,<=50K
56.0,172071,5.235707683,9.0,0,0,40.0,Private,HS-grad,Divorced,Other-service,Unmarried,Black,Female,Jamaica,<=50K
58.0,285885,5.456191369,5.0,0,0,40.0,Private,,Divorced,Other-service,Unmarried,White,Female,United-States,<=50K
36.0,31438,4.49745491,7.0,0,0,43.0,Private,11th,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,<=50K
69.0,106595,5.027736834,9.0,1848,0,40.0,Private,HS-grad,Widowed,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
20.0,33644,4.526907624,9.0,0,0,30.0,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,United-States,<=50K
21.0,109869,5.040875172,9.0,0,0,30.0,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,United-States,<=50K
30.0,208043,5.318153108,13.0,0,0,55.0,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K
33.0,209101,5.32035611,9.0,0,0,40.0,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Male,United-States,<=50K
46.0,192323,5.284031225,10.0,0,0,38.0,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,>50K
35.0,36214,4.558876497,13.0,4386,0,47.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
45.0,119904,5.078833671,9.0,0,0,50.0,Private,HS-grad,Divorced,Tech-support,Not-in-family,White,Female,United-States,>50K
40.0,193882,5.287537491,11.0,0,0,40.0,Private,Assoc-voc,Never-married,Machine-op-inspct,Own-child,White,Male,United-States,<=50K
34.0,189944,5.27862558,10.0,0,0,72.0,Federal-gov,Some-college,Never-married,Adm-clerical,Not-in-family,Black,Female,United-States,<=50K
26.0,164488,5.21613422,13.0,13550,0,50.0,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,>50K
25.0,213412,5.329218836,13.0,0,0,40.0,Private,Bachelors,Never-married,Tech-support,Unmarried,White,Male,United-States,<=50K
20.0,33551,4.525705469,9.0,0,0,40.0,Private,HS-grad,Never-married,Transport-moving,Own-child,White,Male,United-States,<=50K
38.0,108140,5.033986365,13.0,0,0,20.0,Private,Bachelors,Never-married,Other-service,Not-in-family,White,Male,United-States,<=50K
39.0,202937,5.307361236,10.0,0,0,40.0,Private,Some-college,Divorced,Tech-support,Not-in-family,White,Female,Poland,<=50K
45.0,360393,5.556776347,14.0,0,1902,50.0,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
18.0,39529,4.596915828,8.0,0,0,32.0,Private,12th,Never-married,Other-service,Own-child,White,Female,United-States,<=50K
42.0,213464,5.329324643,10.0,0,0,40.0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
45.0,102147,5.009225616,9.0,0,0,40.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
64.0,181408,5.258656435,11.0,0,0,10.0,Self-emp-inc,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
62.0,407669,5.610307688,4.0,0,0,35.0,Local-gov,7th-8th,Widowed,Other-service,Not-in-family,Black,Female,United-States,<=50K
70.0,145419,5.162621154,9.0,0,0,5.0,Private,HS-grad,Widowed,Adm-clerical,Unmarried,White,Female,United-States,<=50K
32.0,29312,4.467045452,6.0,0,0,80.0,Private,10th,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,>50K
43.0,116632,5.066817723,10.0,0,0,45.0,?,Some-college,Married-civ-spouse,?,Husband,White,Male,United-States,>50K
49.0,155489,5.19169967,10.0,0,0,65.0,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,Poland,<=50K
44.0,138077,5.140121343,13.0,0,0,32.0,Private,Bachelors,Divorced,Adm-clerical,Unmarried,White,Female,United-States,<=50K
42.0,183479,5.263586364,11.0,0,0,40.0,Private,Assoc-voc,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K
25.0,431861,5.635343986,9.0,0,0,40.0,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,<=50K
39.0,348960,5.542775648,9.0,0,0,40.0,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States,<=50K
34.0,40067,4.602786826,10.0,0,0,40.0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
45.0,226246,5.35458091,9.0,0,0,50.0,Private,HS-grad,Divorced,Handlers-cleaners,Not-in-family,White,Male,United-States,<=50K
80.0,29020,4.462697408,15.0,10605,0,10.0,?,Prof-school,Married-civ-spouse,?,Husband,White,Male,United-States,>50K
30.0,233993,5.369202866,13.0,0,0,15.0,Local-gov,Bachelors,Never-married,Prof-specialty,Own-child,White,Female,United-States,<=50K
22.0,130724,5.116355328,10.0,0,0,25.0,Private,Some-college,Never-married,Sales,Own-child,Black,Male,United-States,<=50K
41.0,253060,5.403223504,13.0,7688,0,45.0,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K
22.0,134181,5.127691024,9.0,0,0,50.0,Local-gov,HS-grad,Never-married,Handlers-cleaners,Other-relative,White,Male,United-States,<=50K
30.0,44419,4.647568777,10.0,0,0,40.0,Private,Some-college,Never-married,Tech-support,Unmarried,White,Female,United-States,<=50K
31.0,158092,5.198909894,10.0,0,0,35.0,Local-gov,Some-college,Never-married,Adm-clerical,Own-child,White,Female,United-States,<=50K
50.0,183390,5.263375651,13.0,0,0,40.0,Local-gov,Bachelors,Separated,Prof-specialty,Not-in-family,White,Male,United-States,>50K
22.0,335453,5.52563168,10.0,0,0,16.0,?,Some-college,Never-married,?,Own-child,White,Female,United-States,<=50K
53.0,29231,4.465843673,4.0,0,0,35.0,?,7th-8th,Married-civ-spouse,?,Husband,White,Male,United-States,<=50K
36.0,29702,4.472785694,9.0,7688,0,40.0,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K
36.0,79649,4.901180328,10.0,0,0,40.0,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K
