ifa,age,fnlwgt,logfnl,education_num,capital_gain,capital_loss,hours_per_week,income_label,gender_label
6849a,63,161563,5.208341909,9,0,0,48,0,0
6874a,73,143833,5.157858539,8,0,0,18,0,0
6906a,60,160625,5.205813141,9,5013,0,40,0,0
6912a,65,223580,5.349432952,10,6514,0,40,1,0
6915a,67,407618,5.610253354,5,2050,0,40,0,1
6916a,62,197060,5.294598478,11,0,0,50,0,0
6936a,60,191118,5.281301592,9,0,1848,40,1,0
6944a,63,102479,5.010634879,13,0,0,40,0,1
6949a,60,124487,5.095124001,10,0,0,40,1,1
6960a,69,165017,5.217528687,9,2538,0,40,0,0
6968a,60,230545,5.362755708,4,0,0,35,0,1
6973a,69,104003,5.017045867,4,0,0,55,0,0
6980a,63,108097,5.033813641,10,10566,0,45,0,0
6982a,64,92115,4.964330356,10,0,0,40,0,0
6989a,63,346975,5.540298184,13,7688,0,36,1,1
7005a,61,24046,4.381042843,9,0,0,40,0,1
7025a,73,161251,5.207502417,9,0,0,24,0,0
7028a,64,143716,5.157505121,14,0,0,2,0,0
7034a,61,503675,5.702150395,10,0,0,60,1,0
7131a,69,128206,5.107908351,9,0,0,30,0,0
7168a,68,484298,5.685112676,7,0,0,30,0,0
7174a,64,140237,5.146862613,1,0,0,40,0,0
7188a,67,226092,5.354285196,10,0,0,44,0,0
7194a,65,221881,5.346120115,7,0,0,40,0,0
7199a,64,202984,5.307461806,9,3137,0,40,0,0
7203a,63,35021,4.544328543,13,0,1977,32,1,0
7211a,63,135339,5.131422963,9,2105,0,40,0,0
7298a,63,133144,5.1243216,9,0,0,45,0,0
7302a,66,376028,5.575220185,9,0,0,20,0,1
7312a,64,174826,5.242606021,9,0,0,40,0,1
7313a,60,232769,5.366925141,7,0,0,20,0,0
7318a,67,330144,5.518703409,14,0,0,48,1,0
7333a,60,525878,5.720885003,9,0,0,40,0,0
7355a,60,193235,5.286085791,12,0,0,24,0,0
7398a,60,52152,4.717270968,14,0,0,50,0,0
7399a,60,216690,5.33583887,10,0,0,40,0,0
7427a,62,102631,5.011278561,10,0,0,50,0,1
7464a,68,170182,5.230913623,10,0,0,40,0,1
7480a,70,150886,5.178648946,10,0,0,25,0,0
7494a,66,291362,5.46443291,15,0,0,50,0,0
7499a,74,211075,5.324436798,9,0,0,40,1,0
7511a,62,225657,5.35344881,9,0,0,24,0,0
7527a,71,238479,5.377450142,6,0,0,8,0,0
7530a,64,256466,5.409029798,9,0,0,60,1,0
7560a,64,205479,5.312767443,13,0,0,50,1,0
7563a,61,202202,5.305785447,9,0,0,40,0,1
7573a,63,118798,5.074809129,9,99999,0,40,1,0
7589a,60,168223,5.225885374,13,0,0,30,0,1
7594a,60,358893,5.554964988,13,0,2339,40,0,1
7603a,61,156653,5.194938716,9,0,0,55,0,0
7605a,65,254413,5.405539299,10,0,0,40,0,1
7635a,62,221558,5.345487436,14,0,0,24,0,1
7643a,62,192515,5.284464574,9,0,0,40,0,1
7644a,65,111483,5.047208647,10,0,2174,10,1,0
7646a,60,85413,4.931523976,9,0,0,44,1,0
7661a,64,239450,5.379214841,10,0,0,40,0,0
7703a,69,34339,4.535787644,9,0,0,40,0,0
7708a,70,77219,4.887724173,9,0,0,37,0,0
7720a,69,541737,5.733788498,10,2050,0,24,0,1
7749a,68,144137,5.158775479,10,0,0,30,0,1
7752a,69,107548,5.031602339,5,0,0,40,0,0
7759a,62,290754,5.463525698,6,0,0,40,0,1
7813a,62,116812,5.06748746,10,0,0,40,0,1
7823a,61,213321,5.329033611,9,0,0,40,0,0
7826a,70,220589,5.343583852,10,0,0,12,0,1
7843a,68,116903,5.067825656,11,0,2149,40,0,0
7897a,73,181902,5.259837474,14,0,0,10,1,0
7906a,62,73091,4.863863904,4,0,0,40,0,0
7978a,67,157403,5.197013005,15,6418,0,10,1,0
8003a,66,213149,5.328683299,10,0,1825,40,1,0
8026a,60,52900,4.723455672,9,0,0,42,1,0
8047a,64,106538,5.02750454,14,0,0,50,0,0
8048a,62,153891,5.187213222,13,0,0,50,1,0
8067a,61,133969,5.127004316,9,0,0,63,0,0
8086a,67,81761,4.912546195,9,0,0,20,0,0
8167a,60,147473,5.168712515,9,0,0,40,0,0
8175a,63,137940,5.139690222,15,15024,0,50,1,0
8177a,79,121318,5.083925242,10,0,0,20,0,0
8180a,60,27886,4.445386223,4,0,0,40,0,0
8188a,68,224338,5.350902844,11,0,0,40,0,1
8212a,73,301210,5.478869386,2,0,1735,20,0,0
8215a,66,217198,5.336855822,9,0,0,10,0,0
8219a,65,149811,5.175543703,9,0,2206,59,0,1
8235a,65,115880,5.064008487,16,0,0,40,1,0
8239a,62,113080,5.0533858,4,0,0,40,0,0
8241a,76,225964,5.354039254,10,0,0,8,0,0
8270a,62,159908,5.203870192,13,0,1258,38,0,1
8273a,62,39630,4.598024072,9,0,0,40,0,0
8294a,73,29675,4.472390728,9,0,0,12,0,1
8311a,69,113035,5.053212939,2,0,0,4,0,1
8312a,69,106595,5.027736834,9,1848,0,40,0,1
8317a,64,237379,5.375442296,9,3471,0,40,0,0
8335a,61,153790,5.186928097,9,0,0,40,0,1
8338a,72,192732,5.284953828,9,0,0,20,0,0
8352a,61,230292,5.362278851,10,7688,0,40,1,0
8363a,64,165020,5.217536583,7,0,0,48,0,0
8367a,62,121319,5.083928822,13,3103,0,40,1,0
8380a,61,160037,5.204220402,4,0,0,35,0,0
8386a,60,156616,5.194836128,9,0,0,40,0,1
8403a,69,228921,5.359685634,13,0,2282,40,1,0
8407a,65,125768,5.099570155,10,0,0,28,0,1
8437a,67,154035,5.187619413,9,0,0,32,0,0
8447a,78,27979,4.446832188,9,2228,0,32,0,0
8448a,67,244122,5.387606919,11,0,0,1,0,1
8450a,66,101607,5.006923629,9,0,0,10,0,0
8453a,72,195184,5.290444214,9,0,0,12,0,1
8463a,63,264968,5.423193428,13,0,0,40,0,0
8473a,75,173064,5.238206737,13,0,0,6,0,0
8500a,66,107744,5.032393095,10,0,0,40,0,0
8522a,61,202952,5.307393335,6,0,0,24,0,1
8523a,79,333230,5.522744093,9,0,0,6,0,0
8529a,64,151364,5.180022596,10,0,0,40,0,1
8530a,70,88638,4.947619948,14,7896,0,50,1,1
8537a,77,192230,5.283821166,10,0,0,40,0,0
8544a,62,191188,5.28146063,9,0,0,40,0,0
8556a,69,512992,5.710110592,7,0,0,45,0,0
8576a,64,181408,5.258656435,11,0,0,10,0,0
8600a,62,159699,5.203302197,13,0,0,38,0,0
8604a,62,407669,5.610307688,4,0,0,35,0,1
8628a,70,145419,5.162621154,9,0,0,5,0,1
8633a,60,148492,5.171703057,9,0,1485,50,1,0
8637a,65,111916,5.04889218,9,0,0,40,0,0
8663a,60,141253,5.14999768,6,0,0,48,0,0
8673a,61,192237,5.28383698,6,0,0,40,0,1
8693a,65,149049,5.173329067,9,0,0,40,0,0
8705a,70,102610,5.011189688,10,0,0,80,0,0
8712a,67,127543,5.105656628,6,2414,0,80,0,0
8716a,62,135480,5.131875188,9,0,0,16,0,0
8718a,64,114650,5.059374059,5,0,0,40,0,0
8796a,61,30475,4.483943714,4,0,0,40,1,0
8800a,60,182687,5.261707644,12,0,0,40,0,1
8823a,69,171050,5.233123079,9,0,0,9,0,1
8831a,69,169717,5.229725346,13,6418,0,45,1,0
8852a,66,298834,5.475430008,10,0,0,40,0,0
8854a,68,29240,4.465977368,9,0,0,12,0,1
8888a,61,115882,5.064015982,2,0,0,20,0,0
8889a,64,103021,5.012925761,4,0,0,40,0,0
8897a,63,137192,5.137328787,13,0,0,40,0,0
8900a,65,196174,5.292641447,6,0,0,28,0,1
8927a,73,333676,5.523324971,9,0,0,50,0,0
8934a,76,237624,5.375890302,4,0,0,10,0,0
8950a,60,366531,5.564110712,11,0,0,40,0,1
8955a,65,325537,5.512600357,11,0,0,50,1,0
8969a,61,215944,5.334341142,5,0,0,25,0,0
8978a,63,189253,5.277042773,10,0,0,45,1,0
8979a,60,296485,5.472002726,3,0,0,40,0,0
9015a,62,134768,5.129586783,9,0,0,40,1,0
9031a,77,185426,5.26817063,9,0,0,15,0,0
9056a,74,180455,5.25636892,13,0,0,8,0,1
9083a,73,96262,4.983454881,9,0,0,40,0,1
9084a,67,247566,5.393691,9,0,0,24,0,0
9103a,68,201732,5.304774794,10,0,0,40,0,1
9104a,66,174788,5.242511613,10,0,0,20,0,1
9107a,71,193863,5.287494929,4,0,0,16,0,1
9127a,68,193666,5.287053383,16,20051,0,55,1,0
9138a,66,166461,5.221312499,7,0,0,26,0,0
9141a,77,28678,4.45754886,14,9386,0,6,1,0
9143a,70,282642,5.451236698,9,0,2174,40,1,0
9148a,75,260543,5.415879409,6,0,0,1,0,1
9165a,72,157593,5.197536923,13,1455,0,6,0,0
9201a,60,127805,5.106547845,4,0,0,40,1,0
9233a,60,152711,5.183870321,13,0,0,40,1,0
9246a,72,33608,4.526442669,10,9386,0,30,1,0
9260a,60,88055,4.944754021,6,0,0,40,0,0
9303a,64,195366,5.290848985,13,0,0,40,0,0
9325a,63,186809,5.271397796,13,0,0,30,1,0
9343a,69,28197,4.450202904,9,0,0,60,1,0
9352a,64,193575,5.286849268,7,0,0,40,0,0
9358a,69,170877,5.232683611,9,0,0,48,0,0
9365a,62,162825,5.211721087,9,0,0,40,1,0
9375a,64,292639,5.466332204,10,10566,0,35,0,1
9376a,66,22313,4.348557965,7,0,0,20,0,0
9391a,60,135470,5.131843131,3,0,0,40,0,0
9405a,60,98350,4.992774364,10,0,0,60,0,0
9415a,62,183735,5.264191894,10,0,0,40,0,0
9423a,62,211035,5.324354489,13,0,0,30,1,1
9433a,64,66634,4.823695884,4,0,0,40,0,0
9477a,62,204085,5.309811086,10,0,0,25,0,0
9488a,62,88055,4.944754021,13,0,0,40,0,0
9495a,63,179444,5.253928942,4,0,0,15,0,0
9499a,70,280639,5.448148024,9,2329,0,20,0,1
9502a,61,56009,4.748257819,10,0,0,40,0,0
9510a,61,268797,5.429424417,9,0,0,17,0,1
9532a,65,273569,5.437066883,9,0,0,40,0,0
9547a,60,25141,4.400382548,10,0,0,60,0,0
9550a,69,476653,5.678202331,13,0,0,20,0,0
9568a,65,155261,5.191062379,9,0,0,40,1,0
9569a,73,74040,4.86946641,4,0,0,40,0,1
9588a,62,150693,5.178093079,9,0,0,42,0,1
9598a,63,109735,5.040345168,9,0,0,38,0,1
9618a,60,128367,5.108453392,10,3325,0,42,0,0
9634a,62,161460,5.208064948,13,0,0,30,0,0
9643a,62,118696,5.074436084,9,0,0,40,0,0
9644a,64,289741,5.462009955,10,0,0,20,0,0
9647a,62,26911,4.429929836,4,0,0,66,0,1
9651a,69,167826,5.224859244,13,0,0,40,0,0
9675a,64,202738,5.306935158,9,0,0,35,0,1
9677a,70,155141,5.190726586,13,0,2377,12,1,0
9685a,60,113658,5.05560001,10,0,0,35,0,1
9717a,62,173601,5.239552223,13,0,0,40,0,0
9732a,62,159908,5.203870192,10,0,0,38,1,1
9734a,69,102874,5.012305627,9,0,0,24,0,1
9736a,78,180239,5.255848769,14,0,0,40,0,0
9737a,61,539563,5.732042161,10,0,0,45,1,0
9743a,64,265661,5.424327803,9,0,0,40,0,0
9771a,78,111189,5.046061824,4,0,0,35,0,1
9778a,61,40269,4.604970845,10,0,0,40,1,0
9779a,67,243256,5.386063561,5,0,0,15,0,0
9807a,66,66008,4.819596574,9,0,0,50,0,1
9817a,67,222899,5.34810812,11,0,0,40,0,1
9825a,63,28334,4.45230789,14,0,0,40,1,1
9829a,64,216160,5.334775332,16,0,0,50,1,0
9834a,60,137733,5.139038007,13,0,0,50,0,0
9855a,63,100099,5.000429739,9,0,0,40,0,0
9858a,61,96073,4.982601352,15,0,0,50,1,0
9867a,61,119986,5.079130575,14,0,0,40,1,0
9872a,63,101996,5.00858314,14,0,0,40,1,0
9873a,63,68954,4.838559465,9,0,0,11,0,1
9886a,68,76371,4.882928477,9,0,0,35,0,0
9898a,76,93125,4.969066286,9,1424,0,24,0,0
9900a,65,243569,5.386622013,10,0,0,24,0,1
9905a,64,477697,5.679152514,9,0,0,16,0,0
9908a,68,117542,5.070193076,9,1409,0,15,0,0
9926a,69,122850,5.089375161,9,0,0,16,0,0
9927a,73,90557,4.956922027,7,0,0,8,0,0
9937a,67,40021,4.602287936,9,0,0,35,0,0
9946a,63,213945,5.330302141,13,15024,0,40,1,0
9954a,67,354405,5.54949984,9,0,0,20,0,1
9968a,61,231183,5.363955895,9,0,0,40,0,1
9974a,73,242769,5.385193229,9,3471,0,40,0,0
9988a,67,274451,5.438464818,4,0,0,40,0,0
9994a,64,61892,4.791634517,9,0,0,15,0,1
10010a,68,138714,5.142120295,13,0,0,55,1,0
10014a,70,28471,4.454402721,5,0,0,25,0,1
10016a,74,272667,5.43563258,12,0,0,20,0,1
10036a,61,135285,5.131249646,9,0,2603,32,0,0
10053a,61,193479,5.286633834,9,0,0,24,0,1
10066a,71,179574,5.254243457,15,0,0,12,1,0
10074a,62,57970,4.7632033,4,0,0,40,0,0
10103a,61,179761,5.254695475,9,0,0,40,1,0
10140a,77,152900,5.184407485,3,0,0,20,0,0
10161a,65,183170,5.262854345,9,0,0,25,0,0
10173a,68,140852,5.148763018,9,0,0,40,0,0
10178a,60,355865,5.551285276,14,0,0,50,1,0
10256a,74,104001,5.017037515,9,0,0,40,1,0
10285a,63,95680,4.980821167,10,0,0,18,1,0
10288a,67,139960,5.146003934,4,0,0,40,0,0
10304a,69,370888,5.569242782,12,2964,0,6,0,1
10314a,64,173754,5.239934811,9,0,0,40,0,0
10329a,70,172652,5.237171614,14,0,0,8,0,0
10339a,62,210464,5.32317782,9,0,0,38,0,1
10343a,61,160625,5.205813141,13,4386,0,15,1,0
10351a,73,192740,5.284971855,13,0,0,30,0,0
10364a,65,190568,5.280049976,9,0,810,36,0,1
10391a,64,110150,5.041984501,9,0,0,40,0,0
10397a,60,97030,4.986906031,13,0,0,35,0,1
10412a,67,192916,5.285368249,9,3818,0,11,0,0
10426a,60,230165,5.362039283,13,0,0,40,0,0
10438a,63,447079,5.650384271,9,0,0,15,0,0
10445a,63,80572,4.906184144,13,0,0,40,1,0
10449a,64,379062,5.57871025,10,0,0,12,0,1
10456a,65,154171,5.188002689,15,20051,0,60,1,0
10466a,63,180911,5.257464974,7,4386,0,37,1,0
10468a,63,298113,5.474380915,10,0,0,40,0,0
10499a,74,119129,5.076017496,9,0,2149,20,0,0
10531a,67,233681,5.368623402,12,0,0,35,0,0
10532a,60,26756,4.427421187,9,0,0,50,0,1
10539a,66,185336,5.267959786,9,0,0,35,0,1
10547a,78,33186,4.520954909,4,0,0,60,0,0
10557a,77,187656,5.273362455,10,0,0,20,0,1
10576a,70,170428,5.231540948,13,0,0,20,0,1
10578a,66,193132,5.285854238,5,0,0,30,0,1
10610a,60,63526,4.80295151,13,0,0,40,1,0
10616a,69,61958,4.79209739,9,1424,0,6,0,0
10640a,62,35783,4.553676748,10,0,0,60,0,0
10660a,65,146454,5.165701238,14,0,1648,4,0,0
10671a,71,183678,5.264057142,15,0,0,16,0,0
10674a,71,35303,4.547811613,13,9386,0,30,1,0
10685a,64,239529,5.379358101,7,3674,0,35,0,1
10701a,68,146645,5.16626726,16,20051,0,50,1,0
10710a,77,143516,5.156900321,14,0,0,8,1,0
10716a,70,97831,4.990476493,9,0,0,4,0,1
10729a,61,28291,4.451648299,9,0,0,82,0,1
10746a,76,135039,5.130459213,9,0,0,20,0,0
10751a,64,298301,5.474654709,9,0,0,40,0,0
10759a,63,236338,5.373533556,9,0,0,35,0,1
10788a,76,116202,5.065213603,9,0,0,33,0,1
10794a,67,279980,5.447127009,10,10605,0,10,1,0
10799a,61,178312,5.251180571,10,0,0,40,0,0
10812a,65,242580,5.384854992,10,11678,0,50,1,0
10829a,68,53850,4.731185708,4,0,0,40,0,0
10895a,71,124959,5.096767541,9,0,0,40,0,1
10906a,74,209454,5.321088659,3,0,0,40,0,0
10909a,64,86972,4.939379457,10,0,0,40,0,1
10943a,63,152163,5.182309062,9,0,0,40,0,0
10948a,72,144515,5.159912927,16,0,1258,40,0,0
10955a,68,177596,5.24943318,6,0,0,90,0,1
10990a,60,124987,5.096864844,13,7298,0,40,1,0
10999a,65,205309,5.312407988,9,0,0,24,0,0
11009a,66,38621,4.586823515,11,3273,0,40,0,1
11024a,60,165630,5.219139002,9,0,1977,40,1,0
11028a,61,232618,5.366643317,15,0,0,40,1,0
11051a,68,186943,5.271709208,9,0,0,8,0,0
11060a,72,177121,5.248270056,13,0,0,3,0,0
11063a,62,416829,5.619957926,7,0,0,21,0,1
11088a,69,111238,5.046253172,5,0,0,20,0,0
11100a,79,165209,5.218033702,9,0,0,40,0,0
11102a,67,195066,5.290181578,9,0,0,50,0,0
11144a,73,153127,5.185051774,10,0,0,10,0,1
11188a,65,271092,5.433116702,10,0,0,40,0,1
11197a,73,139978,5.146059784,7,0,0,40,0,0
11199a,64,178724,5.252182876,9,0,0,20,0,1
11202a,62,118725,5.074542178,9,20051,0,72,1,0
11208a,65,330144,5.518703409,10,0,0,40,0,0
11212a,60,25825,4.41204033,9,0,0,50,1,0
11214a,62,116104,5.064847182,9,0,0,20,0,1
11217a,66,116468,5.066206618,14,2936,0,20,0,0
11220a,70,379819,5.579576686,10,10566,0,40,0,0
11221a,74,97167,4.987518794,9,0,0,15,0,0
11231a,66,253741,5.404390647,9,0,1825,10,1,0
11262a,78,83511,4.921743684,4,0,0,40,0,0
11272a,70,235781,5.372508805,10,0,0,40,0,0
11287a,62,250091,5.398098063,13,0,0,5,0,0
11295a,73,89852,4.953527748,2,0,0,40,0,0
11300a,67,116986,5.068133892,8,0,0,20,0,0
11315a,63,194682,5.289325799,16,0,1902,50,1,0
11316a,66,180211,5.255781297,13,0,0,30,0,0
11317a,65,79272,4.899119815,10,0,0,6,0,1
11318a,60,101198,5.00517193,11,0,0,20,0,0
11319a,60,80574,4.906194924,9,0,0,38,0,1
11322a,75,205860,5.313571968,10,0,1735,40,0,0
11325a,65,113323,5.054318063,12,3818,0,40,0,0
11356a,73,84053,4.924553219,9,0,0,15,0,1
11372a,63,203783,5.309167951,9,0,0,72,0,1
11377a,62,209433,5.321045114,9,0,0,40,0,0
11429a,61,160155,5.204540502,10,0,0,40,1,0
11441a,67,174603,5.242051701,9,0,0,35,0,1
11458a,62,159165,5.201847574,9,0,0,36,0,1
11465a,69,108196,5.034211205,5,2993,0,40,0,0
11479a,73,161027,5.206898702,3,0,0,20,0,0
11485a,69,182668,5.261662474,9,0,0,45,1,0
11500a,76,70697,4.849400985,4,0,0,25,0,1
11507a,73,190078,5.278931854,10,0,0,35,0,0
11510a,74,183701,5.26411152,6,0,0,6,0,1
11516a,69,370837,5.569183059,13,0,0,40,0,0
11533a,79,142370,5.153418485,15,0,0,10,0,0
11537a,63,129845,5.113425231,4,0,0,40,0,0
11542a,63,379940,5.579715018,13,0,0,40,1,0
11544a,65,205309,5.312407988,9,0,0,20,0,0
11546a,62,208711,5.319545339,13,7688,0,50,1,0
11553a,61,115023,5.060784691,9,0,0,40,0,0
11560a,63,50349,4.701990849,9,0,0,34,0,1
11567a,64,167149,5.223103783,4,0,0,25,0,0
11581a,71,100820,5.003546693,9,0,2489,15,0,0
11621a,67,345236,5.538116076,13,0,0,55,0,0
11623a,68,156000,5.193124598,6,0,0,20,0,1
11624a,71,228806,5.359467409,5,0,0,6,0,1
11657a,69,140176,5.146673663,9,0,0,24,0,0
11664a,64,171373,5.233942399,7,0,0,40,0,1
11689a,67,74335,4.871193346,9,0,0,10,0,1
11702a,67,411007,5.613849219,9,15831,0,40,1,1
11708a,62,97017,4.986847841,10,0,0,45,0,0
11721a,73,199362,5.299642382,9,0,0,30,0,0
11724a,61,61040,4.785614525,10,7688,0,36,1,0
11733a,76,312500,5.494850022,3,0,0,40,0,1
11735a,65,293385,5.467437906,1,0,0,30,0,0
11755a,69,36956,4.567684958,10,20051,0,50,1,0
11758a,61,151459,5.180295085,6,0,0,38,0,1
11771a,78,135839,5.133024476,9,1086,0,20,0,1
11774a,61,222395,5.347125019,9,0,0,40,0,0
11797a,62,136314,5.134540462,10,0,0,40,0,1
11812a,68,223486,5.349250322,9,0,0,7,0,1
11838a,67,105907,5.024924666,2,0,0,20,0,1
11866a,60,82388,4.91586396,10,0,0,38,0,0
11876a,63,106551,5.02755753,9,0,0,40,0,0
11906a,71,200418,5.301936724,3,0,0,40,0,0
11947a,60,166386,5.221116781,7,0,0,30,0,1
11968a,76,239880,5.37999404,9,0,0,8,0,1
11991a,61,198078,5.296836242,9,0,0,40,1,0
12018a,65,24824,4.394871763,9,0,0,40,0,0
12025a,67,64148,4.807183121,10,0,0,41,0,1
12036a,65,22907,4.359968216,4,0,0,40,0,0
12053a,70,345339,5.538245627,13,0,0,40,0,0
12065a,63,165667,5.219236008,9,0,0,40,0,0
12066a,61,123991,5.093390163,10,0,0,20,0,0
12078a,61,210464,5.32317782,9,0,0,35,0,1
12087a,66,167711,5.224561548,9,0,0,40,1,1
12091a,65,37092,4.569280251,11,0,0,25,0,0
12114a,67,95113,4.97823988,9,0,0,37,1,0
12122a,60,184362,5.265671411,9,0,0,25,0,1
12133a,72,496538,5.695952491,9,6360,0,40,0,1
12138a,69,177374,5.24888996,9,1848,0,12,0,1
12146a,64,133166,5.124393355,9,0,0,5,0,0
12160a,61,119986,5.079130575,13,0,0,50,0,0
12164a,64,96076,4.982614913,11,0,0,40,1,0
